Tweet_ID,Language
1248881364016992258,es
1248842248143306752,ja
1248806874721316865,es
1248884846300037124,en
1248869872492097536,tl
1248795722432069640,en
1248850269267357696,in
1248784409064595457,es
1248792317726789632,es
1248861070963302406,tl
1248872008655335424,tl
1249089877754470407,en
1248885827943481344,en
1249017211907235840,tl
1248869971347664896,en
1248888329409421312,und
1249012880726306816,en
1249118209250406402,en
1248991206467686400,en
1248935604303400960,en
1248935978967932928,en
1249072739698302979,en
1248974907343396865,ja
1248785890501107713,en
1249014059237695489,en
1249077051929300993,en
1248977033058758659,el
1249091161249251329,en
1248844428468346880,ja
1249074220447027206,en
1249079024854478852,en
1249100978122457089,en
1248849322449367046,ja
1248840234931896320,en
1249047300187414528,en
1248862664677150720,ja
1248785536946524160,en
1249076340621533186,en
1248883578890526720,en
1248855024609955840,tr
1248827464589213696,en
1248880952404627458,in
1248774865613619200,en
1249033796403560452,es
1248833914287689728,en
1248879178499231744,en
1249101570517528576,en
1249051341655126018,en
1249087589166047234,en
1249123032146329600,en
1248860389426622465,ja
1248910937735802880,en
1248793965526052868,en
1249049057483350016,en
1248862598805598208,ja
1249026527640997889,en
1249078362611613697,en
1248919185813536769,es
1248842495695278080,ja
1248774740489039874,en
1248872471341568006,tl
1248941501704318976,ja
1248855382765842432,en
1248990953303662592,en
1249034062444052481,en
1248950306169208833,en
1248894954618802177,en
1248858947500380160,ja
1248793956936228866,en
1248767067194413056,en
1248763485552599041,en
1248908431232307200,en
1248941937597399042,ja
1248841663285301251,ja
1248869944910999552,en
1248938009443131392,en
1248820688720261121,tl
1248869927265525761,tl
1248778845492305920,es
1248845523739480064,ja
1248858553823068160,ja
1248872887379005440,en
1248885864320491522,ja
1248873751699062784,tl
1248828568865509376,en
1248974846551142400,ja
1248917906018222081,en
1248883951885639680,en
1249104843257470976,en
1248770083972939776,en
1248810333969539072,es
1248906276270039040,en
1248977375985090565,es
1249075374971125763,es
1248894967809892354,en
1248869546062041089,tl
1249064640371294208,und
1248803439091556352,en
1248863021780234241,ja
1248921353782284288,en
1248975817591394304,pt
1248856089992577029,en
1248976538881703936,el
1248796160707268608,en
1248981207246749702,ja
1248899402703319042,in
1248872638077980672,en
1248859254754140160,ja
1248880267416092672,tl
1248979805283835906,en
1248794036384804865,en
1248968528113225728,en
1248888506706845698,ja
1248787983781834755,en
1248866803419238400,tl
1249033991367176192,en
1248859170524274689,en
1248840289126498306,en
1249049689569230857,hi
1248955196270456833,und
1248858872875532288,en
1248894436957802496,tl
1249040841894768643,en
1248952616396062723,ru
1248843635451244544,ja
1248976249306955777,es
1249055599649624064,tl
1248942945136291841,en
1248848593550630912,ja
1248892584438534145,tl
1248970057402724353,en
1249037752945070081,es
1248775216437899268,pt
1249034413792358400,en
1249034658286915585,en
1248863831570272256,ja
1248903193846841344,en
1248832253234270209,en
1248963564649447425,en
1248808230010175489,es
1248990896043036678,en
1249041502870712321,und
1248896194413125632,tl
1248932263485636609,en
1248892097501020161,en
1248823770019590144,tl
1248864832817786882,tl
1248838157132423168,en
1249078365723688961,en
1248992197229383686,en
1248899503937089536,ja
1248799413046255617,es
1249078364176035842,en
1248840171627270144,en
1248906750784389121,en
1248845818234191872,ja
1249041028545380352,en
1248838749653536769,en
1248914979962654720,en
1248944728973901824,en
1248876094549135361,en
