Tweet_ID,Language
1234992017169498113,en
1234992993448255489,en
1234993800956694528,pl
1234994400251367425,en
1234995104332386305,es
1234995207382294528,es
1234995395849154560,es
1234996446664908800,en
1234996517775147008,en
1234996589850058752,en
1234999582452379648,en
1235000201460346880,en
1235001372527005698,en
1235001567595712512,en
1235001654384250881,en
1235001659874402312,en
1235001928641368064,en
1235002870107377665,en
1235003820368973825,und
1235004414773035010,en
1235005774608257024,en
1235006224523046914,en
1235006461660585984,en
1235006687414607873,en
1235007907034349569,en
1235008982537752576,en
1235011810815770624,en
1235012210403037185,en
1235013268063866883,en
1235018708356984833,en
1235018713226764292,en
1235019485595099136,en
1235020164975886336,ja
1235022239960944640,en
1235022283833348098,en
1235022435612688391,en
1235022542357716992,en
1235022742337941508,en
1235024574795747329,en
1235028256945876992,en
1235028637922889728,en
1235028692218208256,en
1235028799307124738,en
1235030842465894401,en
1235034532643893248,en
1235035292198936579,en
1235037580569260032,en
1235038113908441088,tl
1235040182354640897,en
1235041739439632384,en
1235042836879249409,en
1235044081937588224,tl
1235044142960357376,en
1235044380710404098,en
1235044927307800579,en
1235045240857391105,en
1235045267226812418,en
1235047554129096705,en
1235050805650055168,en
1235051308694020098,und
1235052464505675776,ja
1235053281895825408,und
1235053543796510726,en
1235054164486402048,en
1235057200571138050,en
1235057579971072002,en
1235059142831665154,hi
1235059426580557824,en
1235059500849065985,en
1235059939908841475,en
1235060208218460160,und
1235060838760730624,en
1235061364772630528,en
1235062025442615296,en
1235064452975702017,en
1235065256793083904,en
1235066309198540801,en
1235066378773598208,en
1235066388563148800,en
1235066829099454465,en
1235067754954264576,en
1235067863070736384,en
1235067981782061057,en
1235069795516596225,en
1235070415912833026,en
1235073349564248065,en
1235074424509878272,und
1235074535361146880,und
1235075048030920706,en
1235075099612463109,en
1235077735497625600,en
1235078738137583617,en
1235081318578278400,en
1235081398391885825,en
1235081937603051520,en
1235082229673385986,en
1235082627398479879,en
1235083752130244608,en
1235085687382106113,en
1235085950838956032,en
1235086937767067648,ja
1235087091970654209,ja
1235087869024165888,en
1235089500444872706,en
1235089799511343105,en
1235090158698901505,en
1235091118145933313,en
1235091828451528704,es
