Tweet_ID,Language
1238254936816857091,en
1238254936997212160,pt
1238254936997212163,en
1238254937018114056,pt
1238254937072697346,en
1238254937081090048,en
1238254937114624000,en
1238254937206906881,en
1238254937223630850,en
1238254937240371200,en
1238254937332744194,en
1238254937366241280,pt
1238254937563422721,pt
1238254937584414724,en
1238254937626329088,en
1238254937731207170,en
1238254937806721024,en
1238254938049970176,es
1238254938054184973,en
1238254938075127811,en
1238254938091905025,en
1238254938121211904,en
1238254938125459457,pt
1238254938234519553,en
1238254938268086275,en
1238254938289065984,en
1238254938339397636,en
1238254938372833280,en
1238254938414821376,en
1238254938523947017,es
1238254938540724224,pt
1238254938565853191,en
1238254938599415810,en
1238254938628804608,en
1238254938670739456,es
1238254938670747648,en
1238254938758819840,pt
1238254938855219200,en
1238254938926481409,pt
1238254938955943937,en
1238254938960146434,en
1238254939102740480,en
1238254939136299015,pt
1238254939169853441,en
1238254939178242048,pt
1238254939203416064,en
1238254939257872384,en
1238254939287232514,pt
1238254939295580160,en
1238254939308273676,pt
1238254939320782848,en
1238254939354419211,pt
1238254939358576640,es
1238254939371118593,en
1238254939379576832,pt
1238254939404750848,en
1238254939425714176,en
1238254939438284800,pt
1238254939517997059,es
1238254939530563587,en
1238254939555745793,pt
1238254939580903425,en
1238254939740266497,es
1238254939912224770,en
1238254940008714245,en
1238254940017000450,en
1238254940054786048,zh
1238254940096737280,en
1238254940168032256,en
1238254940172189699,es
1238254940176482307,pt
1238254940243529733,en
1238254940272893954,en
1238254940331610114,en
1238254940390412290,en
1238254940474277892,en
1238254940524613634,en
1238254940549775360,pt
1238254940658774016,en
1238254940679811073,en
1238254940700717059,en
1238254940709163008,es
1238254940717494278,pt
1238254940725874690,es
1238254940772057088,es
1238254940843380748,es
1238254940872679425,en
1238254940902109184,en
1238254941006901249,en
1238254941220868096,pt
1238254941279531009,en
1238254941304770570,en
1238254941334122496,pt
1238254941405413379,es
1238254941480894466,en
1238254941560545282,en
1238254941585711104,pt
1238254941686431744,pt
1238254941883555841,en
1238254941900279808,en
1238255121735311360,pt
1238255121735319553,en
1238255121802375170,en
1238255121898889217,en
1238255121924009984,nl
1238255121924067333,es
1238255121957519361,en
1238255121970200581,pt
1238255122091835395,pt
1238255122112745478,en
1238255122137874433,en
1238255122154741760,en
1238255122226065409,en
1238255122230149121,es
1238255122347708416,en
1238255122351886337,es
1238255122351902721,pt
1238255122364411904,en
1238255122385338368,en
1238255122389651456,en
1238255122439946240,pt
1238255122540564483,pt
1238255122590957569,en
1238255122603487232,en
1238255122758742018,pt
1238255122809004032,en
1238255122821545984,en
1238255122850906115,en
1238255122880364546,es
1238255122884542467,en
1238255122934837249,en
1238255123152896007,en
1238255123157180416,es
1238255123194920967,en
1238255123224297472,pt
1238255123253678080,pt
1238255123287113731,en
1238255123366916096,es
1238255123379470336,en
1238255123501142020,pt
1238255123689877504,pt
1238255123698257920,pt
1238255123786354689,en
1238255123794522112,en
1238255123861733376,es
1238255123874398209,en
1238255123928879106,pt
1238255123975077893,tl
