Tweet_ID,Language
1222671902197444609,en
1222671902382215172,en
1222671902470131714,en
1222671902981816321,en
1222671903254384640,en
1222671903493521410,en
1222671904370196483,en
1222671904495919104,en
1222671905989234689,en
1222671906131914752,en
1222671906559623168,en
1222671907004329984,en
1222671907100745729,en
1222671907256000514,en
1222671908480548864,en
1222671908514086912,en
1222671909042577409,en
1222671910422450176,en
1222671911135711233,en
1222671911794003968,en
1222671912410800128,en
1222671912712540160,en
1222671914067361793,en
1222671914885189637,en
1222671916789616640,en
1222671917309550592,en
1222671917506629633,en
1222671917896744960,en
1222671917955436545,en
1222671918370656256,en
1222671919826132992,en
1222671920237142017,en
1222671922296586242,en
1222671922430971904,en
1222671922921496576,en
1222671923894800386,en
1222671923974496259,en
1222671924435783680,en
1222671924716888064,en
1222671925719076864,en
1222671926130135040,en
1222671927065632774,en
1222671927522856963,en
1222671928126656513,en
1222671928252481536,en
1222671928542081024,en
1222671928831434753,en
1222671928902578176,en
1222671931553603585,en
1222671931851313152,en
1222671933185101824,en
1222671933407260674,en
1222671933776580610,en
1222671935709933569,en
1222671936347693057,en
1222671936527855617,en
1222671936565760000,en
1222671936679006213,en
1222671937421414400,en
1222671938151223301,en
1222671939090763779,en
1222671940281884673,en
1222671941540241408,en
1222671942471147520,en
1222671943675105281,en
1222671943750602752,en
1222671943951962113,en
1222671944299864064,en
1222671944572686337,en
1222671944706736130,en
1222671944740417536,en
1222671945306533888,en
1222671945478524928,en
1222671946346717190,en
1222671946745290752,en
1222671947185651712,en
1222671947684708352,en
1222671948238467072,en
1222671948506943488,en
1222671949253480449,en
1222671950520233985,en
1222671951354847233,en
1222671951455371264,en
1222671951975604226,en
1222671952738955265,en
1222671953116438529,en
1222671954093789189,en
1222671954127269889,en
1222671954362163200,en
1222671954374623232,en
1222671956148752385,en
1222671956186501120,en
1222671956937342977,en
1222671957101031429,en
1222671957281427457,en
1222671957725863936,en
1222671957906210816,en
1222671958539550720,en
1222671958787137537,en
1222671960821260288,en
1222671982271123458,en
1222671983860686849,en
1222671983957004288,en
1222671984728801280,en
1222671984904945665,en
1222671985085427714,en
1222671985370705921,en
1222671986352062464,en
1222671987593687040,en
1222671988113600513,en
1222671989950812160,en
1222671990152224768,en
1222671990303141889,en
1222671991523680256,en
1222671991670484993,en
1222671993146920961,en
1222671993704722434,en
1222671994203856897,en
1222671995139239937,en
1222671995692732416,en
1222671995755728899,en
1222671995969474561,en
1222671996309270528,en
1222671996615458816,en
1222671997953462272,en
1222671998226010112,en
1222671998318456839,en
1222671998779658240,en
1222671998972649472,en
1222671999614451720,en
1222671999752900611,en
1222672001048989696,en
1222672001191632897,en
1222672001426317312,en
1222672002185515014,en
1222672002294697986,en
1222672002395164672,en
1222672002697220096,en
1222672002919489536,en
1222672003506663424,en
1222672005062787072,en
1222672006426103808,en
1222672006736297985,en
1222672007386370048,en
1222672007453691905,en
1222672007520612353,en
1222672007604600838,en
1222672007764021248,en
1222672008250560512,en
1222672008904790016,en
1222672009689067520,en
1222672010305630209,en
1222672010670678026,en
1222672011358613505,en
1222672012658634752,en
1222672014466519042,en
1222672015770996737,en
1222672018144821251,en
1222672018320941056,en
1222672019432435713,en
1222672019956756480,en
1222672020179169282,en
1222672021550661632,en
1222672021835771906,en
1222672022066663425,en
1222672022540390400,en
1222672023035490304,en
1222672024176398337,en
1222672024201416704,en
1222672024448962560,en
1222672025275314176,en
1222672026168479745,en
1222672026491469824,en
1222672026940461056,en
1222672027372457985,en
1222672028446031872,en
1222672028529917952,en
1222672029804974081,en
1222672031117799424,en
1222672031453368320,en
1222672033202368512,en
1222672033697259520,en
1222672034234281984,en
1222672035752660997,en
1222672036285353986,en
1222672036352446465,en
1222672036821995520,en
1222672036973072385,en
1222672037052698626,en
1222672037195345920,en
1222672037350604802,en
1222672038797680640,en
1222672041071054848,en
1222672044288040960,en
1222672044350824448,en
1222672046825410561,en
1222672048100503552,en
1222672049119932417,en
1222672050805972992,en
1222672051745345537,en
1222672076173082624,en
1222672079285313536,en
1222672080434384897,en
1222672080988016640,en
1222672081218756613,en
1222672081692704768,en
1222672081692721152,en
1222672081738858497,en
1222672082212917248,en
1222672083215208448,en
1222672083869630464,en
1222672084523859968,en
1222672084637188096,en
1222672084725391360,en
1222672084989382656,en
1222672085379506176,en
1222672085438226432,en
1222672086113624064,en
1222672087136911362,en
1222672087309082625,en
1222672088378544130,en
1222672088625905664,en
1222672089691361280,en
1222672090098229250,en
1222672091494764545,en
1222672093961236482,en
1222672095517270022,en
1222672095580016641,en
1222672095664115713,en
1222672095714242560,en
1222672096762957824,en
1222672097845006336,en
1222672097970917381,en
1222672098520371201,en
1222672098809659393,en
1222672098868461569,en
1222672099258404864,en
1222672101796085760,en
1222672104287547393,en
1222672104472170497,en
1222672104690044928,en
1222672107068370944,en
1222672107428962304,en
1222672107881914369,en
1222672108456759296,en
1222672108490121216,en
1222672108758552577,en
1222672109056462848,en
1222672109664534533,en
1222672109689888769,en
1222672109740097548,en
1222672110071558144,en
1222672110088142848,en
1222672111249981441,en
1222672112063631360,en
1222672112571338753,en
1222672112868941824,en
1222672114374803457,en
1222672115679158272,en
1222672116840980481,en
1222672117138968576,en
1222672118116048896,en
1222672118694866945,en
1222672119412264962,en
1222672119869276160,en
1222672119953350657,en
1222672120179777537,en
1222672125170999296,en
1222672126106374152,en
1222672126349660162,en
1222672126509043713,en
1222672126592704513,en
1222672126773207040,en
1222672127209496582,en
1222672129121931264,en
1222672129784713216,en
1222672129906245632,en
1222672130250137601,en
1222672131776860160,en
1222672132192309248,en
1222672132368285697,en
1222672132704034818,en
1222672133848875008,en
1222672135161876481,en
1222672135245549569,en
1222672135824596992,en
1222672136080437248,en
1222672136357191680,en
1222672136684392448,en
1222672137464446976,en
1222672137829470209,en
1222672138307399682,en
1222672138529730560,en
1222672139267895296,en
1222672139645403139,en
1222672140224385026,en
1222672141583355904,en
1222672142032101377,en
1222672143680339968,en
1222672144473214977,en
1222672167206129664,en
1222672167516557313,en
1222672169106378752,en
1222672169991208960,en
1222672170402439174,en
1222672172344389633,en
1222672172537106432,en
1222672174361784320,en
1222672174420381696,en
1222672174881767424,en
1222672176970633216,en
1222672177519943680,en
1222672178115678209,en
1222672179092787200,en
1222672179365646336,en
1222672179910733824,en
1222672180204449792,en
1222672180640567296,en
1222672180925755392,en
1222672182620217344,en
1222672182645547013,en
1222672182804910085,en
1222672182880288768,en
1222672184541437957,en
1222672184897728512,en
1222672185736802306,en
1222672186273599490,en
1222672186281873408,en
1222672186533543937,en
1222672188958040064,en
1222672189528215553,en
1222672190186778625,en
1222672190442622977,en
1222672193194205186,en
1222672193437478918,en
1222672194074865664,en
1222672194917941249,en
1222672195068911616,en
1222672195534671873,en
1222672195824111616,en
1222672196180619264,en
1222672196327411713,en
1222672196360974336,en
1222672196935356417,en
1222672197161893888,en
1222672198617501701,en
1222672199267442688,en
1222672199426834433,en
1222672200366379008,en
1222672203797299200,en
1222672204770365440,en
1222672204808089601,en
1222672204996976640,en
1222672205605146625,en
1222672205760188416,en
1222672206364315648,en
1222672207492583425,en
1222672208536854529,en
1222672208905916416,en
1222672208960483328,en
1222672209304403968,en
1222672209573007363,en
1222672210285953027,en
1222672210617237504,en
1222672211217125377,en
1222672212110475265,en
1222672213259755520,en
1222672214941671425,en
1222672214949949440,en
1222672215604367360,en
1222672215734398976,en
1222672216392814593,en
1222672216967516161,en
1222672217890312192,en
1222672217940492288,en
1222672218511028228,en
1222672218670485505,en
1222672219320410113,en
1222672220096430080,en
1222672220532563968,en
1222672222315134976,en
1222672223485382656,en
1222672224026492928,en
1222672224143851523,en
1222672225037377543,en
1222672225305866240,en
1222672225444089856,en
1222672227235180544,en
1222672228036165633,en
1222672228464066560,en
1222672228933939202,en
1222672229730869254,en
1222672230657810432,en
1222672230787756032,en
1222672230875828226,en
