Tweet_ID,Language
1220041022694137856,en
1220041024031977472,en
1220041026661965824,en
1220041030478761984,en
1220041036107370496,en
1220041039597015040,en
1220041040012480513,en
1220041041971118080,en
1220041046484082689,en
1220041052641325056,en
1220041060744908800,en
1220041065996193792,en
1220041078008532993,en
1220041081431060482,en
1220041082777456640,en
1220041083272540160,en
1220041084522225664,en
1220041084539150337,en
1220041087391191040,en
1220041089178050560,en
1220041090725634048,en
1220041093149941760,en
1220041098422145024,en
1220041099185721349,en
1220041099651231744,en
1220041100276224007,en
1220041103325323264,en
1220041107767205891,en
1220041109281263617,en
1220041114729820166,en
1220041116852146177,en
1220041117413957633,en
1220041118282330117,en
1220041123860750336,en
1220041138389733376,en
1220041142911111168,en
1220041146908409856,en
1220041148925992960,en
1220041149009874944,en
1220041151031308289,en
1220041152805523457,en
1220041160980385794,en
1220041163819888641,en
1220041164163674112,en
1220041164876734465,en
1220041166307123202,en
1220041170023153664,en
1220041171118018563,en
1220041174360166401,en
1220041176377647109,en
1220041177677864960,en
1220041185026199554,en
1220041187093970944,en
1220041189241520129,en
1220041189820379137,en
1220041191452041217,en
1220041192282288129,en
1220041193179844608,en
1220041193368752128,en
1220041195889381376,en
1220041196493529090,en
1220041200700313600,en
1220041205712441344,en
1220041207767683073,en
1220041209466572806,en
1220041209483350017,en
1220041221449637896,en
1220041223286616079,en
1220041232858042369,en
1220041235190046720,en
1220041237182308352,en
1220041239971553280,en
1220041244967129094,en
1220041246158327809,en
1220041246284156930,en
1220041251774353408,en
1220041266492133376,en
1220041266995449856,en
1220041269327515648,en
1220041270166507527,en
1220041272456409088,en
1220041277825220609,en
1220041279909875713,en
1220041285014151168,en
1220041285253390337,en
1220041291905617920,en
1220041293520261120,en
1220041295344873474,en
1220041298473709568,en
1220041306971336704,en
1220041308363878400,en
1220041308875771904,en
1220041309223821313,en
1220041309731209216,en
1220041310762983425,en
1220041312239529984,en
1220041315079028742,en
1220041319193686016,en
1220041324386312192,en
1220041325069979648,en
