Tweet_ID,Language
1236443202724352000,in
1236443202749693955,es
1236443202867081216,en
1236443203043237893,pt
1236443203114393602,en
1236443203278168064,en
1236443203441696773,pt
1236443204066717699,pt
1236443204355895296,en
1236443204628578304,en
1236443204779728902,en
1236443204871954433,en
1236443204909781000,en
1236443204951523328,en
1236443205131833344,en
1236443205165404160,en
1236443205228355585,en
1236443205878546432,pt
1236443206549508096,en
1236443206595891200,fr
1236443206675464195,en
1236443206717505542,es
1236443206872641536,en
1236443207224844288,en
1236443207371829248,it
1236443207518556160,nl
1236443207581523968,en
1236443207749287938,it
1236443208932098051,en
1236443209359917061,en
1236443210181795840,ja
1236443210710278145,in
1236443211062743040,en
1236443211112935424,en
1236443211700129792,en
1236443211884888074,en
1236443212019044353,pt
1236443212371410944,en
1236443212828397568,in
1236443213558415360,en
1236443213906554881,pt
1236443213977792513,en
1236443215194132481,en
1236443216221802497,es
1236443216397783042,en
1236443216473403392,en
1236443216498561024,it
1236443216582328321,en
1236443216628649984,en
1236443216704155649,en
1236443216817332225,it
1236443217157120000,en
1236443217366618113,en
1236443217475842048,it
1236443217597534209,en
1236443219044577280,en
1236443219291967490,en
1236443219308605440,en
1236443219371503616,es
1236443219820523520,en
1236443219992469505,en
1236443220353208320,en
1236443221003325442,fr
1236443221137461249,en
1236443221317869568,en
1236443221800169473,es
1236443222257393671,en
1236443222836219905,en
1236443223645499392,en
1236443225033973760,en
1236443226032279552,es
1236443226095190016,en
1236443226665627648,es
1236443226959163395,en
1236443226988597250,en
1236443227328217089,es
1236443227445694464,en
1236443227588308992,en
1236443227823226883,it
1236443227936264192,en
1236443228146147330,en
1236443228326461443,en
1236443228930478086,en
1236443229849030656,fr
1236443230016864258,en
1236443230104936449,en
1236443230180380672,en
1236443230205628416,en
1236443231149268993,fr
1236443231576973312,en
1236443231656820736,en
1236443231962796032,en
1236443231988199424,it
1236443232180944896,en
1236443232231477248,en
1236443232319475713,en
1236443234215383041,en
1236443235054051328,en
1236443235238764547,fr
1236443235624660992,it
1236443388637073408,en
1236443388897120262,en
1236443389026918400,en
1236443389165481991,en
1236443391099129856,es
1236443391191388161,en
1236443391589642240,en
1236443391702908929,en
1236443392504143873,fr
1236443392973864962,es
1236443393292668928,en
1236443393456144389,en
1236443393754124289,it
1236443394391658503,it
1236443394395668480,en
1236443395263885314,en
1236443395582840833,it
1236443395872022528,en
1236443395905781761,en
1236443396040019971,es
1236443396929134592,pt
1236443396941549568,in
1236443397122150401,de
1236443397365420032,es
1236443398111809538,in
1236443398770495489,in
1236443398900518920,en
1236443399223422976,en
1236443399257022467,es
1236443399282143232,en
1236443399353499648,en
1236443399495925761,en
1236443399500300289,en
1236443400129347584,es
1236443400389513216,en
1236443400611610626,en
1236443401077141504,en
1236443401664561159,en
1236443402226544641,es
1236443402650005506,en
1236443402763292679,in
1236443402817986560,en
1236443403258171392,en
1236443403933470722,en
1236443404252389376,en
1236443405170982912,pt
1236443405321977858,en
1236443406060191746,es
1236443406395756544,en
1236443406471176193,en
1236443406802595840,en
1236443406865281024,en
1236443407016513536,en
1236443407104573443,en
1236443407305801729,en
1236443407490232320,en
1236443407654019072,es
1236443408056619008,it
1236443408173903872,es
1236443408895524866,it
1236443409231089664,pt
1236443409382027273,en
1236443409658888193,es
1236443409704943617,en
1236443409738534912,en
1236443410032201729,pt
1236443410367561729,en
1236443410417872896,en
1236443410640355330,en
1236443410715807747,ja
1236443411131117574,en
1236443411332374530,es
1236443411357536256,en
1236443411659587589,it
1236443412024496128,es
1236443412406009856,en
1236443412439728128,en
1236443413547044865,en
1236443413664411651,it
1236443413991624704,it
1236443414964494336,en
1236443415950360576,es
1236443416147394560,en
1236443416235368448,en
1236443416445272066,pt
1236443417413971969,en
1236443417795796992,pt
1236443418211033088,it
1236443418596950016,es
1236443418605375488,fr
1236443418655670272,pt
1236443418815016961,lt
1236443419142127624,en
1236443419209166848,en
1236443421121921024,en
1236443421163819008,es
1236443421490868224,en
1236443421574750208,es
1236443421696548865,en
1236443422082207744,en
1236443569986007040,en
1236443569986179074,fr
1236443570065809408,it
1236443570099425283,es
1236443570111942657,es
1236443570246205440,es
1236443570363564032,en
1236443570753716224,en
1236443570917257216,en
