"","Month","M","SD","Mdn","Total","Type","NoDays"
"1","All_M","368080.952380952","307647.684752458","254967","7729700","All","21"
"2","Mar","368080.952380952","307647.684752458","254967","7729700","All","21"
"3","All_M","62891.3333333333","52417.8918341184","49361","1320718","Org","21"
"4","Mar","62891.3333333333","52417.8918341184","49361","1320718","Org","21"
"5","All_M","305189.619047619","255943.652689704","205606","6408982","RT","21"
"6","Mar","305189.619047619","255943.652689704","205606","6408982","RT","21"
