Tweet_ID,Language
1237166275551346688,en
1237166275626967042,es
1237166275656323072,en
1237166275849158656,es
1237166276042059777,es
1237166276470063105,en
1237166276759285762,en
1237166276818108417,en
1237166276897910785,en
1237166277011156998,es
1237166277048832001,in
1237166277086470144,es
1237166277103321088,es
1237166277317271552,ja
1237166277354868736,en
1237166277400989696,es
1237166277413740545,es
1237166277422186500,en
1237166277438906369,en
1237166277501669378,es
1237166277514362880,es
1237166277518430209,en
1237166277531029504,en
1237166277543649281,hi
1237166277564616705,en
1237166277606719501,en
1237166277703106560,es
1237166277753475074,en
1237166277787095041,en
1237166277845639168,tl
1237166277887586304,en
1237166278059495424,en
1237166278143598595,pl
1237166278206304257,en
1237166278273429504,en
1237166278412046336,es
1237166278470545408,es
1237166278491525120,en
1237166278550274048,es
1237166278625955841,en
1237166278806290432,en
1237166280471457792,en
1237166280571944961,tl
1237166280848723968,tl
1237166281251569665,en
1237166281662566400,en
1237166281695977472,en
1237166281813405696,en
1237166281859751936,en
1237166282023157762,th
1237166282073444352,en
1237166282333700096,pt
1237166282392219648,en
1237166282530623488,in
1237166282606170112,en
1237166282744532993,en
1237166282971086848,en
1237166283314974722,en
1237166283411636227,en
1237166283491180544,tl
1237166283751337991,en
1237166283780689922,en
1237166283956916225,en
1237166284074373122,en
1237166284409798657,en
1237166284443455490,en
1237166284938383360,fr
1237166285181632513,en
1237166285261168640,en
1237166285261176833,en
1237166285462503424,en
1237166285516976133,en
1237166285559078913,en
1237166285588291584,es
1237166285667971072,en
1237166286058086400,tl
1237166286083424256,en
1237166286846623744,th
1237166287022780416,en
1237166287144402944,en
1237166287584931840,und
1237166288193060864,es
1237166288281038848,en
1237166288939577349,en
1237166290768297984,ja
1237166290990751749,en
1237166291691220993,en
1237166291796008965,es
1237166292253069312,en
1237166292332949505,en
1237166292341338113,pt
1237166292404178947,fr
1237166292421017600,en
1237166292521619460,en
1237166292551045122,en
1237166292567818242,pt
1237166292689391626,en
1237166292731187200,en
1237166293700100096,ja
1237166293809123328,en
1237166429625094144,en
1237166429683793920,en
1237166430518476801,en
1237166430727987200,en
1237166431067877376,en
1237166431134830593,en
1237166431772520448,en
1237166432577900544,en
1237166432657575936,en
1237166433022275584,en
1237166433026613248,en
1237166433118892036,es
1237166433177686018,en
1237166433290686464,en
1237166433982803968,en
1237166434624638976,en
1237166434993618945,en
1237166435056726024,en
1237166435308355584,en
1237166435593383936,en
1237166435845066753,en
1237166436113502209,en
1237166437002665987,en
1237166437023842306,es
1237166437287874560,th
1237166437472428033,en
1237166437715902465,en
1237166437732700161,en
1237166438143504384,tl
1237166438206656512,en
1237166438210842624,en
1237166439766736896,en
1237166440295301120,en
1237166440349720577,tl
1237166440668692481,en
1237166440723165191,es
1237166440777691142,en
1237166440995647488,th
1237166441083719682,en
1237166441213751296,en
1237166441398284288,en
1237166441947897856,en
1237166442203828224,en
1237166442509983748,pt
1237166442719727622,en
1237166443243933696,es
1237166443440910337,en
1237166443768283137,en
1237166443893944321,th
1237166443977936899,en
1237166444175114242,en
1237166444212899841,en
1237166444472750080,en
1237166444493897731,en
1237166445286412288,en
1237166445475188737,ja
1237166445513052160,es
1237166445538062336,en
1237166445810913282,es
1237166446326829058,en
1237166446985138177,en
1237166448209993728,en
1237166448805654528,es
1237166449178955776,th
1237166449199730689,en
1237166449287811073,en
1237166449740914689,und
1237166450185469952,en
1237166450269278208,en
1237166450290368512,es
1237166450500083712,en
1237166450520887296,th
1237166451208814592,en
1237166451514937344,th
1237166452043665413,es
1237166452097994752,en
1237166452295127040,en
1237166452525981697,en
1237166453440286721,en
1237166453465497603,es
1237166453536612352,en
1237166453595332609,en
1237166453612306432,en
1237166453985402880,in
1237166454149169157,en
1237166454211891201,en
1237166454262222848,en
1237166454438428672,pt
1237166454501281792,tl
1237166455260508160,tl
1237166455579435008,es
1237166455747014656,en
1237166456481239040,en
1237166456803999780,en
1237166457068204032,en
1237166457244405761,en
1237166457521426432,es
1237166458204860418,en
1237166458385207296,en
1237166458402148352,es
1237166600534573057,en
1237166600593211392,en
1237166600794636290,en
1237166600848945152,en
1237166600903700481,pt
1237166601734144000,es
1237166601956253696,th
1237166602165964800,en
1237166602195308544,en
1237166602610569219,th
1237166603139072000,es
1237166603201990658,th
1237166603940265985,en
1237166603977908224,en
1237166604007264256,tl
1237166604099547137,tl
1237166604405923840,es
1237166604783366145,en
1237166605009702913,th
1237166605081219072,en
1237166605093810176,pt
1237166605345251329,en
1237166606561824771,en
1237166606998024195,es
1237166607111196677,en
1237166607153213442,es
1237166607300001792,en
1237166607886987264,ja
1237166609074204672,en
1237166609111887873,es
1237166609560551424,en
1237166609669787649,en
1237166609946591235,en
1237166610403733504,en
1237166611041148928,en
1237166611246661633,en
1237166611431190534,th
1237166611464892417,es
1237166611691274240,en
1237166612077133824,en
1237166612358316032,en
1237166612584824832,en
1237166612672909318,en
1237166612861468673,th
1237166613079691265,en
1237166613738049538,ja
1237166615029936128,en
1237166615042670594,es
1237166615134953480,en
1237166615797489665,en
1237166616145625088,th
1237166616502247424,en
1237166616523268101,en
1237166616816877568,en
1237166616887963648,en
1237166616988864512,es
1237166617102102528,en
1237166617655574530,en
1237166617781391361,en
1237166617848680448,en
1237166617991282688,en
1237166618020438016,th
1237166619433955329,ja
1237166620419784705,pt
1237166620436504577,ca
1237166620524462081,en
1237166620683857920,th
1237166620738572289,en
1237166621086683136,en
1237166621233483777,en
1237166621434601472,en
1237166621958914048,tl
1237166622068158465,en
1237166622227353607,ja
1237166622240096262,fr
1237166622269374464,en
1237166622340780038,en
1237166622563012608,es
1237166622583873536,es
1237166622588239873,ar
1237166622852481025,en
1237166622906945538,vi
1237166623183732737,en
1237166623280246784,en
1237166623460655110,en
1237166623628419077,es
1237166623858950145,in
1237166624404320258,en
1237166624853168129,pt
1237166625024921600,en
1237166625041891332,en
1237166625809289216,tl
1237166625813483522,en
1237166625868128256,en
1237166626040094720,en
1237166626199482369,en
1237166626493128705,en
1237166626677669889,es
1237166626853859329,en
1237166627386507266,en
1237166757296713728,en
1237166757363822593,es
1237166757502169088,es
1237166757686718464,en
1237166757703331840,tl
1237166757988704256,en
1237166758143954944,en
1237166758550740992,en
1237166758961659904,en
1237166759007813633,en
1237166759221907456,en
1237166759301599233,en
1237166759578202113,und
1237166760106680320,tl
1237166760132071424,en
1237166760261857283,en
1237166760698220550,en
1237166760995897345,th
1237166761062969344,th
1237166761218318344,en
1237166761235156993,en
1237166761356808192,it
1237166762233171969,tl
1237166762359218177,en
1237166762405355521,en
1237166763294498816,en
1237166763663667200,en
1237166763885965313,en
1237166764309360641,en
1237166764892409856,en
1237166765085343745,en
1237166765513289735,es
1237166766091976704,en
1237166766729523200,en
1237166767090184193,en
1237166767203667970,en
1237166767513821184,in
1237166767602118658,en
1237166767706755072,en
1237166768239439872,en
1237166768386273280,en
1237166768403165184,en
1237166768570982401,en
1237166768667234304,th
1237166769086726144,th
1237166769225302016,en
1237166769321607168,ja
1237166769577447424,en
1237166769644675073,en
1237166770353393664,in
1237166770626203650,es
1237166771284533249,en
1237166771599101953,tl
1237166772832407553,en
1237166773809668096,en
1237166774157598720,en
1237166774337978369,en
1237166774417793024,es
1237166774589616129,en
1237166775617204224,en
1237166775818584064,en
1237166776053620736,en
1237166776393359363,en
1237166776565346304,en
1237166776590323712,ko
1237166776741507074,en
1237166776825364480,en
1237166776871309312,en
1237166777311711233,en
1237166778221858816,en
1237166779232735232,en
