Tweet_ID,NER_Text,Start_Pos,Eng_Pos,NER_Label,Prob
1292641854735908871,cashgem,37,44,ORG,0.9352
1292641854983417856,manitoba,45,53,LOC,0.9999
1292641855071559682,michiganpublichealth covid19,19,47,ORG,0.6812
1292641855071559682,gre,107,110,MISC,0.6304
1292641855092514817,america,20,27,LOC,1.0
1292641855562113025,indonesia,18,27,LOC,0.9995
1292641856036249600,new zealand,26,37,LOC,0.9981
1292641856036249600,covid-19,81,89,MISC,0.6336
1292641856296280064,donald trump,18,30,PER,0.9993
1292641856388358144,lori,54,58,PER,1.0
1292641857764294658,viz media,54,63,ORG,0.9896
1292641857764294658,kevin hamric,65,77,PER,0.9998
1292641857764294658,icv2,107,111,ORG,0.9378
1292641857768493057,trevor lawrence,25,40,PER,0.9991
1292641857923670018,mexico,17,23,LOC,0.9998
1292641858078859271,nfl,78,81,ORG,1.0
1292641858078859271,nflpa,90,95,ORG,1.0
1292641858359787520,americans,40,49,MISC,0.9998
1292641858775113729,americans,75,84,MISC,0.9998
1292641858863194112,wh,69,71,LOC,0.5405
1292641859127451649,covid-19,69,77,MISC,0.7786
1292641859127451649,congress,103,111,ORG,0.9993
1292641859127451649,americaâ,128,136,MISC,0.5316
1292641859274063872,alyssa,1,7,PER,0.4534
1292641859274063872,milano,8,14,PER,0.3654
1292641859362156544,diamond princess,60,76,ORG,0.6941
1292641859362156544,uss teddy roosevelt,82,101,ORG,0.5414
1292641859362156544,earthâ,133,139,LOC,0.7887
1292641860322824194,nfl,0,3,ORG,0.9991
1292641860322824194,enigma throwing massive charity event,6,43,MISC,0.7496
1292641860452671489,hennessey,22,31,PER,0.7736
1292641860452671489,america,89,96,LOC,1.0
1292641860452671489,covid-19,126,134,MISC,0.7187
1292641860519772166,americans,40,49,MISC,0.9998
1292641861836763137,new zealand,26,37,LOC,0.999
1292641861836763137,vietnam,116,123,LOC,0.9993
1292641861836763137,vietnam,125,132,LOC,0.9998
1292641861937631233,orlando,62,69,LOC,0.9999
1292641862482829314,new zealand,26,37,LOC,0.9981
1292641862482829314,covid-19,81,89,MISC,0.6336
1292641862524833792,investigative unit,4,22,ORG,0.9929
1292641862524833792,california,54,64,LOC,0.9999
1292641863120216066,anti caa,15,23,ORG,0.8992
1292641863120216066,shaheen bagh aiman rizwi,37,61,PER,0.9984
1292641863120216066,muslims,72,79,MISC,0.9998
1292641863120216066,amit shah,107,116,PER,0.9976
1292641863120216066,covid-19â,132,141,MISC,0.5222
1292641863149793282,georgia,21,28,LOC,0.9977
1292641863426543616,nanzy pelosi,34,46,PER,0.9943
1292641863426543616,chinatown,68,77,LOC,0.994
1292641863686434816,gchintamani,32,43,PER,0.5124
1292641863686434816,kapil kundu,126,137,PER,0.9042
1292641863686434816,ransika,160,167,LOC,0.9969
1292641863686434816,haryana,171,178,LOC,0.9999
1292641863778934786,isiah anderson,105,119,PER,0.9783
1292641863778934786,waylanâ,136,143,PER,0.9667
1292641863820881921,new zealand,26,37,LOC,0.999
1292641863820881921,vietnam,116,123,LOC,0.9993
1292641863820881921,vietnam,125,132,LOC,0.9998
1292641864047198208,mnuchin,69,76,PER,0.9987
1292641864047198208,trumâ,141,146,PER,0.5294
1292641864059887616,england,21,28,LOC,0.9999
1292641864059887616,covid,49,54,MISC,0.5499
1292641864177213444,karla dominguez,13,28,PER,0.9251
1292641864177213444,covid,80,85,PER,0.955
1292641864290406401,mumbai,13,19,LOC,0.6186
1292641864290406401,gaurav sarkar   covid19 coronaviruâ,103,138,ORG,0.8429
1292641866089996288,govmikedewine ohio cdc,17,39,ORG,0.8144
1292641866089996288,clermont,44,52,ORG,0.6405
1292641866089996288,dewine,105,111,PER,0.9997
1292641866232537095,donald trump,14,26,PER,0.9997
1292641866232537095,covid-19,76,84,MISC,0.9997
1292641866517581824,sweden,48,54,LOC,0.9993
1292641866517581824,spain,86,91,LOC,0.9914
1292641866517581824,italy,93,98,LOC,0.9996
1292641866517581824,uk,103,107,LOC,0.9998
1292641866601476103,drrpnishank india,21,38,ORG,0.9504
1292641866626805760,trumpâ€™,91,99,ORG,0.5988
1292641866626805760,uspsâ€¦,136,143,MISC,0.4621
1292641866706542593,americans,40,49,MISC,0.9998
1292641866953842688,meloni,10,16,PER,0.996
1292641867033726976,trumpâ€™,91,99,ORG,0.5988
1292641867033726976,uspsâ€¦,136,143,MISC,0.4621
1292641867046289410,north paulding high school,27,53,ORG,0.9422
1292641867297746944,ttd,17,20,ORG,0.5982
1292641867297746944,covid-19,45,53,MISC,0.6157
1292641867297746944,tirupati temple,110,125,LOC,0.7552
1292641867688009730,donald trump,0,12,PER,0.9993
1292641867688009730,americans,132,141,MISC,0.9999
1292641867688009730,covid-19,162,170,MISC,0.9747
1292641867763417088,cfb,40,43,ORG,0.6225
1292641867901939712,trump-free,48,58,MISC,0.9375
1292641867939614720,andy,38,42,PER,0.9846
1292641867939614720,andy,217,221,PER,0.9084
1292641867939614720,ny,223,225,LOC,0.773
1292641867939614720,texas,253,258,LOC,0.9996
1292641867939614720,california,260,270,LOC,0.9999
1292641867939614720,florida,275,282,LOC,0.9999
1292641867939614720,andy,293,297,PER,0.9998
1292641868665233408,donald trump,14,26,PER,0.9997
1292641868665233408,covid-19,76,84,MISC,0.9997
1292641869847904257,muslim groominggangs,4,24,MISC,0.7042
1292641869847904257,pandemic,31,39,MISC,0.7868
1292641869847904257,msm &amp,57,65,ORG,0.6938
1292641869847904257,springs up,100,110,MISC,0.7699
1292641869847904257,indigenous uk,137,150,ORG,0.7436
1292641869990682632,pritzker,5,13,PER,0.5851
1292641870422695936,star,177,181,MISC,0.9246
1292641870460444673,american,48,56,MISC,0.9949
1292641870460444673,covid,84,89,MISC,0.7145
1292641870754058240,british touring car championship,17,49,MISC,0.9585
1292641871362052096,democrat,51,59,MISC,0.9999
1292641871362052096,virginia,93,101,LOC,0.9994
1292641871395725314,united states,34,47,LOC,0.9994
1292641871928467457,big ten,0,7,MISC,0.5615
1292641871962013696,new zealand,26,37,LOC,0.999
1292641871962013696,vietnam,116,123,LOC,0.9993
1292641871962013696,vietnam,125,132,LOC,0.9998
1292641872280780802,us,23,25,LOC,0.9999
1292641872305946625,puerto rico,15,26,LOC,0.9989
1292641872423223296,dj aroel,34,42,ORG,0.5904
1292641872423223296,aroel nrc,63,72,PER,0.6576
1292641872666669057,italian,20,27,MISC,0.9995
1292641874503663616,cdc,233,236,ORG,1.0
1292641874507956224,meloni,10,16,PER,0.996
1292641874516344833,israeli,41,48,MISC,0.9999
1292641874516344833,gates,81,86,PER,0.9996
1292641874646360066,us,70,72,LOC,0.9995
1292641874667114496,delhi,101,106,LOC,0.7273
1292641874927378433,new zealand,26,37,LOC,0.999
1292641874927378433,vietnam,116,123,LOC,0.9993
1292641874927378433,vietnam,125,132,LOC,0.9998
1292641875027886082,trump,9,14,PER,0.9999
1292641875027886082,national parks,177,191,ORG,0.5607
1292641875199840256,trump,26,31,PER,0.9997
1292641875199840256,social security,52,67,ORG,0.8247
1292641875199840256,trump,86,91,PER,0.9661
1292641875405373440,india,10,15,LOC,0.9361
1292641875879485442,democrats,160,169,MISC,0.9999
1292641875879485442,anti-lockdown,178,191,MISC,0.9769
1292641875979956224,covid19,62,69,MISC,0.65
1292641875996872705,trevor lawrence,25,40,PER,0.9991
1292641876001067010,minnesota,0,9,LOC,0.9959
1292641876001067010,department of health,121,141,ORG,0.9874
1292641876110180358,louie,35,40,PER,0.9996
1292641876265308160,new york,59,67,LOC,0.9985
1292641876265308160,european,108,116,MISC,0.9951
1292641876416364545,bousquet,5,13,PER,0.9422
1292641876575686658,americans,40,49,MISC,0.9998
1292641876609130496,michelin-starred,17,33,MISC,0.9457
1292641876609130496,hashiri,34,41,PER,0.9908
1292641876609130496,kenichiro matsuura,116,134,PER,0.9999
1292641876659429378,covid19,50,57,MISC,0.8833
1292641876663828480,new zealand,29,40,LOC,0.9995
1292641876663828480,covid-19,78,86,MISC,0.7008
1292641876722548737,trump,26,31,PER,0.9997
1292641876722548737,social security,52,67,ORG,0.8247
1292641876722548737,trump,86,91,PER,0.9661
1292641876894535687,trevor,0,6,PER,0.9999
1292641876907106306,covid,92,97,ORG,0.4771
1292641876999172097,republican,21,31,MISC,0.9997
1292641876999172097,post office,109,120,ORG,0.9903
1292641878790160384,tirumala tirupati devasthanams,43,73,ORG,0.916
1292641878790160384,ttd,75,78,ORG,0.9997
1292641878790160384,covid-19,100,108,MISC,0.9933
1292641878857461760,us,78,82,LOC,1.0
1292641879427813377,covid-19,83,91,MISC,0.9934
1292641879733886977,andrews,39,46,PER,1.0
1292641879733886977,morrisonâ,130,139,PER,0.9448
1292641880430256128,covid-19,205,213,MISC,0.5587
1292641881080373249,new zealand,29,40,LOC,0.9995
1292641881080373249,covid-19,78,86,MISC,0.7008
1292641881151741953,inglesby,6,14,PER,0.9585
1292641881151741953,new zealand,20,31,LOC,0.9751
1292641881151741953,covid,62,67,MISC,0.636
1292641883081121792,national tv,217,228,ORG,0.6187
1292641883152355330,new zealand,56,67,LOC,0.9999
1292641883441762307,missouri,4,12,LOC,1.0
1292641883441762307,covid-19,75,83,MISC,0.995
1292641883475279873,canada,22,28,LOC,0.9999
1292641883475279873,quebec,91,97,LOC,0.9989
1292641883475279873,canada,102,108,LOC,1.0
1292641883706077184,yosemite,38,46,PER,0.9239
1292641883706077184,ivanka,127,133,PER,0.9985
1292641883923963904,donald trump,28,40,PER,0.9996
1292641883923963904,social security,82,97,ORG,0.625
1292641883923963904,medicare,102,110,MISC,1.0
1292641884062519297,fyi,0,3,ORG,0.6275
1292641884158824449,lanao sur,0,9,ORG,0.9515
1292641884158824449,marawi city,11,22,LOC,0.7559
1292641884255461376,america,69,76,LOC,0.9999
1292641884406341632,taipei,28,34,LOC,1.0
1292641884406341632,hhsgov,41,47,ORG,0.8051
1292641885023019008,north carolina,15,29,ORG,0.7447
1292641885023019008,sam howell,38,48,PER,0.9999
1292641885023019008,wewanttoplay,79,91,ORG,0.9375
1292641887203950594,mexico,17,23,LOC,0.9998
1292641887237607425,world  killer cuomo,59,78,MISC,0.7496
1292641887237607425,boris johnson,96,109,PER,0.9973
1292641887237607425,uk,112,114,LOC,0.9997
1292641887292141568,hulk,53,57,MISC,0.4707
1292641887535296513,jean jacquelyn de castro,0,24,PER,0.9997
1292641887535296513,esca incorporated,33,50,ORG,0.7519
1292641887535296513,uli philippines,80,95,ORG,0.7759
1292641887535296513,uli philippinesâ€™,100,118,ORG,0.7076
1292641887552073728,paulding county,19,34,LOC,0.3492
1292641887573204994,house freedom caucus,14,34,ORG,0.9109
1292641887573204994,andy biggs,44,54,PER,0.9946
1292641887573204994,fauci,66,71,PER,0.9944
1292641887573204994,birx,76,80,PER,0.9948
1292641887573204994,dr fauci,121,130,PER,0.9422
1292641887635922946,india,26,31,LOC,0.9969
1292641887635922946,chinese,158,165,MISC,0.9977
1292641887921283072,covid19,92,99,MISC,0.8388
1292641888181387269,americans,93,102,MISC,0.9992
1292641888680509445,mexico,17,23,LOC,0.9998
1292641888869052416,algeria,57,64,LOC,0.6235
1292641888869052416,india,66,71,LOC,0.9999
1292641888869052416,indonesia,73,82,LOC,1.0
1292641888869052416,cuba,84,88,LOC,0.9986
1292641888869052416,us,121,123,LOC,0.9994
1292641888927805440,wolves,0,6,ORG,0.9931
1292641889292869634,new zealand,26,37,LOC,0.999
1292641889292869634,vietnam,116,123,LOC,0.9993
1292641889292869634,vietnam,125,132,LOC,0.9998
1292641891419398146,of the american era,29,48,MISC,0.8249
1292641891457159168,harvardhealth,34,47,ORG,0.9594
1292641891461275648,mexico,17,23,LOC,0.9998
1292641891591233537,fox,75,78,PER,0.9999
1292641891645825024,israelis,53,61,MISC,0.9999
1292641891645825024,netanyahuâ,81,91,LOC,0.903
1292641891645825024,jerusalem,108,117,LOC,1.0
1292641891691962368,trump,26,31,PER,0.9997
1292641891691962368,social security,52,67,ORG,0.8247
1292641891691962368,trump,86,91,PER,0.9661
1292641891754872837,cfl,22,25,ORG,0.9842
1292641891754872837,duke williams,31,44,PER,0.9812
1292641892467740673,singapore,78,87,LOC,0.999
1292641892467740673,india,109,114,LOC,1.0
1292641892602204162,republican,21,31,MISC,0.9997
1292641892602204162,post office,109,120,ORG,0.9903
1292641892795064325,sacramento,26,36,LOC,0.9999
1292641892795064325,san quentin,70,81,LOC,0.9974
1292641892820226048,republican,21,31,MISC,0.9997
1292641892820226048,post office,109,120,ORG,0.9903
1292641892866248704,real life hero,162,176,ORG,0.715
1292641892895776770,princeton,20,29,LOC,0.7717
1292641892895776770,hawaiâ,91,97,LOC,0.9929
1292641892916748290,kellermanâ,9,19,ORG,0.512
1292641893017362432,sean hannity,90,102,PER,0.9971
1292641893457649664,minneapolis federal reserve bank,41,73,ORG,0.9783
1292641893457649664,neel kashkari,84,97,PER,0.9996
1292641893457649664,maria bartiromo,106,121,PER,0.6463
1292641893457649664,wall street,124,135,LOC,0.4834
1292641893457649664,fox business network studios,140,168,ORG,0.9318
1292641893457649664,kashkari,190,198,PER,1.0
1292641893583593472,greensboro,19,29,LOC,0.8641
1292641893583593472,lawndale,54,62,LOC,0.953
1292641893625495552,portland,33,41,LOC,0.9764
1292641893671555074,republican,21,31,MISC,0.9997
1292641893671555074,post office,109,120,ORG,0.9903
1292641893743038464,america,20,27,LOC,0.9999
1292641893743038464,america,36,43,LOC,0.9999
1292641893935915012,pakistan,19,27,LOC,1.0
1292641894212624385,leafs,30,35,ORG,0.9987
1292641894212624385,leafs,89,94,ORG,0.9993
1292641894212624385,"""iveâ""",134,139,MISC,0.7006
1292641895512977408,alyssa,24,30,PER,0.6696
1292641895651225600,clippers,55,63,ORG,0.5662
1292641895651225600,lebron,84,90,PER,0.9989
1292641895651225600,kawhi,98,103,PER,0.9852
1292641895651225600,lebron,158,164,PER,0.9999
1292641896104374273,nashville,0,9,LOC,0.6765
1292641896163094529,rwanda,79,85,LOC,1.0
1292641896163094529,united states,98,111,LOC,1.0
1292641896217694208,obummer,126,133,PER,0.4717
1292641896515305472,nsw,29,32,ORG,0.9052
1292641896636981248,dems,33,37,MISC,0.9917
1292641896636981248,white house,39,50,LOC,0.9992
1292641896636981248,trump,91,96,PER,0.9804
1292641896720982016,donald trump,14,26,PER,0.9997
1292641896720982016,covid-19,76,84,MISC,0.9997
1292641896754364418,new zealand,21,32,LOC,0.9999
1292641896754364418,new zealand,77,88,LOC,0.9999
1292641897119272960,big pharma,46,56,ORG,0.9889
1292641897366732801,hong kong,66,75,LOC,0.9998
1292641897366732801,five eyes,115,124,MISC,0.8875
1292641897433923586,coviâ,135,140,ORG,0.3997
1292641897714941952,chris,1,6,PER,0.9888
1292641897714941952,hawkey,7,13,PER,0.9361
1292641897735811072,north paulding high school,11,37,ORG,0.8992
1292641897886998533,walmart,71,78,ORG,0.5687
1292641898486611968,trump,26,31,PER,0.9997
1292641898486611968,social security,52,67,ORG,0.8247
1292641898486611968,trump,86,91,PER,0.9661
1292641900101611526,cdc,125,128,ORG,0.9998
1292641900160221185,god,97,100,PER,0.9999
1292641900160221185,bart,102,106,PER,0.9998
1292641900378361856,americans,122,131,MISC,0.9997
1292641900479086593,pelosi,0,6,PER,1.0
1292641900479086593,trump,13,18,PER,1.0
1292641900596359169,summer glass cup,43,59,MISC,0.9679
1292641900688814080,freeman,11,18,PER,0.5577
1292641900688814080,covid,21,26,PER,0.9172
1292641900693016577,god,169,172,PER,0.9783
1292641900860788737,american,48,56,MISC,0.9949
1292641900860788737,covid,84,89,MISC,0.7145
1292641900864974848,cfb,40,43,ORG,0.6225
1292641900982280192,mexico,17,23,LOC,0.9998
1292641901322149889,meloni,10,16,PER,0.996
1292641901510717440,america,187,194,LOC,0.9998
1292641901515071488,iowa,18,22,LOC,0.9997
1292641901598969856,donald trump,28,40,PER,0.9996
1292641901598969856,social security,82,97,ORG,0.625
1292641901598969856,medicare,102,110,MISC,1.0
1292641901850562563,united states,40,53,LOC,0.8544
1292641901850562563,stupid j moron,64,79,PER,0.9906
1292641902089601024,andy biggs,25,35,PER,0.9986
1292641902089601024,gop house,116,125,ORG,0.9415
1292641902089601024,fauci,141,146,PER,0.9848
1292641902089601024,birx,148,152,PER,0.9854
1292641904178483200,mexico,17,23,LOC,0.9998
1292641904874729472,new zealand,26,37,LOC,0.9981
1292641904874729472,covid-19,81,89,MISC,0.6336
1292641905071792128,meloni,10,16,PER,0.996
1292641905348665346,americans,40,49,MISC,0.9998
1292641905520578564,mexico,17,23,LOC,0.9998
1292641905701003264,americans,40,49,MISC,0.9998
1292641906367832065,americans,93,102,MISC,0.9992
1292641906426617857,new zealand,26,37,LOC,0.999
1292641906426617857,vietnam,116,123,LOC,0.9993
1292641906426617857,vietnam,125,132,LOC,0.9998
1292641906552238081,mexico,17,23,LOC,0.9998
1292641906619555841,america,20,27,LOC,1.0
1292641906854432768,gop governors,33,46,ORG,0.9167
1292641907361959938,us,60,62,LOC,1.0
1292641907361959938,nassim taleb,103,115,PER,0.998
1292641907424845825,alyssa,1,7,PER,0.4949
1292641907508678659,america,20,27,LOC,1.0
1292641907575623681,covid,58,63,PER,0.991
1292641907575623681,tomi,65,69,PER,0.9999
1292641907575623681,tomi,115,119,MISC,0.56
1292641907575623681,herman cain,179,190,PER,0.9969
1292641907575623681,trump supporter,270,285,ORG,0.561
1292641908074803201,cdc,74,77,ORG,0.9997
1292641908225748992,south bengaluru,30,45,LOC,0.9766
1292641908225748992,south bengaluru,111,126,LOC,0.9667
1292641908397871104,alyssa,24,30,PER,0.6696
1292641908485795840,nidhi,4,9,PER,0.5812
1292641909010313216,bill gates,0,10,PER,0.9988
1292641909010313216,us,26,28,LOC,0.5647
1292641909060632577,canadians,49,58,MISC,0.9997
1292641909060632577,us,84,86,LOC,0.9994
1292641909060632577,americans,113,122,MISC,0.9995
1292641909639389184,grandma,40,47,PER,0.9539
1292641909639389184,grandpa,52,59,PER,0.9977
1292641909639389184,social security,113,128,ORG,0.7491
1292641909639389184,medicare,133,141,MISC,0.9999
1292641909673005056,covid19,116,123,MISC,0.6484
1292641909727526912,meloni,10,16,PER,0.996
1292641909849169920,western medicine,27,43,MISC,0.9047
1292641909849169920,eastern medicine,102,118,MISC,0.8838
1292641909849169920,western,160,167,MISC,0.9956
1292641909849169920,china,247,252,LOC,1.0
1292641910281175041,mexico,17,23,LOC,0.9998
1292641910377648128,chris,54,59,PER,0.5375
1292641910377648128,meloni,60,66,PER,0.9997
