"","Geo_Location","Date_Created"
"7967237","{type: Point, coordinates: [-34.655214, -58.3588258]}","Mon Mar 23 05:43:47 +0000 2020"
"7967814","{type: Point, coordinates: [29.45016925, -98.48758775]}","Mon Mar 23 18:34:12 +0000 2020"
"7967864","{type: Point, coordinates: [51.50711486, -0.12731805]}","Mon Mar 23 07:58:18 +0000 2020"
"7971744","{type: Point, coordinates: [-22.95712, -43.18352]}","Mon Mar 23 18:24:00 +0000 2020"
"7976114","{type: Point, coordinates: [51.47453286, -0.4521113]}","Mon Mar 23 06:12:46 +0000 2020"
"7977552","{type: Point, coordinates: [-8.17071189, -36.19176507]}","Mon Mar 23 00:13:43 +0000 2020"
"7980287","{type: Point, coordinates: [51.50413561, -0.13608912]}","Mon Mar 23 10:43:04 +0000 2020"
"7981547","{type: Point, coordinates: [-19.9191, -43.9387]}","Mon Mar 23 21:03:55 +0000 2020"
"7984494","{type: Point, coordinates: [52.4985949, 13.3847854]}","Mon Mar 23 10:32:20 +0000 2020"
"7992429","{type: Point, coordinates: [32.79782778, -117.24031389]}","Mon Mar 23 07:58:58 +0000 2020"
"7994210","{type: Point, coordinates: [-21.7508, -43.35341]}","Mon Mar 23 21:02:31 +0000 2020"
"7997044","{type: Point, coordinates: [-7.9762, 112.6294]}","Mon Mar 23 17:31:53 +0000 2020"
"7997613","{type: Point, coordinates: [-23.15234, -52.05561]}","Mon Mar 23 14:34:13 +0000 2020"
"7998182","{type: Point, coordinates: [-12.0766, -77.0642]}","Mon Mar 23 05:26:58 +0000 2020"
"8009592","{type: Point, coordinates: [26.1734, -98.1874]}","Mon Mar 23 01:44:14 +0000 2020"
"8011866","{type: Point, coordinates: [50.81937006, 0.37338294]}","Mon Mar 23 11:19:33 +0000 2020"
"8014118","{type: Point, coordinates: [-20.1949, -40.2442]}","Mon Mar 23 00:32:21 +0000 2020"
"8019741","{type: Point, coordinates: [-22.88815911, -43.39228867]}","Mon Mar 23 10:42:30 +0000 2020"
"8020131","{type: Point, coordinates: [26.3177, -80.18236]}","Mon Mar 23 20:19:55 +0000 2020"
"8020964","{type: Point, coordinates: [51.50711486, -0.12731805]}","Mon Mar 23 21:47:02 +0000 2020"
"8023616","{type: Point, coordinates: [22.3224, 114.1882]}","Mon Mar 23 06:16:59 +0000 2020"
"8026060","{type: Point, coordinates: [19.44971712, -99.15942069]}","Mon Mar 23 15:06:26 +0000 2020"
"8026764","{type: Point, coordinates: [-33.54309, -70.6310699]}","Mon Mar 23 02:16:12 +0000 2020"
"8029637","{type: Point, coordinates: [40.59797, -3.49995]}","Mon Mar 23 09:57:51 +0000 2020"
"8031596","{type: Point, coordinates: [52.99429562, 12.13175317]}","Mon Mar 23 13:02:07 +0000 2020"
"8032870","{type: Point, coordinates: [51.4853, -3.1867]}","Mon Mar 23 11:35:16 +0000 2020"
"8039369","{type: Point, coordinates: [35.0069, -80.9445]}","Mon Mar 23 17:35:47 +0000 2020"
"8039656","{type: Point, coordinates: [21.3086, -157.8615]}","Mon Mar 23 04:15:01 +0000 2020"
"8039672","{type: Point, coordinates: [-26.19331882, 28.28796912]}","Mon Mar 23 06:29:38 +0000 2020"
"8043053","{type: Point, coordinates: [10.4994772, -66.91565349]}","Mon Mar 23 03:44:13 +0000 2020"
"8048852","{type: Point, coordinates: [24.86, 67.01]}","Mon Mar 23 16:09:06 +0000 2020"
"8050479","{type: Point, coordinates: [52.1347278, 5.3869573]}","Mon Mar 23 09:33:39 +0000 2020"
"8054080","{type: Point, coordinates: [6.45306, 3.39583]}","Mon Mar 23 10:31:07 +0000 2020"
"8054106","{type: Point, coordinates: [-32.9451067, -60.6420287]}","Mon Mar 23 05:12:29 +0000 2020"
"8056851","{type: Point, coordinates: [-23.6527861, -46.7892531]}","Mon Mar 23 05:27:29 +0000 2020"
"8060436","{type: Point, coordinates: [51.57558519, -0.10226432]}","Mon Mar 23 08:58:05 +0000 2020"
"8065785","{type: Point, coordinates: [51.53928, 0.0813]}","Mon Mar 23 09:44:05 +0000 2020"
"8071255","{type: Point, coordinates: [40.7207559, -74.0007613]}","Wed Mar 25 22:40:46 +0000 2020"
"8078360","{type: Point, coordinates: [37.80066, -122.40895]}","Wed Mar 25 23:51:04 +0000 2020"
"8080748","{type: Point, coordinates: [34.1, -118.33333333]}","Wed Mar 25 19:08:13 +0000 2020"
"8083106","{type: Point, coordinates: [-25.27236311, -57.4939012]}","Wed Mar 25 19:22:35 +0000 2020"
"8083857","{type: Point, coordinates: [-9.6290387, -35.72021074]}","Wed Mar 25 23:33:56 +0000 2020"
"8085633","{type: Point, coordinates: [10.97859763, -63.86866719]}","Wed Mar 25 22:24:22 +0000 2020"
"8095505","{type: Point, coordinates: [31.52572562, -97.14908752]}","Wed Mar 25 23:17:28 +0000 2020"
"8096724","{type: Point, coordinates: [40.69586108, 14.47932805]}","Wed Mar 25 18:18:25 +0000 2020"
"8097195","{type: Point, coordinates: [-32.93498558, -60.64828736]}","Wed Mar 25 19:52:41 +0000 2020"
"8098792","{type: Point, coordinates: [25.97734614, -80.28091469]}","Wed Mar 25 16:33:33 +0000 2020"
"8100336","{type: Point, coordinates: [-39.8139, -73.2458]}","Wed Mar 25 19:48:55 +0000 2020"
"8102104","{type: Point, coordinates: [-18.9044241, -40.0741266]}","Wed Mar 25 18:21:40 +0000 2020"
"8102368","{type: Point, coordinates: [41.81994492, -87.62304128]}","Wed Mar 25 19:06:54 +0000 2020"
"8110136","{type: Point, coordinates: [-29.8566325, 31.0235815]}","Wed Mar 25 17:34:29 +0000 2020"
"8112663","{type: Point, coordinates: [23.0333, 72.6167]}","Wed Mar 25 16:48:42 +0000 2020"
"8120243","{type: Point, coordinates: [53.83855178, -1.78918297]}","Wed Mar 25 18:15:48 +0000 2020"
"8123250","{type: Point, coordinates: [-3.7293, -38.5266]}","Wed Mar 25 17:48:13 +0000 2020"
"8127474","{type: Point, coordinates: [51.17795, 3.07985]}","Wed Mar 25 16:01:34 +0000 2020"
"8128362","{type: Point, coordinates: [40.7779, -73.9675]}","Wed Mar 25 16:04:22 +0000 2020"
"8129092","{type: Point, coordinates: [47.56235216, -122.36454381]}","Wed Mar 25 23:05:43 +0000 2020"
"8130558","{type: Point, coordinates: [25.97734614, -80.28091469]}","Wed Mar 25 16:33:32 +0000 2020"
"8134074","{type: Point, coordinates: [8.0297452, -2.8035147]}","Wed Mar 25 16:02:59 +0000 2020"
"8136682","{type: Point, coordinates: [51.5033, 0.1195]}","Wed Mar 25 20:10:03 +0000 2020"
"8137672","{type: Point, coordinates: [38.897, -90.03966]}","Wed Mar 25 17:39:48 +0000 2020"
"8139795","{type: Point, coordinates: [4.5997, -74.0794]}","Wed Mar 25 18:53:06 +0000 2020"
"8141898","{type: Point, coordinates: [25.74924, -80.26295]}","Wed Mar 25 21:17:34 +0000 2020"
"8142758","{type: Point, coordinates: [8.9812, -79.5354]}","Wed Mar 25 15:48:59 +0000 2020"
"8143557","{type: Point, coordinates: [53.7167, -2.46667]}","Wed Mar 25 16:32:15 +0000 2020"
"8144672","{type: Point, coordinates: [45.0702, 7.6777]}","Wed Mar 25 18:19:42 +0000 2020"
"8147022","{type: Point, coordinates: [51.50711486, -0.12731805]}","Wed Mar 25 16:09:42 +0000 2020"
"8147346","{type: Point, coordinates: [43.55333, 7.01363]}","Wed Mar 25 16:00:04 +0000 2020"
"8149052","{type: Point, coordinates: [40.672497, -73.956787]}","Wed Mar 25 19:38:25 +0000 2020"
"8155028","{type: Point, coordinates: [21.1167, -101.683]}","Wed Mar 25 18:09:22 +0000 2020"
"8160185","{type: Point, coordinates: [19.3835, 72.8307]}","Wed Mar 25 15:33:11 +0000 2020"
"8160904","{type: Point, coordinates: [41.00700278, 28.97068833]}","Wed Mar 25 15:52:18 +0000 2020"
"8162170","{type: Point, coordinates: [26.0519, -80.1451]}","Wed Mar 25 23:49:40 +0000 2020"
"8162238","{type: Point, coordinates: [-37.8156, 144.9661]}","Wed Mar 25 21:39:54 +0000 2020"
"8172076","{type: Point, coordinates: [52.62843255, 1.29620869]}","Wed Mar 25 18:04:07 +0000 2020"
"8173279","{type: Point, coordinates: [33.0908, -96.8847]}","Wed Mar 25 16:20:29 +0000 2020"
"8175175","{type: Point, coordinates: [25.53714511, -103.42495807]}","Wed Mar 25 22:10:04 +0000 2020"
"8178963","{type: Point, coordinates: [40.0, -74.5]}","Wed Mar 25 17:22:39 +0000 2020"
"8179514","{type: Point, coordinates: [27.7706, -82.6794]}","Wed Mar 25 20:08:03 +0000 2020"
"8195281","{type: Point, coordinates: [18.98188536, -99.18400416]}","Wed Mar 25 15:36:29 +0000 2020"
"8196690","{type: Point, coordinates: [18.4596876, -69.9485084]}","Wed Mar 25 16:02:06 +0000 2020"
"8196776","{type: Point, coordinates: [9.9333, 8.8833]}","Wed Mar 25 23:08:17 +0000 2020"
"8199632","{type: Point, coordinates: [53.46661094, -113.4806877]}","Wed Mar 25 16:08:23 +0000 2020"
"8200675","{type: Point, coordinates: [48.83302222, 2.32688889]}","Wed Mar 25 20:49:17 +0000 2020"
"8201006","{type: Point, coordinates: [34.0522, -118.243]}","Wed Mar 25 23:05:04 +0000 2020"
"8201088","{type: Point, coordinates: [51.24, -0.7795]}","Wed Mar 25 17:16:48 +0000 2020"
"8202875","{type: Point, coordinates: [19.43757829, -99.13547516]}","Wed Mar 25 17:51:32 +0000 2020"
"8203502","{type: Point, coordinates: [-23.95941444, -46.32320403]}","Wed Mar 25 18:08:02 +0000 2020"
"8203755","{type: Point, coordinates: [37.8789, -4.7794]}","Wed Mar 25 16:07:05 +0000 2020"
"8206661","{type: Point, coordinates: [51.57532205, -0.10373815]}","Wed Mar 25 23:03:02 +0000 2020"
"8207017","{type: Point, coordinates: [19.42214898, -99.12468179]}","Wed Mar 25 23:20:51 +0000 2020"
"8207035","{type: Point, coordinates: [34.0522, -118.243]}","Wed Mar 25 18:54:23 +0000 2020"
"8207950","{type: Point, coordinates: [40.8528, 14.2454]}","Wed Mar 25 19:23:54 +0000 2020"
"8208898","{type: Point, coordinates: [-29.8246, -51.1501]}","Wed Mar 25 19:54:41 +0000 2020"
"8210535","{type: Point, coordinates: [43.53756567, -96.68680504]}","Wed Mar 25 21:05:11 +0000 2020"
"8216131","{type: Point, coordinates: [24.58782, 73.69949]}","Wed Mar 25 18:49:15 +0000 2020"
"8217101","{type: Point, coordinates: [-34.61118329, -58.44900468]}","Wed Mar 25 16:38:47 +0000 2020"
"8218440","{type: Point, coordinates: [-34.64957297, -58.38478088]}","Wed Mar 25 22:56:26 +0000 2020"
"8221054","{type: Point, coordinates: [-29.4333, -66.85]}","Wed Mar 25 23:37:59 +0000 2020"
"8224212","{type: Point, coordinates: [8.96389499, 7.42936372]}","Wed Mar 25 23:32:33 +0000 2020"
"8226709","{type: Point, coordinates: [55.91317744, -3.16155085]}","Wed Mar 25 17:31:51 +0000 2020"
"8227358","{type: Point, coordinates: [-25.42895452, -49.27634239]}","Wed Mar 25 23:49:02 +0000 2020"
"8228599","{type: Point, coordinates: [41.883222, -87.632496]}","Wed Mar 25 23:08:19 +0000 2020"
"8230383","{type: Point, coordinates: [-22.08318, -41.87357]}","Wed Mar 25 23:37:59 +0000 2020"
"8249759","{type: Point, coordinates: [51.51, -0.5931]}","Wed Mar 25 17:31:50 +0000 2020"
"8252806","{type: Point, coordinates: [25.79072856, -80.13496315]}","Wed Mar 25 22:32:13 +0000 2020"
"8254887","{type: Point, coordinates: [13.0608092, 77.5180253]}","Wed Mar 25 23:25:03 +0000 2020"
"8254926","{type: Point, coordinates: [26.10736, -80.14043]}","Wed Mar 25 20:08:05 +0000 2020"
"8255729","{type: Point, coordinates: [32.743, -96.4483]}","Wed Mar 25 17:30:33 +0000 2020"
"8257170","{type: Point, coordinates: [51.50711486, -0.12731805]}","Wed Mar 25 22:19:08 +0000 2020"
"8270021","{type: Point, coordinates: [55.9588, -3.21016]}","Wed Mar 25 22:25:04 +0000 2020"
"8270834","{type: Point, coordinates: [-41.31755, -72.98479]}","Wed Mar 25 22:39:24 +0000 2020"
"8279733","{type: Point, coordinates: [8.96389499, 7.42936372]}","Wed Mar 25 23:32:33 +0000 2020"
"8280999","{type: Point, coordinates: [-32.9511, -60.6664]}","Wed Mar 25 21:54:07 +0000 2020"
"8281458","{type: Point, coordinates: [33.3198, -96.7828]}","Wed Mar 25 20:22:20 +0000 2020"
"8281707","{type: Point, coordinates: [-16.68640494, -49.27433098]}","Wed Mar 25 21:03:46 +0000 2020"
"8281925","{type: Point, coordinates: [51.3974612, -0.1032761]}","Wed Mar 25 19:46:59 +0000 2020"
"8282692","{type: Point, coordinates: [36.20021779, -86.81198001]}","Wed Mar 25 16:36:50 +0000 2020"
"8283042","{type: Point, coordinates: [-12.00716854, -77.05912471]}","Wed Mar 25 23:41:25 +0000 2020"
"8287377","{type: Point, coordinates: [40.65, -73.95]}","Wed Mar 25 22:09:20 +0000 2020"
"8290626","{type: Point, coordinates: [37.57537, -77.4795]}","Wed Mar 25 19:18:44 +0000 2020"
"8296332","{type: Point, coordinates: [33.7566, -84.3889]}","Wed Mar 25 22:08:05 +0000 2020"
"8297762","{type: Point, coordinates: [-16.68640494, -49.27433098]}","Wed Mar 25 22:24:24 +0000 2020"
"8300497","{type: Point, coordinates: [40.4, -3.68333]}","Wed Mar 25 19:22:38 +0000 2020"
"8303275","{type: Point, coordinates: [-22.23364, -48.72025]}","Wed Mar 25 23:03:41 +0000 2020"
"8303492","{type: Point, coordinates: [40.77415039, -73.97110552]}","Wed Mar 25 21:07:57 +0000 2020"
"8303919","{type: Point, coordinates: [51.17320251, -114.13656616]}","Wed Mar 25 19:46:17 +0000 2020"
"8307028","{type: Point, coordinates: [42.43128082, -8.64432781]}","Wed Mar 25 20:37:26 +0000 2020"
"8310770","{type: Point, coordinates: [4.61800843, -74.07021869]}","Wed Mar 25 17:19:18 +0000 2020"
"8316633","{type: Point, coordinates: [33.5303, -111.943]}","Wed Mar 25 19:18:06 +0000 2020"
"8317723","{type: Point, coordinates: [52.771, 0.187415]}","Wed Mar 25 18:53:06 +0000 2020"
"8321981","{type: Point, coordinates: [41.38294789, 2.18332474]}","Wed Mar 25 16:00:55 +0000 2020"
"8322738","{type: Point, coordinates: [51.50711486, -0.12731805]}","Wed Mar 25 18:03:28 +0000 2020"
"8327859","{type: Point, coordinates: [33.71175505, -112.20521656]}","Thu Mar 26 13:58:35 +0000 2020"
"8330426","{type: Point, coordinates: [40.4360791, -3.6576269]}","Thu Mar 26 22:10:39 +0000 2020"
"8336486","{type: Point, coordinates: [-34.91656075, -58.37243468]}","Thu Mar 26 22:13:49 +0000 2020"
"8337016","{type: Point, coordinates: [-22.95997362, -43.21202927]}","Thu Mar 26 19:10:53 +0000 2020"
"8339709","{type: Point, coordinates: [37.22358695, -1.80221611]}","Thu Mar 26 18:25:42 +0000 2020"
"8343787","{type: Point, coordinates: [8.96389499, 7.42936372]}","Thu Mar 26 20:32:02 +0000 2020"
"8346611","{type: Point, coordinates: [51.50046828, -0.11887402]}","Thu Mar 26 14:11:14 +0000 2020"
"8356237","{type: Point, coordinates: [50.9360299, 6.9421709]}","Thu Mar 26 13:26:33 +0000 2020"
"8357086","{type: Point, coordinates: [35.7493, 139.6186]}","Thu Mar 26 11:40:41 +0000 2020"
"8358324","{type: Point, coordinates: [47.32768, -122.82364]}","Thu Mar 26 18:02:34 +0000 2020"
"8358363","{type: Point, coordinates: [-23.55, -46.6333]}","Thu Mar 26 19:32:29 +0000 2020"
"8360501","{type: Point, coordinates: [37.29173, 13.53143]}","Thu Mar 26 19:12:08 +0000 2020"
"8366052","{type: Point, coordinates: [10.30346333, 9.80100667]}","Thu Mar 26 11:30:10 +0000 2020"
"8367351","{type: Point, coordinates: [50.45, 30.52361111]}","Thu Mar 26 10:24:08 +0000 2020"
"8369428","{type: Point, coordinates: [19.97334879, -101.25]}","Thu Mar 26 04:12:49 +0000 2020"
"8372134","{type: Point, coordinates: [8.96389499, 7.42936372]}","Thu Mar 26 03:35:04 +0000 2020"
"8373686","{type: Point, coordinates: [37.60723382, 15.16680093]}","Thu Mar 26 10:21:41 +0000 2020"
"8374971","{type: Point, coordinates: [39.93089, -75.38789]}","Thu Mar 26 21:26:01 +0000 2020"
"8378884","{type: Point, coordinates: [49.23587045, -123.07571411]}","Thu Mar 26 13:26:32 +0000 2020"
"8381164","{type: Point, coordinates: [50.37973537, -4.14238416]}","Thu Mar 26 13:53:32 +0000 2020"
"8382056","{type: Point, coordinates: [53.36790035, -2.93615216]}","Thu Mar 26 08:07:16 +0000 2020"
"8382800","{type: Point, coordinates: [43.0, 12.0]}","Thu Mar 26 10:01:54 +0000 2020"
"8385004","{type: Point, coordinates: [38.90702, -77.0076]}","Thu Mar 26 13:11:50 +0000 2020"
"8395632","{type: Point, coordinates: [36.12492767, -115.17070164]}","Thu Mar 26 01:53:02 +0000 2020"
"8397106","{type: Point, coordinates: [41.12861111, -73.70777778]}","Thu Mar 26 14:12:26 +0000 2020"
"8398793","{type: Point, coordinates: [-26.3204, -48.8437]}","Thu Mar 26 01:27:05 +0000 2020"
"8399849","{type: Point, coordinates: [28.63525713, 77.36714662]}","Thu Mar 26 06:05:20 +0000 2020"
"8405457","{type: Point, coordinates: [33.5303, -111.943]}","Thu Mar 26 22:47:11 +0000 2020"
"8407272","{type: Point, coordinates: [41.7045707, -73.9267355]}","Thu Mar 26 16:08:36 +0000 2020"
"8408278","{type: Point, coordinates: [55.126, -1.514]}","Thu Mar 26 20:40:46 +0000 2020"
"8423439","{type: Point, coordinates: [19.4326, -99.1332]}","Thu Mar 26 06:25:33 +0000 2020"
"8427573","{type: Point, coordinates: [41.4996, -81.6937]}","Thu Mar 26 19:40:26 +0000 2020"
"8427775","{type: Point, coordinates: [35.66803734, 139.77202542]}","Thu Mar 26 10:58:02 +0000 2020"
"8432428","{type: Point, coordinates: [51.88994716, -0.52664839]}","Thu Mar 26 08:21:02 +0000 2020"
"8437300","{type: Point, coordinates: [43.648, -79.3872]}","Thu Mar 26 04:22:55 +0000 2020"
"8438049","{type: Point, coordinates: [-0.00274804, -0.00138938]}","Thu Mar 26 17:25:53 +0000 2020"
"8448578","{type: Point, coordinates: [50.8521, -1.1759]}","Thu Mar 26 14:31:17 +0000 2020"
"8450300","{type: Point, coordinates: [28.5421, -81.3775]}","Thu Mar 26 23:16:41 +0000 2020"
"8464630","{type: Point, coordinates: [8.56062567, 8.53706175]}","Thu Mar 26 08:11:07 +0000 2020"
"8470450","{type: Point, coordinates: [51.7359, 0.4693]}","Thu Mar 26 10:25:56 +0000 2020"
"8472017","{type: Point, coordinates: [51.79198836, 0.38180977]}","Thu Mar 26 21:03:32 +0000 2020"
"8472954","{type: Point, coordinates: [32.3063, -106.7777]}","Thu Mar 26 02:36:41 +0000 2020"
"8474915","{type: Point, coordinates: [-22.88605665, -43.06474683]}","Thu Mar 26 17:56:09 +0000 2020"
"8476947","{type: Point, coordinates: [45.45432044, 9.19471562]}","Thu Mar 26 06:36:04 +0000 2020"
"8478098","{type: Point, coordinates: [53.3476, -6.2591]}","Thu Mar 26 21:48:50 +0000 2020"
"8478880","{type: Point, coordinates: [41.904, 12.453]}","Thu Mar 26 17:02:30 +0000 2020"
"8482739","{type: Point, coordinates: [48.88177558, 2.3647667]}","Thu Mar 26 17:15:01 +0000 2020"
"8485034","{type: Point, coordinates: [41.7498, -88.1557]}","Thu Mar 26 06:27:23 +0000 2020"
"8489575","{type: Point, coordinates: [40.763186, -73.994508]}","Thu Mar 26 14:43:14 +0000 2020"
"8495186","{type: Point, coordinates: [8.96389499, 7.42936372]}","Thu Mar 26 20:32:02 +0000 2020"
"8496151","{type: Point, coordinates: [10.3423669, -67.0348079]}","Thu Mar 26 20:57:44 +0000 2020"
"8497235","{type: Point, coordinates: [48.9322, -122.747]}","Thu Mar 26 23:43:36 +0000 2020"
"8497898","{type: Point, coordinates: [38.99379987, -77.03237936]}","Thu Mar 26 11:52:11 +0000 2020"
"8501963","{type: Point, coordinates: [-19.92587676, -44.08602834]}","Thu Mar 26 23:02:14 +0000 2020"
"8504062","{type: Point, coordinates: [51.57558519, -0.10226432]}","Thu Mar 26 13:13:04 +0000 2020"
"8505217","{type: Point, coordinates: [48.1147, -1.6794]}","Thu Mar 26 11:00:27 +0000 2020"
"8505636","{type: Point, coordinates: [40.896607, -73.975546]}","Thu Mar 26 05:26:56 +0000 2020"
"8506117","{type: Point, coordinates: [-33.9977897, -61.6039043]}","Thu Mar 26 19:55:32 +0000 2020"
"8507648","{type: Point, coordinates: [51.5, -0.316667]}","Thu Mar 26 23:32:55 +0000 2020"
"8519737","{type: Point, coordinates: [51.71083, -0.60907]}","Thu Mar 26 20:15:44 +0000 2020"
"8522483","{type: Point, coordinates: [45.0702, 7.6777]}","Thu Mar 26 09:24:29 +0000 2020"
"8524181","{type: Point, coordinates: [36.1651, -86.7837]}","Thu Mar 26 04:56:42 +0000 2020"
"8527959","{type: Point, coordinates: [33.76866059, -118.19182339]}","Thu Mar 26 06:10:54 +0000 2020"
"8536539","{type: Point, coordinates: [44.49485646, 11.3435588]}","Thu Mar 26 07:55:27 +0000 2020"
"8541725","{type: Point, coordinates: [54.0, -2.0]}","Thu Mar 26 20:15:44 +0000 2020"
"8542990","{type: Point, coordinates: [19.0, -70.666667]}","Thu Mar 26 05:55:56 +0000 2020"
"8549226","{type: Point, coordinates: [6.26751, 6.15006]}","Thu Mar 26 14:53:16 +0000 2020"
"8549280","{type: Point, coordinates: [41.883222, -87.632496]}","Thu Mar 26 02:54:54 +0000 2020"
"8551102","{type: Point, coordinates: [40.9415, -73.8644]}","Thu Mar 26 14:13:05 +0000 2020"
"8556992","{type: Point, coordinates: [39.7391, -104.98360001]}","Thu Mar 26 02:07:53 +0000 2020"
"8558602","{type: Point, coordinates: [41.3746063, 2.1276694]}","Thu Mar 26 11:29:00 +0000 2020"
"8563694","{type: Point, coordinates: [34.0522, -118.243]}","Thu Mar 26 20:27:35 +0000 2020"
"8563737","{type: Point, coordinates: [53.48277778, -2.29305556]}","Thu Mar 26 20:09:55 +0000 2020"
"8564955","{type: Point, coordinates: [45.74315872, 9.38799477]}","Thu Mar 26 07:35:52 +0000 2020"
"8569894","{type: Point, coordinates: [33.1667, 130.4]}","Thu Mar 26 06:38:03 +0000 2020"
"8570480","{type: Point, coordinates: [25.813, -80.1341]}","Thu Mar 26 00:19:46 +0000 2020"
"8575175","{type: Point, coordinates: [3.1581, 101.7109]}","Thu Mar 26 05:13:49 +0000 2020"
"8586102","{type: Point, coordinates: [40.70340518, -73.94911666]}","Thu Mar 26 18:59:43 +0000 2020"
"8593804","{type: Point, coordinates: [40.01709786, 116.52099609]}","Thu Mar 26 00:52:01 +0000 2020"
"8598345","{type: Point, coordinates: [25.7752, -80.192]}","Thu Mar 26 17:43:36 +0000 2020"
"8600252","{type: Point, coordinates: [18.45385873, -66.08349297]}","Thu Mar 26 20:57:44 +0000 2020"
"8606010","{type: Point, coordinates: [5.3413, -4.0281]}","Thu Mar 26 09:36:27 +0000 2020"
"8606345","{type: Point, coordinates: [-30.74057, -59.64385]}","Thu Mar 26 14:27:33 +0000 2020"
"8609438","{type: Point, coordinates: [43.29172124, 5.37594868]}","Thu Mar 26 18:01:55 +0000 2020"
"8615870","{type: Point, coordinates: [51.65328, -0.0879]}","Thu Mar 26 10:36:44 +0000 2020"
"8617642","{type: Point, coordinates: [27.94026814, -82.46012807]}","Thu Mar 26 20:55:11 +0000 2020"
"8625379","{type: Point, coordinates: [1.27975, 103.84343]}","Thu Mar 26 09:37:45 +0000 2020"
"8627647","{type: Point, coordinates: [53.13333333, -1.6]}","Thu Mar 26 20:42:01 +0000 2020"
"8627755","{type: Point, coordinates: [-23.52186111, -46.19313794]}","Thu Mar 26 10:59:55 +0000 2020"
"8630879","{type: Point, coordinates: [53.292254, -6.234303]}","Thu Mar 26 02:07:50 +0000 2020"
"8631298","{type: Point, coordinates: [-23.3053, -45.9658]}","Thu Mar 26 21:15:30 +0000 2020"
"8635002","{type: Point, coordinates: [40.76888109, -73.97235966]}","Thu Mar 26 18:57:03 +0000 2020"
"8635741","{type: Point, coordinates: [-5.66309, -37.79821]}","Thu Mar 26 00:09:34 +0000 2020"
"8640258","{type: Point, coordinates: [-12.99891202, -38.46204089]}","Thu Mar 26 23:31:38 +0000 2020"
"8641914","{type: Point, coordinates: [30.5149, -97.6726]}","Thu Mar 26 17:13:12 +0000 2020"
"8643569","{type: Point, coordinates: [14.366667, -14.283333]}","Thu Mar 26 11:13:37 +0000 2020"
"8655649","{type: Point, coordinates: [-30.0291, -51.2208]}","Thu Mar 26 04:39:46 +0000 2020"
"8657430","{type: Point, coordinates: [42.96281428, -78.74892997]}","Thu Mar 26 15:11:37 +0000 2020"
"8657521","{type: Point, coordinates: [39.47840682, -77.95913458]}","Thu Mar 26 01:13:17 +0000 2020"
"8657646","{type: Point, coordinates: [42.2842, -87.9607]}","Thu Mar 26 19:09:38 +0000 2020"
"8658352","{type: Point, coordinates: [-6.1803, 106.8233]}","Thu Mar 26 08:36:06 +0000 2020"
"8660476","{type: Point, coordinates: [10.01801802, 123.41320069]}","Thu Mar 26 08:06:00 +0000 2020"
"8667068","{type: Point, coordinates: [52.6922128, -1.1629173]}","Thu Mar 26 11:26:37 +0000 2020"
"8674632","{type: Point, coordinates: [40.68034939, -73.85175313]}","Thu Mar 26 16:43:41 +0000 2020"
"8675291","{type: Point, coordinates: [35.53, -77.4]}","Thu Mar 26 10:01:15 +0000 2020"
"8678351","{type: Point, coordinates: [45.5037, -122.439]}","Thu Mar 26 23:45:31 +0000 2020"
"8680953","{type: Point, coordinates: [51.47592642, -0.0196159]}","Thu Mar 26 20:11:13 +0000 2020"
"8682380","{type: Point, coordinates: [19.4333, -99.1333]}","Thu Mar 26 08:13:04 +0000 2020"
"8685396","{type: Point, coordinates: [44.07208713, 10.48305231]}","Thu Mar 26 19:44:16 +0000 2020"
"8687971","{type: Point, coordinates: [-32.17639441, -64.11800629]}","Thu Mar 26 18:24:22 +0000 2020"
"8689218","{type: Point, coordinates: [6.05861, -75.5031]}","Thu Mar 26 18:30:47 +0000 2020"
"8690428","{type: Point, coordinates: [37.3471, -121.9444]}","Thu Mar 26 02:08:30 +0000 2020"
"8693032","{type: Point, coordinates: [10.50502625, -66.91487202]}","Thu Mar 26 00:11:41 +0000 2020"
"8693639","{type: Point, coordinates: [50.81937006, 0.37338294]}","Thu Mar 26 11:43:32 +0000 2020"
"8695821","{type: Point, coordinates: [-32.9255079, -60.734095]}","Thu Mar 26 19:41:02 +0000 2020"
"8698910","{type: Point, coordinates: [-15.56385633, -56.08249748]}","Thu Mar 26 20:33:53 +0000 2020"
"8699296","{type: Point, coordinates: [-10.73808, -37.08202]}","Thu Mar 26 19:10:53 +0000 2020"
"8699400","{type: Point, coordinates: [39.91204405, -75.15434056]}","Thu Mar 26 09:59:25 +0000 2020"
"8702387","{type: Point, coordinates: [41.72117, 12.67348]}","Thu Mar 26 21:29:48 +0000 2020"
"8702538","{type: Point, coordinates: [29.70471191, -95.31416181]}","Thu Mar 26 17:24:01 +0000 2020"
"8704177","{type: Point, coordinates: [39.92274561, -75.16292447]}","Thu Mar 26 05:20:05 +0000 2020"
"8708609","{type: Point, coordinates: [43.0373, -87.9188]}","Thu Mar 26 23:00:59 +0000 2020"
"8713929","{type: Point, coordinates: [40.7524183, -73.977933]}","Thu Mar 26 01:48:57 +0000 2020"
"8717453","{type: Point, coordinates: [51.17795, 3.07985]}","Thu Mar 26 09:40:48 +0000 2020"
"8720413","{type: Point, coordinates: [51.50413561, -0.13608912]}","Thu Mar 26 12:09:03 +0000 2020"
