Date_Created,Tweet_ID,Language
Thu Feb 27 01:14:16 +0000 2020,1232836313247694848,en
Thu Feb 27 01:16:54 +0000 2020,1232836973603123200,en
Thu Feb 27 01:20:30 +0000 2020,1232837879774117889,en
Thu Feb 27 01:21:16 +0000 2020,1232838073760743424,en
Thu Feb 27 01:21:54 +0000 2020,1232838232687013894,en
Thu Feb 27 01:26:53 +0000 2020,1232839488143007744,en
Thu Feb 27 01:28:18 +0000 2020,1232839843320754176,en
Thu Feb 27 01:28:31 +0000 2020,1232839897318223872,en
Thu Feb 27 01:29:00 +0000 2020,1232840019892563969,en
Thu Feb 27 01:29:13 +0000 2020,1232840074800201728,en
Thu Feb 27 01:29:23 +0000 2020,1232840116693020680,en
Thu Feb 27 01:29:57 +0000 2020,1232840260171624448,en
Thu Feb 27 01:30:02 +0000 2020,1232840281109778432,en
Thu Feb 27 01:30:11 +0000 2020,1232840317398929413,en
Thu Feb 27 01:33:02 +0000 2020,1232841033496567808,en
Thu Feb 27 01:33:49 +0000 2020,1232841234009509888,en
Thu Feb 27 01:36:04 +0000 2020,1232841797707206657,en
Thu Feb 27 01:37:30 +0000 2020,1232842161248301056,en
Thu Feb 27 01:40:09 +0000 2020,1232842824787398661,en
Thu Feb 27 01:40:54 +0000 2020,1232843015561121793,en
Thu Feb 27 01:42:36 +0000 2020,1232843443145187328,en
Thu Feb 27 01:43:37 +0000 2020,1232843697076809729,en
Thu Feb 27 01:43:52 +0000 2020,1232843763275288578,en
Thu Feb 27 01:45:23 +0000 2020,1232844144013455361,en
Thu Feb 27 01:45:38 +0000 2020,1232844204889509889,en
Thu Feb 27 01:46:07 +0000 2020,1232844326062850048,en
Thu Feb 27 01:46:29 +0000 2020,1232844420296384513,en
Thu Feb 27 01:47:04 +0000 2020,1232844566161584128,en
Thu Feb 27 01:47:44 +0000 2020,1232844736337084416,en
Thu Feb 27 01:48:12 +0000 2020,1232844853978882048,en
Thu Feb 27 01:49:03 +0000 2020,1232845063773810688,en
Thu Feb 27 01:49:57 +0000 2020,1232845292942364677,en
Thu Feb 27 01:50:10 +0000 2020,1232845347694579712,en
Thu Feb 27 01:50:46 +0000 2020,1232845495892152320,en
Thu Feb 27 01:52:04 +0000 2020,1232845825916600321,en
Thu Feb 27 01:55:09 +0000 2020,1232846600575365120,en
Thu Feb 27 01:58:04 +0000 2020,1232847336658866176,en
Thu Feb 27 01:58:07 +0000 2020,1232847347756998656,en
Thu Feb 27 01:58:34 +0000 2020,1232847462550900738,en
Thu Feb 27 01:59:05 +0000 2020,1232847590099689472,en
Thu Feb 27 02:01:02 +0000 2020,1232848081554563073,en
Thu Feb 27 02:02:35 +0000 2020,1232848470551166976,und
Thu Feb 27 02:03:16 +0000 2020,1232848643377549313,en
Thu Feb 27 02:03:54 +0000 2020,1232848804337963008,en
Thu Feb 27 02:05:18 +0000 2020,1232849156592545793,und
Thu Feb 27 02:06:50 +0000 2020,1232849542082465792,en
Thu Feb 27 02:07:12 +0000 2020,1232849632386043905,en
Thu Feb 27 02:08:52 +0000 2020,1232850051933900800,en
Thu Feb 27 02:16:08 +0000 2020,1232851881006731264,en
Thu Feb 27 02:16:55 +0000 2020,1232852077971267584,en
Thu Feb 27 02:17:27 +0000 2020,1232852211434020864,en
Thu Feb 27 02:19:16 +0000 2020,1232852668499906562,en
Thu Feb 27 02:22:50 +0000 2020,1232853568119394304,en
Thu Feb 27 02:23:12 +0000 2020,1232853659597168640,en
Thu Feb 27 02:23:28 +0000 2020,1232853727117111297,en
