Tweet_ID,Language
1251230041108819968,en
1250984130038374400,en
1251257836690124808,en
1251269913081196544,en
1251269359202447360,en
1251292653750231041,en
1251088050412679168,en
1251263062813917189,en
1251169430521823235,en
1251111578113658880,en
1251235461005107200,und
1251126539611254787,en
1251263406885212160,en
1250961536761376768,en
1251265497116499968,en
1251268983384391680,en
1251061503173832706,en
1251135891395002368,pl
1251266749304987648,en
1251278118305828864,en
1251191674467999748,en
1251287784498663425,en
1251264510016528395,en
1251274268538818561,en
1251275496039632897,en
1251265112863891460,en
1251262901546921985,en
1251280086952640514,en
1251266416281559042,en
1251137366137483264,pl
1251270732337893378,en
1251089763882414081,und
1251268487185661955,en
1251110173520695297,en
1251193272447504384,fr
1251292705658978304,en
1251267998066683905,en
1251096806491951106,en
1250953496179998721,tr
1251183212082147332,en
1251012176246079488,de
1251265215615950848,en
1251034516661178369,ja
1251295668754399232,en
1251235595759710209,en
1251267132215746562,en
1251291314680934400,en
1251101327297568769,en
1251159859602415616,en
1251265947609911297,en
1251126481004253184,en
1251230440427585540,en
1250983659059834882,en
1251208567769743373,en
1251279270317563907,en
1251174869347139584,en
1251127051978973184,en
1251272839665156096,en
1250963295525195776,en
1251278742552543232,en
1251265762037305344,en
1251139241079304192,en
1250958493198299136,en
1251289675232247809,en
1251296321606160385,en
1251288706239135747,en
1251087272189059074,und
1251041211521040390,und
1251238539427184643,ro
1251245929723834375,ar
1251019574109061120,en
1251266692233084930,en
1251267232522526720,en
1251264833938481155,en
1251041657480339456,en
1250997160386142208,en
1251284836859420676,en
1251264736152424448,en
1251173784863690752,en
1251192014454099969,en
1251278876287709185,en
1251277713496662016,en
1251278138144849923,en
1251235404386308096,en
1251272119868100608,en
1251168127032778756,en
1251212427582214146,und
1251179976704946177,und
1251144163099152384,pl
1251277020325048320,en
1251098041639219201,es
1251290913021800450,en
1251191637923049473,en
1251203721700179968,en
1251052342377697281,en
1251126964800442372,en
1251024650777190402,en
1251017323693199363,tr
1251265305483055106,en
1251264879824003072,en
1251279981956734976,en
1251275641296695296,en
1251257777671991301,en
1251263432181133313,en
1251141724686123010,pl
1251222339150155776,en
1251281225949614081,en
1251048238557388802,fr
1251255947537731584,en
1251152122797715468,en
1251268404956278788,en
1251223419263295493,es
1251170176915120134,en
1251242996495904768,en
1251268190216347653,en
1251267543010082816,en
1251080229210279936,en
1251264417234169856,en
1251039563428044805,und
1251263131155824642,en
1251235857580929026,en
1251193648261279750,en
1251153318463680516,und
1251175155549630473,en
1251213913292750849,ca
1251113260008513536,en
1250973938940698625,en
1251265948914311168,en
1251268302644613126,en
1251267191623860224,en
1251275131340697600,en
1251274002104016896,en
1251233488084361220,en
1251112135410802688,de
1251174807837700097,en
1251023431082049536,en
1251070154345193473,en
1251189202827407360,en
1251231843061510149,es
1251027829065568256,en
1251145760898334723,en
1251275920540938240,en
1251230230318112768,en
1251215444666576898,en
1251263768274898944,en
1251268119504404480,en
1251280296005103621,en
1251034794525257728,en
1251200435408515073,en
1251280394953150467,en
1251262850057662464,en
1251186272732880898,en
1251284897861378048,en
1251217387774451715,en
1251283546200834050,en
1251264681710252032,en
1250951724375957509,en
1251281438084870145,en
1251107007651708929,ja
1251273365622415360,en
1251241225694240768,en
1251264313014333441,en
1251186883809480704,en
1251134640951300096,pl
1251204599463067648,en
1251087571767066624,en
1251295287701729280,en
1251151802101149699,en
1251030814642458624,en
1251266868649889794,en
1251270509112643584,en
1250981500264288260,es
1251276824899981312,en
1251164849901453313,de
1251218317689401345,en
1251202810424803331,en
1251024094201552897,en
1251269526571765767,en
1251263665657053185,en
1251107474888933376,en
1251120907101364224,en
1251032150520016898,si
