Tweet_ID,Language
1233542420975038464,nl
1233542483864379392,en
1233542590458294272,en
1233542743999143936,en
1233542747933609984,en
1233543472143052800,en
1233543823701291008,en
1233544227767889927,en
1233544391802880000,en
1233544544832016384,en
1233544874504474625,en
1233544959636201474,en
1233545379699941376,en
1233545496528130048,en
1233545691894448128,en
1233546149505593344,en
1233546160905871360,en
1233546535545208832,es
1233546779574095875,es
1233546867599978496,und
1233546963905384448,en
1233547158462357505,en
1233547559005806594,en
1233547904985464832,en
1233548030214909953,en
1233548083654299648,en
1233548229872099330,fr
1233548249564418055,en
1233548441197907969,en
1233548504817115143,de
1233548741438734336,en
1233548912679473152,en
1233549014135660544,ar
1233549117680312320,und
1233549204103913472,und
1233549545264623618,en
1233549729369333763,en
1233549806561300482,en
1233549953789808641,en
1233550114184159234,en
1233550171943952384,en
1233550287052341250,en
1233550454216445955,en
1233550494771089410,en
1233550783213395970,en
1233550888851079168,en
1233550934468448256,en
1233551233404694533,en
1233551233660489729,en
1233551244477599744,en
1233551397607501824,en
1233551526611820545,en
1233551681511710720,en
1233551779247181824,en
1233551948898619394,en
1233552754561503232,en
1233553074352009218,en
1233553171609460737,en
1233553431085776896,en
1233554053524623360,en
1233554079231565825,en
1233554159632171008,en
1233554217450774528,en
1233554366830911490,en
1233554616249389056,en
1233554689712508929,en
1233554729441091587,en
1233554829240229888,en
1233554866661920770,en
1233554997339512838,en
1233555005262553088,en
1233555417709662208,es
1233555518334988288,en
1233555614510571520,en
1233555822560415744,en
1233555953770995713,en
1233556205295034369,en
1233556456726724608,en
1233556482949402629,en
1233556497386397696,en
1233556498611154944,es
1233556509407182849,en
1233556634816798720,en
1233556660628664325,en
1233557180827283456,en
1233557393906126849,en
1233557499262824448,zh
1233557544494387212,en
1233557568448081922,en
1233557614396465152,en
1233557724526530561,en
1233558075878981632,tl
1233558412690182144,en
1233558509201100805,en
1233558562372083714,es
1233558572501471232,tl
1233558594051813378,en
1233558649152376832,en
1233559020243316736,en
1233559104116920320,en
1233559116485971968,en
1233559249093038084,en
1233559265417269248,en
1233559287265234945,en
1233559410577936385,en
1233559549107462144,en
1233559942893887490,en
1233560270565498880,en
1233560442766651392,en
1233560548895264768,en
1233560713253314560,en
1233560993277431808,en
1233561095404544001,en
1233561271405965312,en
1233561289298980866,en
1233561304864055301,en
1233561398250217473,en
1233561447847923712,en
1233561506702249985,en
1233561516319920128,en
1233561573488308224,en
1233561758993993728,tr
1233561812945100800,en
1233561836517195776,en
1233562052712685568,en
1233562121746685952,en
1233562544788430848,en
1233562731363667968,en
1233563457527668739,en
1233563486292205569,en
1233563974001520640,ja
1233564019816042496,en
1233564031136489473,en
1233564040577847296,en
1233564041647403010,und
1233564337127604224,en
1233564528543055872,en
1233565074888912897,en
1233565278350565378,en
1233565298193682433,en
1233565370109198336,en
1233565382956457985,en
1233565490209050624,en
1233565527324254208,en
1233565538955059202,en
1233565662594895873,en
1233565766684946433,en
1233565780874158080,en
1233565912046981120,en
1233566022386323456,en
1233566107799175168,en
1233566253727539210,en
1233566312892289025,en
1233566318353215488,en
1233566370064789504,en
1233566502877614080,en
1233566691973586944,en
1233566725309779968,en
1233566761108197376,en
1233566807086313473,en
1233566823121072128,en
1233566869140971526,en
1233566886161461248,en
1233566943715774470,en
1233567689123090432,en
1233567942459232257,en
1233567958573686785,en
1233568210303062016,en
1233568322454683648,en
1233568323675283456,en
1233568362753490944,en
1233568659827810304,en
1233568704488566784,en
1233568832226091009,en
1233568850467266561,en
1233568906633068544,en
1233568942959906816,en
1233569418522898432,en
1233569548529537024,en
1233569589101047809,en
1233569833322721280,en
1233569941531611142,ko
1233570035341414400,en
1233570520723001344,en
1233570711962152960,en
1233570761152987136,en
1233571046529220608,en
1233571091706195973,en
1233571123566129154,en
1233571199919149056,en
1233571201647165441,en
1233571442203086848,en
1233571566136389632,en
1233572171730960384,ja
1233572576061837312,en
1233572722845929472,en
1233572741883846657,en
1233572873987612672,en
1233573061477183488,en
1233573295733252098,en
1233573337311272961,en
1233573451375534080,tr
1233573515409756161,en
1233573537807364097,en
1233573844431990785,en
1233573880234680320,en
1233573932873199616,en
1233573948794630144,en
1233574013646958592,en
1233574140650631168,en
1233574392048779264,en
1233574486127136768,en
1233574563197440001,en
1233574918102515714,en
1233574994652721152,en
1233575071123267588,en
1233575355346112512,fa
1233575359020486658,en
1233575849422675968,en
1233575978661580801,zh
1233576045242146818,en
1233576051948871682,en
1233576241266970624,en
1233576321600626688,en
1233576588148604929,ca
1233576624630747136,en
