"","Geo_Location","Date_Created"
"673324","{type: Point, coordinates: [33.7684057, -84.38611493]}","Sun Feb 09 10:29:04 +0000 2020"
"677233","{type: Point, coordinates: [55.8333254, -4.4229313]}","Sun Feb 09 12:29:43 +0000 2020"
"684131","{type: Point, coordinates: [22.79377445, 114.70570581]}","Sun Feb 09 16:01:35 +0000 2020"
"689180","{type: Point, coordinates: [22.468865, 70.1163694]}","Sun Feb 09 18:46:28 +0000 2020"
"706215","{type: Point, coordinates: [30.594726, 114.26163725]}","Mon Feb 10 03:35:37 +0000 2020"
"710158","{type: Point, coordinates: [13.7522, 100.494]}","Mon Feb 10 05:36:26 +0000 2020"
"713924","{type: Point, coordinates: [52.232222, 21.008333]}","Mon Feb 10 07:51:16 +0000 2020"
"714141","{type: Point, coordinates: [55.833303, -4.4229257]}","Mon Feb 10 07:52:09 +0000 2020"
"718036","{type: Point, coordinates: [52.63162952, -2.50153743]}","Mon Feb 10 09:53:04 +0000 2020"
"718138","{type: Point, coordinates: [52.232222, 21.008333]}","Mon Feb 10 10:06:33 +0000 2020"
"725777","{type: Point, coordinates: [52.232222, 21.008333]}","Mon Feb 10 13:54:18 +0000 2020"
"730071","{type: Point, coordinates: [45.75975883, -73.56725453]}","Mon Feb 10 16:09:36 +0000 2020"
"734743","{type: Point, coordinates: [55.8333127, -4.4229302]}","Mon Feb 10 18:39:43 +0000 2020"
"736290","{type: Point, coordinates: [38.74751841, -9.09904258]}","Mon Feb 10 19:25:33 +0000 2020"
"739756","{type: Point, coordinates: [51.50013926, -0.12450144]}","Mon Feb 10 21:11:33 +0000 2020"
"742897","{type: Point, coordinates: [45.67070719, -111.07427917]}","Mon Feb 10 22:56:04 +0000 2020"
"762647","{type: Point, coordinates: [38.74751841, -9.09904258]}","Tue Feb 11 09:00:33 +0000 2020"
"763809","{type: Point, coordinates: [41.25928, 13.61277]}","Tue Feb 11 09:44:35 +0000 2020"
"765190","{type: Point, coordinates: [38.74751841, -9.09904258]}","Tue Feb 11 10:16:07 +0000 2020"
"770272","{type: Point, coordinates: [52.232222, 21.008333]}","Tue Feb 11 13:01:22 +0000 2020"
"772118","{type: Point, coordinates: [42.9265121, -78.6184772]}","Tue Feb 11 14:01:00 +0000 2020"
"772183","{type: Point, coordinates: [52.9219, -1.4758]}","Tue Feb 11 14:01:24 +0000 2020"
"778288","{type: Point, coordinates: [52.493694, 13.412563]}","Tue Feb 11 17:03:13 +0000 2020"
"783464","{type: Point, coordinates: [40.7207559, -74.0007613]}","Tue Feb 11 19:47:55 +0000 2020"
"785824","{type: Point, coordinates: [50.8429, -0.1313]}","Tue Feb 11 20:50:07 +0000 2020"
"793916","{type: Point, coordinates: [13.86200131, 100.65507813]}","Wed Feb 12 01:05:32 +0000 2020"
"817269","{type: Point, coordinates: [38.74751841, -9.09904258]}","Wed Feb 12 13:08:32 +0000 2020"
"822866","{type: Point, coordinates: [52.232222, 21.008333]}","Wed Feb 12 15:55:06 +0000 2020"
"822899","{type: Point, coordinates: [52.232222, 21.008333]}","Wed Feb 12 15:55:23 +0000 2020"
"826943","{type: Point, coordinates: [-0.32915415, -78.54107692]}","Wed Feb 12 17:56:29 +0000 2020"
"833196","{type: Point, coordinates: [-34.14558774, 18.3514039]}","Wed Feb 12 21:11:06 +0000 2020"
"838077","{type: Point, coordinates: [29.4239, -98.4933]}","Wed Feb 12 23:41:50 +0000 2020"
"840314","{type: Point, coordinates: [38.74751841, -9.09904258]}","Thu Feb 13 00:43:32 +0000 2020"
"841226","{type: Point, coordinates: [15.54292404, -88.02229593]}","Thu Feb 13 01:13:07 +0000 2020"
"846649","{type: Point, coordinates: [1.28377489, 103.85977747]}","Thu Feb 13 03:58:54 +0000 2020"
"850245","{type: Point, coordinates: [55.852472, -4.309626]}","Thu Feb 13 05:45:17 +0000 2020"
"851119","{type: Point, coordinates: [-26.21659308, 28.06045532]}","Thu Feb 13 06:15:04 +0000 2020"
"852372","{type: Point, coordinates: [45.75975883, -73.56725453]}","Thu Feb 13 06:59:33 +0000 2020"
"854121","{type: Point, coordinates: [52.232222, 21.008333]}","Thu Feb 13 07:45:49 +0000 2020"
"866222","{type: Point, coordinates: [44.11888889, -77.52805556]}","Thu Feb 13 13:48:38 +0000 2020"
"866765","{type: Point, coordinates: [35.6804, 139.769017]}","Thu Feb 13 14:17:01 +0000 2020"
"878519","{type: Point, coordinates: [41.3854908, -75.7080613]}","Thu Feb 13 20:05:33 +0000 2020"
"878530","{type: Point, coordinates: [25.97734614, -80.28091469]}","Thu Feb 13 20:05:34 +0000 2020"
"882156","{type: Point, coordinates: [43.21272978, -75.45736313]}","Thu Feb 13 22:05:03 +0000 2020"
"890130","{type: Point, coordinates: [13.86200131, 100.65507813]}","Fri Feb 14 02:07:03 +0000 2020"
"890132","{type: Point, coordinates: [13.86200131, 100.65507813]}","Fri Feb 14 02:07:04 +0000 2020"
"896245","{type: Point, coordinates: [45.6677507, -73.47935661]}","Fri Feb 14 04:54:05 +0000 2020"
"899579","{type: Point, coordinates: [43.21272978, -75.45736313]}","Fri Feb 14 06:40:03 +0000 2020"
"908512","{type: Point, coordinates: [-26.14637398, 27.90508168]}","Fri Feb 14 11:26:29 +0000 2020"
"911825","{type: Point, coordinates: [38.74751841, -9.09904258]}","Fri Feb 14 13:11:34 +0000 2020"
"914836","{type: Point, coordinates: [33.76333333, -84.31083333]}","Fri Feb 14 14:42:25 +0000 2020"
"915385","{type: Point, coordinates: [19.55717, -71.07189]}","Fri Feb 14 14:57:57 +0000 2020"
"919380","{type: Point, coordinates: [18.4596876, -69.9485084]}","Fri Feb 14 17:12:06 +0000 2020"
"919387","{type: Point, coordinates: [18.4596876, -69.9485084]}","Fri Feb 14 17:12:06 +0000 2020"
"921490","{type: Point, coordinates: [38.74751841, -9.09904258]}","Fri Feb 14 18:13:03 +0000 2020"
"928246","{type: Point, coordinates: [45.75975883, -73.56725453]}","Fri Feb 14 21:43:33 +0000 2020"
"932314","{type: Point, coordinates: [25.032966, 121.563107]}","Fri Feb 14 23:44:50 +0000 2020"
"941265","{type: Point, coordinates: [22.30172446, 114.15571386]}","Sat Feb 15 04:16:36 +0000 2020"
"942087","{type: Point, coordinates: [25.540505, -103.460398]}","Sat Feb 15 04:46:01 +0000 2020"
"946902","{type: Point, coordinates: [13.76598429, 100.67705078]}","Sat Feb 15 07:03:05 +0000 2020"
"955290","{type: Point, coordinates: [52.232222, 21.008333]}","Sat Feb 15 11:19:10 +0000 2020"
"960332","{type: Point, coordinates: [8.96389499, 7.42936372]}","Sat Feb 15 13:50:32 +0000 2020"
"974354","{type: Point, coordinates: [41.3854908, -75.7080613]}","Sat Feb 15 21:08:32 +0000 2020"
"986600","{type: Point, coordinates: [8.47548224, 124.64199606]}","Sun Feb 16 03:38:45 +0000 2020"
"990675","{type: Point, coordinates: [52.232222, 21.008333]}","Sun Feb 16 05:39:50 +0000 2020"
"1003126","{type: Point, coordinates: [24.68173114, 46.63285656]}","Sun Feb 16 11:57:32 +0000 2020"
"1004200","{type: Point, coordinates: [37.43724805, 126.45529747]}","Sun Feb 16 12:28:02 +0000 2020"
"1007583","{type: Point, coordinates: [-27.46860209, -58.83839607]}","Sun Feb 16 14:13:32 +0000 2020"
"1010408","{type: Point, coordinates: [-7.9652468, -34.843424]}","Sun Feb 16 15:44:02 +0000 2020"
"1013022","{type: Point, coordinates: [44.65863527, 10.89312389]}","Sun Feb 16 17:00:11 +0000 2020"
"1016052","{type: Point, coordinates: [31.288611, 34.251944]}","Sun Feb 16 18:43:29 +0000 2020"
"1025372","{type: Point, coordinates: [13.060994, 77.5180425]}","Sun Feb 16 23:16:56 +0000 2020"
"1028270","{type: Point, coordinates: [25.65162, -100.359244]}","Mon Feb 17 00:46:50 +0000 2020"
"1028935","{type: Point, coordinates: [45.63697547, -73.56726563]}","Mon Feb 17 01:15:32 +0000 2020"
"1028942","{type: Point, coordinates: [45.63697547, -73.56726563]}","Mon Feb 17 01:15:33 +0000 2020"
"1028944","{type: Point, coordinates: [45.75975883, -73.56725453]}","Mon Feb 17 01:15:33 +0000 2020"
"1030492","{type: Point, coordinates: [40.71365072, -73.99534831]}","Mon Feb 17 02:01:08 +0000 2020"
"1040820","{type: Point, coordinates: [13.76598429, 100.67705078]}","Mon Feb 17 07:04:05 +0000 2020"
"1040824","{type: Point, coordinates: [13.76598429, 100.67705078]}","Mon Feb 17 07:04:05 +0000 2020"
"1045302","{type: Point, coordinates: [-29.93855527, -51.07643287]}","Mon Feb 17 09:19:32 +0000 2020"
"1058236","{type: Point, coordinates: [8.96389499, 7.42936372]}","Mon Feb 17 15:51:04 +0000 2020"
"1069068","{type: Point, coordinates: [45.75975883, -73.56725453]}","Mon Feb 17 21:09:06 +0000 2020"
"1074539","{type: Point, coordinates: [45.5236111, -122.675]}","Mon Feb 17 23:54:32 +0000 2020"
"1080844","{type: Point, coordinates: [22.28292, 114.1384378]}","Tue Feb 18 03:09:33 +0000 2020"
"1081465","{type: Point, coordinates: [-41.28916835, 174.76889633]}","Tue Feb 18 03:25:06 +0000 2020"
"1081873","{type: Point, coordinates: [8.96389499, 7.42936372]}","Tue Feb 18 03:39:33 +0000 2020"
"1085306","{type: Point, coordinates: [52.232222, 21.008333]}","Tue Feb 18 05:24:50 +0000 2020"
"1092264","{type: Point, coordinates: [53.36853317, -6.28034668]}","Tue Feb 18 08:42:32 +0000 2020"
"1092903","{type: Point, coordinates: [36.15, 22.9925]}","Tue Feb 18 09:11:08 +0000 2020"
"1100276","{type: Point, coordinates: [52.232222, 21.008333]}","Tue Feb 18 12:43:21 +0000 2020"
"1107369","{type: Point, coordinates: [40.7772977, -74.0183555]}","Tue Feb 18 16:14:46 +0000 2020"
"1109333","{type: Point, coordinates: [40.74520918, -73.9768738]}","Tue Feb 18 17:14:44 +0000 2020"
"1112346","{type: Point, coordinates: [55.852472, -4.309626]}","Tue Feb 18 18:45:19 +0000 2020"
"1115343","{type: Point, coordinates: [37.3969713, -5.9786497]}","Tue Feb 18 20:15:35 +0000 2020"
"1118052","{type: Point, coordinates: [52.232222, 21.008333]}","Tue Feb 18 21:46:04 +0000 2020"
"1124413","{type: Point, coordinates: [37.7929728, -122.3958528]}","Wed Feb 19 01:08:05 +0000 2020"
"1126286","{type: Point, coordinates: [13.86200131, 100.65507813]}","Wed Feb 19 02:07:32 +0000 2020"
"1126293","{type: Point, coordinates: [13.86200131, 100.65507813]}","Wed Feb 19 02:07:33 +0000 2020"
"1132640","{type: Point, coordinates: [52.232222, 21.008333]}","Wed Feb 19 05:10:06 +0000 2020"
"1135950","{type: Point, coordinates: [45.63697547, -73.56726563]}","Wed Feb 19 06:54:33 +0000 2020"
"1135953","{type: Point, coordinates: [45.75975883, -73.56725453]}","Wed Feb 19 06:54:33 +0000 2020"
"1135959","{type: Point, coordinates: [45.75975883, -73.56725453]}","Wed Feb 19 06:54:34 +0000 2020"
"1136393","{type: Point, coordinates: [52.232222, 21.008333]}","Wed Feb 19 07:09:16 +0000 2020"
"1138245","{type: Point, coordinates: [-1.28333333, 36.81666667]}","Wed Feb 19 08:26:01 +0000 2020"
"1146380","{type: Point, coordinates: [39.9289, 116.388]}","Wed Feb 19 12:28:23 +0000 2020"
"1149846","{type: Point, coordinates: [37.73465621, -122.38733002]}","Wed Feb 19 14:13:34 +0000 2020"
"1160933","{type: Point, coordinates: [-26.2707593, 28.1122679]}","Thu Feb 20 17:40:06 +0000 2020"
"1164779","{type: Point, coordinates: [38.7764, -77.2735]}","Thu Feb 20 18:44:02 +0000 2020"
"1169686","{type: Point, coordinates: [40.7142, -74.0064]}","Thu Feb 20 20:09:47 +0000 2020"
"1171083","{type: Point, coordinates: [52.232222, 21.008333]}","Thu Feb 20 20:27:16 +0000 2020"
"1181651","{type: Point, coordinates: [51.327557, -0.731411]}","Thu Feb 20 23:27:34 +0000 2020"
"1186110","{type: Point, coordinates: [22.2826, 114.158]}","Fri Feb 21 00:42:59 +0000 2020"
"1203092","{type: Point, coordinates: [37.7485909, -122.4190191]}","Fri Feb 21 05:20:06 +0000 2020"
"1204237","{type: Point, coordinates: [35.6194124, 139.72654974]}","Fri Feb 21 05:36:55 +0000 2020"
"1204513","{type: Point, coordinates: [37.7929728, -122.3958528]}","Fri Feb 21 05:47:02 +0000 2020"
"1217817","{type: Point, coordinates: [45.63697547, -73.56726563]}","Fri Feb 21 09:31:33 +0000 2020"
"1221456","{type: Point, coordinates: [45.75975883, -73.56725453]}","Fri Feb 21 10:32:03 +0000 2020"
"1221771","{type: Point, coordinates: [8.96389499, 7.42936372]}","Fri Feb 21 10:33:33 +0000 2020"
"1221882","{type: Point, coordinates: [38.74751841, -9.09904258]}","Fri Feb 21 10:34:02 +0000 2020"
"1224492","{type: Point, coordinates: [37.7485909, -122.4190191]}","Fri Feb 21 11:19:06 +0000 2020"
"1258366","{type: Point, coordinates: [44.899, 8.2079]}","Fri Feb 21 20:50:31 +0000 2020"
"1260133","{type: Point, coordinates: [51.50711486, -0.12731805]}","Fri Feb 21 21:20:45 +0000 2020"
"1264484","{type: Point, coordinates: [37.7929728, -122.3958528]}","Fri Feb 21 22:25:03 +0000 2020"
"1266434","{type: Point, coordinates: [40.7901926, -111.8789744]}","Fri Feb 21 23:06:49 +0000 2020"
"1267273","{type: Point, coordinates: [45.64834595, 8.77261016]}","Fri Feb 21 23:21:25 +0000 2020"
"1276029","{type: Point, coordinates: [12.90596119, 80.08905682]}","Sat Feb 22 01:40:32 +0000 2020"
"1278649","{type: Point, coordinates: [45.63697547, -73.56726563]}","Sat Feb 22 02:25:33 +0000 2020"
"1287029","{type: Point, coordinates: [8.11305556, 98.31666667]}","Sat Feb 22 04:53:10 +0000 2020"
"1294416","{type: Point, coordinates: [52.232222, 21.008333]}","Sat Feb 22 06:54:49 +0000 2020"
"1296557","{type: Point, coordinates: [37.7929728, -122.3958528]}","Sat Feb 22 07:26:33 +0000 2020"
"1299053","{type: Point, coordinates: [12.971117, 77.597645]}","Sat Feb 22 08:10:47 +0000 2020"
"1302282","{type: Point, coordinates: [49.43312711, 1.09808363]}","Sat Feb 22 09:09:32 +0000 2020"
"1306212","{type: Point, coordinates: [10.2554, -66.6969]}","Sat Feb 22 10:11:25 +0000 2020"
"1307246","{type: Point, coordinates: [45.6988943, 9.1756681]}","Sat Feb 22 10:27:02 +0000 2020"
"1307804","{type: Point, coordinates: [37.656827, 13.1208007]}","Sat Feb 22 10:40:36 +0000 2020"
"1308199","{type: Point, coordinates: [38.74751841, -9.09904258]}","Sat Feb 22 10:42:32 +0000 2020"
"1310044","{type: Point, coordinates: [52.232222, 21.008333]}","Sat Feb 22 11:12:52 +0000 2020"
"1310586","{type: Point, coordinates: [43.8833, 11.1]}","Sat Feb 22 11:26:16 +0000 2020"
"1319618","{type: Point, coordinates: [43.37119778, -3.20097423]}","Sat Feb 22 13:57:19 +0000 2020"
"1319634","{type: Point, coordinates: [16.78764329, 101.00724069]}","Sat Feb 22 13:57:20 +0000 2020"
"1327590","{type: Point, coordinates: [25.97734614, -80.28091469]}","Sat Feb 22 16:12:33 +0000 2020"
"1332617","{type: Point, coordinates: [49.01317208, 2.53909712]}","Sat Feb 22 17:30:35 +0000 2020"
"1335475","{type: Point, coordinates: [40.8528, 14.2454]}","Sat Feb 22 18:16:53 +0000 2020"
"1337675","{type: Point, coordinates: [47.50369263, 8.55024056]}","Sat Feb 22 18:59:32 +0000 2020"
"1347942","{type: Point, coordinates: [45.4643, 9.1897]}","Sat Feb 22 21:47:06 +0000 2020"
"1356846","{type: Point, coordinates: [31.22871671, 121.48728942]}","Sun Feb 23 00:17:18 +0000 2020"
"1378290","{type: Point, coordinates: [45.25, 7.91666667]}","Sun Feb 23 06:18:33 +0000 2020"
"1381594","{type: Point, coordinates: [21.18879866, 94.91502409]}","Sun Feb 23 07:17:32 +0000 2020"
"1387318","{type: Point, coordinates: [47.50369263, 8.55011921]}","Sun Feb 23 08:49:34 +0000 2020"
"1391413","{type: Point, coordinates: [-34.58645384, -58.37150933]}","Sun Feb 23 10:03:05 +0000 2020"
"1391417","{type: Point, coordinates: [-34.58645384, -58.37150933]}","Sun Feb 23 10:03:05 +0000 2020"
"1395936","{type: Point, coordinates: [35.68, 139.77]}","Sun Feb 23 11:18:32 +0000 2020"
"1398074","{type: Point, coordinates: [47.50372314, 8.5501755]}","Sun Feb 23 11:50:40 +0000 2020"
"1398718","{type: Point, coordinates: [45.49153558, 12.26979348]}","Sun Feb 23 12:04:17 +0000 2020"
"1402279","{type: Point, coordinates: [45.07475977, 7.68088481]}","Sun Feb 23 13:04:36 +0000 2020"
"1410007","{type: Point, coordinates: [-33.9977897, -61.6039043]}","Sun Feb 23 15:08:03 +0000 2020"
