"","Geo_Location","Date_Created"
"4709608","{type: Point, coordinates: [51.35915, 8.37561]}","Thu Mar 19 10:44:28 +0000 2020"
"4712324","{type: Point, coordinates: [33.1917, -117.3799]}","Thu Mar 19 21:15:55 +0000 2020"
"4716137","{type: Point, coordinates: [-23.513, -46.8755]}","Thu Mar 19 00:25:25 +0000 2020"
"4725183","{type: Point, coordinates: [25.78461922, -100.23523613]}","Fri Mar 20 21:38:06 +0000 2020"
"4730622","{type: Point, coordinates: [-6.12830789, 106.89162647]}","Fri Mar 20 07:01:45 +0000 2020"
"4731728","{type: Point, coordinates: [34.4292299, -118.57437]}","Fri Mar 20 19:08:36 +0000 2020"
"4740136","{type: Point, coordinates: [-6.16477885, 106.72637142]}","Fri Mar 20 04:35:23 +0000 2020"
"4740335","{type: Point, coordinates: [25.7752, -80.192]}","Fri Mar 20 11:34:28 +0000 2020"
"4744395","{type: Point, coordinates: [51.46294, -0.10856]}","Fri Mar 20 16:24:07 +0000 2020"
"4745791","{type: Point, coordinates: [-7.79080854, 110.41291039]}","Fri Mar 20 14:09:39 +0000 2020"
"4751504","{type: Point, coordinates: [51.045, -114.057]}","Fri Mar 20 02:51:06 +0000 2020"
"4751742","{type: Point, coordinates: [-7.2145, 107.9017]}","Fri Mar 20 07:06:57 +0000 2020"
"4753597","{type: Point, coordinates: [40.9452, -73.9934]}","Fri Mar 20 17:55:25 +0000 2020"
"4761688","{type: Point, coordinates: [-7.97599457, 112.65516073]}","Fri Mar 20 01:47:51 +0000 2020"
"4772633","{type: Point, coordinates: [25.03664526, 55.14723109]}","Fri Mar 20 11:38:02 +0000 2020"
"4777715","{type: Point, coordinates: [35.62154, -86.59162]}","Fri Mar 20 18:25:46 +0000 2020"
"4778056","{type: Point, coordinates: [-23.58269045, -46.65136099]}","Fri Mar 20 18:52:54 +0000 2020"
"4778576","{type: Point, coordinates: [54.70626976, -3.4940064]}","Fri Mar 20 19:11:24 +0000 2020"
"4786318","{type: Point, coordinates: [35.0455, -85.2673]}","Fri Mar 20 16:20:52 +0000 2020"
"4790408","{type: Point, coordinates: [51.46117803, -0.21668029]}","Fri Mar 20 10:35:38 +0000 2020"
"4796273","{type: Point, coordinates: [-7.97599457, 112.65516073]}","Fri Mar 20 07:21:06 +0000 2020"
"4796673","{type: Point, coordinates: [35.0455, -85.2673]}","Fri Mar 20 18:37:45 +0000 2020"
"4801315","{type: Point, coordinates: [32.89248445, -96.44249651]}","Fri Mar 20 00:16:28 +0000 2020"
"4802602","{type: Point, coordinates: [43.1557, -77.6204]}","Fri Mar 20 19:38:57 +0000 2020"
"4803641","{type: Point, coordinates: [-6.9044219, 107.5974284]}","Fri Mar 20 00:03:01 +0000 2020"
"4812088","{type: Point, coordinates: [7.7667, -72.2333]}","Fri Mar 20 20:07:32 +0000 2020"
"4814319","{type: Point, coordinates: [-7.97599457, 112.65516073]}","Fri Mar 20 06:18:48 +0000 2020"
"4820174","{type: Point, coordinates: [51.045, -114.057]}","Fri Mar 20 23:07:17 +0000 2020"
"4821689","{type: Point, coordinates: [-11.42716168, -37.33737946]}","Fri Mar 20 20:07:04 +0000 2020"
"4825342","{type: Point, coordinates: [39.0937423, -94.42372928]}","Fri Mar 20 22:28:39 +0000 2020"
"4827905","{type: Point, coordinates: [-29.92, -51.18]}","Fri Mar 20 02:47:41 +0000 2020"
"4828095","{type: Point, coordinates: [14.59216712, 121.09074712]}","Fri Mar 20 12:52:28 +0000 2020"
"4829014","{type: Point, coordinates: [25.9818, -80.1479]}","Fri Mar 20 18:42:01 +0000 2020"
"4834406","{type: Point, coordinates: [1.97626, 102.88263]}","Fri Mar 20 00:18:03 +0000 2020"
"4841529","{type: Point, coordinates: [-14.0681, -75.7256]}","Fri Mar 20 15:34:50 +0000 2020"
"4843377","{type: Point, coordinates: [-8.04657243, -35.01171409]}","Fri Mar 20 21:54:58 +0000 2020"
"4849682","{type: Point, coordinates: [41.60782, 2.29061]}","Fri Mar 20 23:24:06 +0000 2020"
"4851582","{type: Point, coordinates: [10.2399, -67.6036]}","Fri Mar 20 22:54:34 +0000 2020"
"4851861","{type: Point, coordinates: [46.46859287, 9.65028084]}","Fri Mar 20 06:49:24 +0000 2020"
"4857621","{type: Point, coordinates: [-7.64737139, 112.9027307]}","Fri Mar 20 10:47:54 +0000 2020"
"4860150","{type: Point, coordinates: [-23.4896157, -46.579781]}","Fri Mar 20 00:00:39 +0000 2020"
"4861198","{type: Point, coordinates: [-7.22039305, -35.88304972]}","Fri Mar 20 22:39:31 +0000 2020"
"4861287","{type: Point, coordinates: [51.47507532, -0.18234509]}","Fri Mar 20 10:53:36 +0000 2020"
"4863417","{type: Point, coordinates: [51.50413561, -0.13608912]}","Fri Mar 20 08:21:04 +0000 2020"
"4866431","{type: Point, coordinates: [-1.4511, -48.4772]}","Fri Mar 20 00:46:40 +0000 2020"
"4866851","{type: Point, coordinates: [-8.682514, 115.153321]}","Fri Mar 20 02:02:56 +0000 2020"
"4871231","{type: Point, coordinates: [44.5075, 11.3514]}","Fri Mar 20 16:34:56 +0000 2020"
"4874935","{type: Point, coordinates: [34.6703079, 135.5036128]}","Fri Mar 20 14:23:29 +0000 2020"
"4875856","{type: Point, coordinates: [26.26824, -81.69693]}","Fri Mar 20 10:03:10 +0000 2020"
"4878418","{type: Point, coordinates: [-6.59762853, 106.75422876]}","Fri Mar 20 10:33:22 +0000 2020"
"4882334","{type: Point, coordinates: [48.7823, 9.1739]}","Fri Mar 20 09:51:46 +0000 2020"
"4883954","{type: Point, coordinates: [15.86703, 74.51167]}","Fri Mar 20 17:56:22 +0000 2020"
"4896441","{type: Point, coordinates: [27.8528, -82.2086]}","Fri Mar 20 23:14:01 +0000 2020"
"4901130","{type: Point, coordinates: [52.03842939, 0.73000629]}","Fri Mar 20 22:26:13 +0000 2020"
"4906555","{type: Point, coordinates: [18.4715, -69.8927]}","Fri Mar 20 04:32:32 +0000 2020"
"4910059","{type: Point, coordinates: [-23.3644428, -46.7480551]}","Fri Mar 20 20:38:20 +0000 2020"
"4912359","{type: Point, coordinates: [-26.2047, 28.0421]}","Fri Mar 20 11:18:01 +0000 2020"
"4917072","{type: Point, coordinates: [-6.55714266, 106.76892372]}","Fri Mar 20 04:02:43 +0000 2020"
"4921464","{type: Point, coordinates: [18.47185, -69.89139]}","Fri Mar 20 12:34:59 +0000 2020"
"4928102","{type: Point, coordinates: [-6.11707478, 106.85767748]}","Fri Mar 20 08:52:10 +0000 2020"
"4928874","{type: Point, coordinates: [33.95972, -118.39972]}","Fri Mar 20 08:21:34 +0000 2020"
"4935050","{type: Point, coordinates: [-34.4273, 150.8882]}","Fri Mar 20 05:02:12 +0000 2020"
"4941488","{type: Point, coordinates: [24.86, 67.01]}","Fri Mar 20 05:31:13 +0000 2020"
"4946727","{type: Point, coordinates: [28.34139407, -81.2794123]}","Fri Mar 20 03:49:18 +0000 2020"
"4947516","{type: Point, coordinates: [3.39611126, 101.76909687]}","Fri Mar 20 10:05:01 +0000 2020"
"4949030","{type: Point, coordinates: [-6.58972, 106.791]}","Fri Mar 20 10:18:46 +0000 2020"
"4949831","{type: Point, coordinates: [51.569766, -1.139344]}","Fri Mar 20 06:33:06 +0000 2020"
"4957524","{type: Point, coordinates: [19.36713806, -99.19498098]}","Fri Mar 20 05:32:27 +0000 2020"
"4960055","{type: Point, coordinates: [-2.9907, 104.7569]}","Fri Mar 20 07:36:13 +0000 2020"
"4961181","{type: Point, coordinates: [-9.48508167, 124.49275]}","Fri Mar 20 15:24:27 +0000 2020"
"4961876","{type: Point, coordinates: [45.6, -76.4833]}","Fri Mar 20 00:00:36 +0000 2020"
"4962203","{type: Point, coordinates: [-30.85, -64.5667]}","Fri Mar 20 20:57:41 +0000 2020"
"4964138","{type: Point, coordinates: [36.84224904, -76.15345708]}","Fri Mar 20 21:42:56 +0000 2020"
"4967777","{type: Point, coordinates: [10.92354396, -74.81300191]}","Fri Mar 20 23:59:54 +0000 2020"
"4975917","{type: Point, coordinates: [-6.91278, 107.606]}","Fri Mar 20 03:19:28 +0000 2020"
"4988665","{type: Point, coordinates: [51.5167, 7.4601]}","Fri Mar 20 16:37:47 +0000 2020"
"4988712","{type: Point, coordinates: [32.2962849, -90.1807775]}","Fri Mar 20 20:45:06 +0000 2020"
"4996334","{type: Point, coordinates: [-6.178, 106.6325]}","Fri Mar 20 05:31:07 +0000 2020"
"4999126","{type: Point, coordinates: [43.648, -79.3872]}","Fri Mar 20 17:26:29 +0000 2020"
"5000540","{type: Point, coordinates: [-23.49599554, -46.62932396]}","Fri Mar 20 16:09:02 +0000 2020"
"5001542","{type: Point, coordinates: [29.5809, -95.763]}","Fri Mar 20 15:54:17 +0000 2020"
"5002856","{type: Point, coordinates: [43.7844397, -88.7878678]}","Fri Mar 20 18:10:43 +0000 2020"
"5010018","{type: Point, coordinates: [-7.2647, 112.743]}","Fri Mar 20 07:47:50 +0000 2020"
"5021069","{type: Point, coordinates: [38.8951, -77.0367]}","Fri Mar 20 12:39:10 +0000 2020"
"5025637","{type: Point, coordinates: [35.05243106, -89.78433057]}","Fri Mar 20 18:39:48 +0000 2020"
"5026122","{type: Point, coordinates: [39.5271, -119.822]}","Fri Mar 20 20:22:47 +0000 2020"
"5030481","{type: Point, coordinates: [40.66893511, -73.92791626]}","Fri Mar 20 17:05:38 +0000 2020"
"5039450","{type: Point, coordinates: [-6.178, 106.6325]}","Fri Mar 20 05:31:08 +0000 2020"
"5045984","{type: Point, coordinates: [39.4648, -0.377]}","Fri Mar 20 14:55:08 +0000 2020"
"5048907","{type: Point, coordinates: [-6.23773225, 106.9985155]}","Fri Mar 20 03:20:16 +0000 2020"
"5050643","{type: Point, coordinates: [6.4522843, 3.5131202]}","Fri Mar 20 09:04:55 +0000 2020"
"5051325","{type: Point, coordinates: [35.13677, -89.99388]}","Fri Mar 20 15:52:24 +0000 2020"
"5058949","{type: Point, coordinates: [-5.811965, -35.2264175]}","Fri Mar 20 22:06:53 +0000 2020"
"5061184","{type: Point, coordinates: [15.6034, 32.5282]}","Fri Mar 20 19:51:52 +0000 2020"
"5061485","{type: Point, coordinates: [32.9901, -96.8933]}","Fri Mar 20 13:53:51 +0000 2020"
"5062456","{type: Point, coordinates: [33.122, -117.297]}","Fri Mar 20 12:04:49 +0000 2020"
"5064853","{type: Point, coordinates: [36.97205, -122.026252]}","Fri Mar 20 22:59:28 +0000 2020"
"5068071","{type: Point, coordinates: [-29.8573, 31.019]}","Fri Mar 20 05:17:22 +0000 2020"
"5070500","{type: Point, coordinates: [51.90932, 8.38093]}","Fri Mar 20 19:58:36 +0000 2020"
"5074724","{type: Point, coordinates: [38.8301, -104.8207]}","Fri Mar 20 17:24:36 +0000 2020"
"5075132","{type: Point, coordinates: [26.2208, 50.5849]}","Fri Mar 20 17:21:45 +0000 2020"
"5077691","{type: Point, coordinates: [10.48307185, -66.86337299]}","Fri Mar 20 20:13:03 +0000 2020"
"5078248","{type: Point, coordinates: [53.85809528, -1.61109791]}","Fri Mar 20 10:38:11 +0000 2020"
"5081337","{type: Point, coordinates: [41.883222, -87.632496]}","Fri Mar 20 02:02:07 +0000 2020"
"5081622","{type: Point, coordinates: [54.7294, 55.9506]}","Fri Mar 20 15:51:34 +0000 2020"
"5084777","{type: Point, coordinates: [-21.43609, -45.94481]}","Fri Mar 20 02:02:03 +0000 2020"
"5085146","{type: Point, coordinates: [26.9167, 75.8167]}","Fri Mar 20 06:02:15 +0000 2020"
"5086408","{type: Point, coordinates: [-6.48367252, 106.87452793]}","Fri Mar 20 09:19:19 +0000 2020"
"5092328","{type: Point, coordinates: [8.96389499, 7.42936372]}","Fri Mar 20 14:36:33 +0000 2020"
"5097481","{type: Point, coordinates: [37.38333333, -5.98333333]}","Fri Mar 20 06:21:39 +0000 2020"
"5098088","{type: Point, coordinates: [42.8839, -71.3085]}","Fri Mar 20 22:45:39 +0000 2020"
"5100423","{type: Point, coordinates: [3.656, -76.6516]}","Fri Mar 20 12:36:49 +0000 2020"
"5104549","{type: Point, coordinates: [-34.9213, -57.9546]}","Fri Mar 20 13:52:53 +0000 2020"
"5104699","{type: Point, coordinates: [3.59365858, 98.66733968]}","Fri Mar 20 11:05:46 +0000 2020"
"5106264","{type: Point, coordinates: [-34.6089, -58.4397]}","Fri Mar 20 22:39:30 +0000 2020"
"5108413","{type: Point, coordinates: [25.7752, -80.192]}","Fri Mar 20 15:53:49 +0000 2020"
"5116405","{type: Point, coordinates: [43.06310643, -73.82994136]}","Fri Mar 20 17:42:42 +0000 2020"
"5116463","{type: Point, coordinates: [30.33167495, 77.96341706]}","Fri Mar 20 07:47:01 +0000 2020"
"5118375","{type: Point, coordinates: [20.6126277, -100.4010619]}","Fri Mar 20 04:46:40 +0000 2020"
"5118581","{type: Point, coordinates: [19.43195, -99.13315]}","Fri Mar 20 03:46:52 +0000 2020"
"5122471","{type: Point, coordinates: [-6.39472, 106.959]}","Fri Mar 20 03:46:07 +0000 2020"
"5128020","{type: Point, coordinates: [40.66666667, -73.88222222]}","Fri Mar 20 03:47:14 +0000 2020"
"5130528","{type: Point, coordinates: [55.93530659, -3.19889649]}","Fri Mar 20 12:19:08 +0000 2020"
"5132473","{type: Point, coordinates: [39.4555947, -0.40671347]}","Fri Mar 20 11:52:22 +0000 2020"
"5134959","{type: Point, coordinates: [25.15699793, 55.41146048]}","Fri Mar 20 15:54:20 +0000 2020"
"5136697","{type: Point, coordinates: [25.7752, -80.192]}","Fri Mar 20 22:08:08 +0000 2020"
"5141355","{type: Point, coordinates: [-22.64583333, -47.19611111]}","Fri Mar 20 11:07:59 +0000 2020"
"5142147","{type: Point, coordinates: [-6.35511717, 106.74003566]}","Fri Mar 20 07:21:59 +0000 2020"
"5144263","{type: Point, coordinates: [53.37955, -6.17541]}","Fri Mar 20 17:23:09 +0000 2020"
"5151628","{type: Point, coordinates: [-1.28333333, 36.81666667]}","Fri Mar 20 15:41:12 +0000 2020"
"5154264","{type: Point, coordinates: [49.2819, -123.1204]}","Fri Mar 20 00:04:16 +0000 2020"
"5163839","{type: Point, coordinates: [-7.47620262, 110.21904557]}","Fri Mar 20 07:47:41 +0000 2020"
"5166949","{type: Point, coordinates: [-7.2647, 112.743]}","Fri Mar 20 23:24:41 +0000 2020"
"5170658","{type: Point, coordinates: [-7.2647, 112.743]}","Fri Mar 20 11:52:28 +0000 2020"
"5172523","{type: Point, coordinates: [3.61584659, 98.64974254]}","Fri Mar 20 00:46:47 +0000 2020"
"5176748","{type: Point, coordinates: [-6.59762853, 106.75422876]}","Fri Mar 20 18:37:42 +0000 2020"
"5181106","{type: Point, coordinates: [-23.02111316, -43.47671696]}","Fri Mar 20 21:57:56 +0000 2020"
"5182961","{type: Point, coordinates: [48.385231, 10.93009]}","Fri Mar 20 12:20:29 +0000 2020"
"5185811","{type: Point, coordinates: [30.2677, -97.7475]}","Fri Mar 20 19:43:13 +0000 2020"
"5191800","{type: Point, coordinates: [-6.20518931, 106.92324687]}","Fri Mar 20 04:20:59 +0000 2020"
"5192444","{type: Point, coordinates: [4.63333, 96.8333]}","Fri Mar 20 10:18:49 +0000 2020"
"5196372","{type: Point, coordinates: [52.2583, -7.11194]}","Fri Mar 20 21:42:16 +0000 2020"
"5201350","{type: Point, coordinates: [6.3367, -75.5604]}","Fri Mar 20 23:09:39 +0000 2020"
"5205326","{type: Point, coordinates: [41.876, -88.0151]}","Fri Mar 20 21:22:55 +0000 2020"
"5207568","{type: Point, coordinates: [40.4052, -3.6083]}","Fri Mar 20 11:07:36 +0000 2020"
"5212533","{type: Point, coordinates: [30.594726, 114.26163725]}","Fri Mar 20 13:08:47 +0000 2020"
"5213473","{type: Point, coordinates: [53.6834, -1.4967]}","Fri Mar 20 19:40:41 +0000 2020"
"5218393","{type: Point, coordinates: [6.0955, -0.2612]}","Fri Mar 20 01:19:24 +0000 2020"
"5220053","{type: Point, coordinates: [35.5, -80.0]}","Fri Mar 20 20:53:48 +0000 2020"
"5227154","{type: Point, coordinates: [49.2819, -123.1204]}","Fri Mar 20 21:42:51 +0000 2020"
"5229150","{type: Point, coordinates: [-6.8223, 39.2763]}","Fri Mar 20 07:16:50 +0000 2020"
"5229191","{type: Point, coordinates: [-12.9747, -38.4767]}","Fri Mar 20 10:33:01 +0000 2020"
"5231028","{type: Point, coordinates: [-1.18333, 23.3667]}","Fri Mar 20 17:39:47 +0000 2020"
"5231451","{type: Point, coordinates: [30.7229, 76.7807]}","Fri Mar 20 13:40:19 +0000 2020"
"5233092","{type: Point, coordinates: [-10.85348, -37.12722]}","Fri Mar 20 19:09:06 +0000 2020"
"5239734","{type: Point, coordinates: [51.50711486, -0.12731805]}","Fri Mar 20 11:34:06 +0000 2020"
"5241147","{type: Point, coordinates: [51.569766, -1.139344]}","Fri Mar 20 06:33:06 +0000 2020"
"5244634","{type: Point, coordinates: [-1.88333, 136.233]}","Fri Mar 20 09:36:42 +0000 2020"
"5245457","{type: Point, coordinates: [36.1502, -95.9924]}","Fri Mar 20 10:52:21 +0000 2020"
"5250215","{type: Point, coordinates: [42.46027778, -71.34944444]}","Fri Mar 20 18:08:02 +0000 2020"
"5250607","{type: Point, coordinates: [-7.9762, 112.6294]}","Fri Mar 20 06:16:10 +0000 2020"
"5254156","{type: Point, coordinates: [40.672497, -73.956787]}","Fri Mar 20 21:15:13 +0000 2020"
"5254336","{type: Point, coordinates: [40.4, -3.68333]}","Fri Mar 20 16:36:21 +0000 2020"
"5254487","{type: Point, coordinates: [-6.90695, 108.48474]}","Fri Mar 20 08:01:51 +0000 2020"
"5257101","{type: Point, coordinates: [-7.67876848, 109.64421946]}","Fri Mar 20 09:50:54 +0000 2020"
"5260026","{type: Point, coordinates: [-33.83078289, 18.72344971]}","Fri Mar 20 07:17:25 +0000 2020"
"5260907","{type: Point, coordinates: [40.7142, -74.0064]}","Fri Mar 20 23:09:03 +0000 2020"
"5261114","{type: Point, coordinates: [14.6494, 121.1063]}","Fri Mar 20 06:04:10 +0000 2020"
"5263398","{type: Point, coordinates: [46.21404339, 6.12405181]}","Fri Mar 20 23:57:25 +0000 2020"
"5263443","{type: Point, coordinates: [45.5236111, -122.675]}","Fri Mar 20 21:29:32 +0000 2020"
"5268320","{type: Point, coordinates: [40.7142, -74.0064]}","Fri Mar 20 19:43:43 +0000 2020"
"5269517","{type: Point, coordinates: [35.7772, -78.6358]}","Fri Mar 20 06:34:27 +0000 2020"
"5273416","{type: Point, coordinates: [39.1022, -94.5809]}","Fri Mar 20 10:08:13 +0000 2020"
"5282494","{type: Point, coordinates: [-6.916996, 107.70144]}","Fri Mar 20 07:20:26 +0000 2020"
"5283589","{type: Point, coordinates: [24.288848, 54.6240215]}","Fri Mar 20 19:52:36 +0000 2020"
"5289915","{type: Point, coordinates: [32.77500907, -117.07337022]}","Fri Mar 20 04:34:05 +0000 2020"
"5290707","{type: Point, coordinates: [-6.12830789, 106.89162647]}","Fri Mar 20 04:19:55 +0000 2020"
"5291412","{type: Point, coordinates: [26.20473427, 78.14849854]}","Fri Mar 20 06:19:17 +0000 2020"
"5292660","{type: Point, coordinates: [-28.0772806, 153.41387247]}","Fri Mar 20 05:06:20 +0000 2020"
"5299582","{type: Point, coordinates: [-1.25730257, 116.87161446]}","Fri Mar 20 18:21:05 +0000 2020"
"5305332","{type: Point, coordinates: [40.7150942, -73.99654787]}","Fri Mar 20 20:36:00 +0000 2020"
"5315292","{type: Point, coordinates: [51.6247, -3.9428]}","Fri Mar 20 20:13:40 +0000 2020"
"5320349","{type: Point, coordinates: [51.97734, 4.1342]}","Fri Mar 20 07:16:47 +0000 2020"
"5321384","{type: Point, coordinates: [-6.16666667, 106.8]}","Fri Mar 20 09:36:26 +0000 2020"
"5322641","{type: Point, coordinates: [34.0522, -118.243]}","Fri Mar 20 03:35:02 +0000 2020"
"5336325","{type: Point, coordinates: [50.06966, 8.84683]}","Fri Mar 20 10:23:58 +0000 2020"
"5340855","{type: Point, coordinates: [-6.4010874, 106.9010436]}","Fri Mar 20 01:01:20 +0000 2020"
"5345648","{type: Point, coordinates: [25.7752, -80.192]}","Fri Mar 20 14:25:26 +0000 2020"
"5347528","{type: Point, coordinates: [10.49358773, -66.85604453]}","Fri Mar 20 15:54:18 +0000 2020"
"5351862","{type: Point, coordinates: [28.5974128, 77.19102783]}","Fri Mar 20 01:47:04 +0000 2020"
"5355841","{type: Point, coordinates: [52.232222, 21.008333]}","Fri Mar 20 12:06:05 +0000 2020"
"5358231","{type: Point, coordinates: [-26.3333, 28.15]}","Fri Mar 20 10:51:51 +0000 2020"
"5359950","{type: Point, coordinates: [-7.47620262, 110.21904557]}","Fri Mar 20 07:47:22 +0000 2020"
"5363087","{type: Point, coordinates: [-6.24137231, 106.83665514]}","Fri Mar 20 07:51:24 +0000 2020"
"5364896","{type: Point, coordinates: [40.75839, -73.98644]}","Fri Mar 20 21:06:34 +0000 2020"
"5365652","{type: Point, coordinates: [7.34826034, 3.86885957]}","Fri Mar 20 13:36:17 +0000 2020"
"5366187","{type: Point, coordinates: [51.50711486, -0.12731805]}","Fri Mar 20 20:28:04 +0000 2020"
"5367691","{type: Point, coordinates: [51.50666, -0.13819]}","Fri Mar 20 20:25:38 +0000 2020"
"5369599","{type: Point, coordinates: [-7.97599457, 112.65516073]}","Fri Mar 20 07:50:55 +0000 2020"
"5371932","{type: Point, coordinates: [-25.43376, -49.25239]}","Fri Mar 20 02:16:46 +0000 2020"
"5385153","{type: Point, coordinates: [51.08961, -115.36085]}","Fri Mar 20 14:20:14 +0000 2020"
"5385792","{type: Point, coordinates: [-7.2647, 112.743]}","Fri Mar 20 07:06:28 +0000 2020"
"5386312","{type: Point, coordinates: [25.09901, 55.17206]}","Fri Mar 20 09:51:04 +0000 2020"
"5395328","{type: Point, coordinates: [17.455135, 78.378071]}","Fri Mar 20 15:21:37 +0000 2020"
"5398339","{type: Point, coordinates: [-8.1671, 113.7041]}","Fri Mar 20 06:34:01 +0000 2020"
"5398755","{type: Point, coordinates: [28.712872, 77.157471]}","Fri Mar 20 05:31:27 +0000 2020"
"5402330","{type: Point, coordinates: [40.42518752, -3.689802]}","Fri Mar 20 00:47:56 +0000 2020"
"5404773","{type: Point, coordinates: [55.82293756, -4.46713698]}","Fri Mar 20 07:20:23 +0000 2020"
"5404926","{type: Point, coordinates: [-6.1803, 106.8233]}","Fri Mar 20 09:04:58 +0000 2020"
"5409574","{type: Point, coordinates: [-32.55986, -53.3814]}","Fri Mar 20 18:43:04 +0000 2020"
"5410400","{type: Point, coordinates: [42.38431482, -87.85542224]}","Fri Mar 20 09:18:33 +0000 2020"
"5418523","{type: Point, coordinates: [47.50369263, 8.55025925]}","Fri Mar 20 08:17:11 +0000 2020"
"5424603","{type: Point, coordinates: [51.87387387, 0.96307054]}","Fri Mar 20 08:36:44 +0000 2020"
"5425363","{type: Point, coordinates: [53.3476, -6.2591]}","Fri Mar 20 09:49:13 +0000 2020"
"5429347","{type: Point, coordinates: [34.1071, -118.0581]}","Sat Mar 21 02:42:14 +0000 2020"
"5430569","{type: Point, coordinates: [53.0583, -2.45]}","Sat Mar 21 10:45:28 +0000 2020"
"5438763","{type: Point, coordinates: [-22.89662125, -43.18823246]}","Sat Mar 21 21:51:31 +0000 2020"
"5440933","{type: Point, coordinates: [-1.70867211, -79.0394463]}","Sat Mar 21 18:16:31 +0000 2020"
"5443958","{type: Point, coordinates: [50.82829, -4.5444]}","Sat Mar 21 05:28:31 +0000 2020"
"5449410","{type: Point, coordinates: [32.10250483, 34.81402749]}","Sat Mar 21 07:11:40 +0000 2020"
"5449678","{type: Point, coordinates: [51.88333333, -3.43333333]}","Sat Mar 21 18:13:41 +0000 2020"
"5466643","{type: Point, coordinates: [51.5394, -0.1427]}","Sat Mar 21 17:48:11 +0000 2020"
"5467126","{type: Point, coordinates: [-17.93333333, 25.83333333]}","Sat Mar 21 05:26:14 +0000 2020"
"5469899","{type: Point, coordinates: [51.56037091, 0.45181274]}","Sat Mar 21 21:47:46 +0000 2020"
"5473062","{type: Point, coordinates: [-33.44301938, -70.65385669]}","Sat Mar 21 21:18:40 +0000 2020"
"5473370","{type: Point, coordinates: [14.6439, 121.037]}","Sat Mar 21 23:16:03 +0000 2020"
"5474092","{type: Point, coordinates: [27.7147479, 85.31329835]}","Sat Mar 21 06:10:23 +0000 2020"
"5479841","{type: Point, coordinates: [29.4167, -98.5]}","Sat Mar 21 02:46:46 +0000 2020"
"5482338","{type: Point, coordinates: [37.69643, -122.06935]}","Sat Mar 21 02:02:05 +0000 2020"
"5482818","{type: Point, coordinates: [38.7261, -9.1394]}","Sat Mar 21 22:21:08 +0000 2020"
"5486268","{type: Point, coordinates: [34.0522, -118.243]}","Sat Mar 21 03:29:35 +0000 2020"
"5487522","{type: Point, coordinates: [-3.70859759, -38.56852106]}","Sat Mar 21 10:10:50 +0000 2020"
"5490877","{type: Point, coordinates: [-16.71765503, -49.26877378]}","Sat Mar 21 09:29:00 +0000 2020"
"5491695","{type: Point, coordinates: [51.05062773, 2.42160975]}","Sat Mar 21 12:11:44 +0000 2020"
"5496650","{type: Point, coordinates: [41.90023277, -87.6461792]}","Sat Mar 21 00:26:41 +0000 2020"
"5499027","{type: Point, coordinates: [45.56138, -122.63036]}","Sat Mar 21 03:31:36 +0000 2020"
"5502819","{type: Point, coordinates: [28.5421, -81.3775]}","Sat Mar 21 16:58:19 +0000 2020"
"5503527","{type: Point, coordinates: [32.7774, -96.7977]}","Sat Mar 21 00:42:18 +0000 2020"
"5504495","{type: Point, coordinates: [25.7752, -80.192]}","Sat Mar 21 05:40:21 +0000 2020"
"5505527","{type: Point, coordinates: [64.11811173, -21.86319105]}","Sat Mar 21 20:31:42 +0000 2020"
"5509108","{type: Point, coordinates: [3.58333, 98.6667]}","Sat Mar 21 00:00:33 +0000 2020"
"5509364","{type: Point, coordinates: [25.799191, -100.311102]}","Sat Mar 21 13:04:02 +0000 2020"
"5510240","{type: Point, coordinates: [43.55, -80.25]}","Sat Mar 21 21:04:03 +0000 2020"
"5512072","{type: Point, coordinates: [43.64653554, 10.64693178]}","Sat Mar 21 19:47:37 +0000 2020"
"5513896","{type: Point, coordinates: [-6.25435, 106.81623]}","Sat Mar 21 08:59:39 +0000 2020"
"5516803","{type: Point, coordinates: [33.5696, -117.202]}","Sat Mar 21 18:04:56 +0000 2020"
"5522546","{type: Point, coordinates: [51.8473587, -1.35586]}","Sat Mar 21 13:58:28 +0000 2020"
"5524561","{type: Point, coordinates: [30.267526, -97.736532]}","Sat Mar 21 23:49:25 +0000 2020"
"5525681","{type: Point, coordinates: [3.1581, 101.7109]}","Sat Mar 21 11:56:49 +0000 2020"
"5527295","{type: Point, coordinates: [-22.88125251, -43.05587334]}","Sat Mar 21 00:46:45 +0000 2020"
"5541071","{type: Point, coordinates: [5.742685, -0.183685]}","Sat Mar 21 08:58:44 +0000 2020"
"5542411","{type: Point, coordinates: [21.0, 77.0]}","Sat Mar 21 09:59:59 +0000 2020"
"5547011","{type: Point, coordinates: [40.16239166, -4.40079021]}","Sat Mar 21 15:29:59 +0000 2020"
"5547424","{type: Point, coordinates: [3.84875, 101.48046]}","Sat Mar 21 06:12:56 +0000 2020"
"5548423","{type: Point, coordinates: [-6.19376051, 106.89452648]}","Sat Mar 21 05:40:22 +0000 2020"
"5553855","{type: Point, coordinates: [41.1167, 1.25]}","Sat Mar 21 23:22:30 +0000 2020"
"5555443","{type: Point, coordinates: [-22.5108, -43.1844]}","Sat Mar 21 11:13:45 +0000 2020"
"5555848","{type: Point, coordinates: [38.18238, 15.72294]}","Sat Mar 21 13:02:29 +0000 2020"
"5557590","{type: Point, coordinates: [5.86666667, -0.66666667]}","Sat Mar 21 05:30:18 +0000 2020"
