Date_Created,Tweet_ID,Language
Sun Mar 01 07:30:08 +0000 2020,1234018065983008768,zh
Sun Mar 01 07:30:09 +0000 2020,1234018069627928576,en
Sun Mar 01 07:30:29 +0000 2020,1234018154503921665,en
Sun Mar 01 07:30:52 +0000 2020,1234018249421082625,en
Sun Mar 01 07:31:30 +0000 2020,1234018409366589440,en
Sun Mar 01 07:31:49 +0000 2020,1234018488861085698,en
Sun Mar 01 07:31:52 +0000 2020,1234018502710845441,en
Sun Mar 01 07:32:40 +0000 2020,1234018704792309760,zh
Sun Mar 01 07:33:07 +0000 2020,1234018817161879552,en
Sun Mar 01 07:33:09 +0000 2020,1234018823415595008,zh
Sun Mar 01 07:33:54 +0000 2020,1234019015141412864,en
Sun Mar 01 07:35:38 +0000 2020,1234019451634192387,zh
Sun Mar 01 07:35:59 +0000 2020,1234019538863300608,en
Sun Mar 01 07:36:05 +0000 2020,1234019561487437826,en
Sun Mar 01 07:38:54 +0000 2020,1234020270119309312,en
Sun Mar 01 07:39:25 +0000 2020,1234020402168463360,en
Sun Mar 01 07:39:28 +0000 2020,1234020412876607488,en
Sun Mar 01 07:39:46 +0000 2020,1234020488109789184,en
Sun Mar 01 07:40:00 +0000 2020,1234020548268576769,zh
Sun Mar 01 07:41:11 +0000 2020,1234020845326127104,en
Sun Mar 01 07:41:25 +0000 2020,1234020905090715648,en
Sun Mar 01 07:43:22 +0000 2020,1234021397938069511,ca
Sun Mar 01 07:44:09 +0000 2020,1234021592809668608,zh
Sun Mar 01 07:44:30 +0000 2020,1234021683067019264,en
Sun Mar 01 07:44:34 +0000 2020,1234021696828399616,en
Sun Mar 01 07:45:43 +0000 2020,1234021985455198208,en
Sun Mar 01 07:46:43 +0000 2020,1234022240808685569,zh
Sun Mar 01 07:48:09 +0000 2020,1234022599388041216,en
Sun Mar 01 07:49:24 +0000 2020,1234022915424698371,en
Sun Mar 01 07:51:29 +0000 2020,1234023437720604672,en
Sun Mar 01 07:52:31 +0000 2020,1234023700724236289,zh
Sun Mar 01 07:53:01 +0000 2020,1234023822757527552,en
Sun Mar 01 07:58:11 +0000 2020,1234025126405869569,en
Sun Mar 01 07:58:52 +0000 2020,1234025297915367429,en
Sun Mar 01 08:00:31 +0000 2020,1234025713717653504,en
Sun Mar 01 08:02:46 +0000 2020,1234026278472146945,en
Sun Mar 01 08:02:58 +0000 2020,1234026328019607552,en
Sun Mar 01 08:04:04 +0000 2020,1234026603744841728,en
Sun Mar 01 08:04:20 +0000 2020,1234026672627879937,en
Sun Mar 01 08:04:42 +0000 2020,1234026763732357120,en
Sun Mar 01 08:05:03 +0000 2020,1234026852169089024,en
Sun Mar 01 08:05:31 +0000 2020,1234026968473047040,en
Sun Mar 01 08:06:47 +0000 2020,1234027287521243136,fr
Sun Mar 01 08:11:00 +0000 2020,1234028350458540032,en
Sun Mar 01 08:12:30 +0000 2020,1234028728994467845,en
Sun Mar 01 08:14:22 +0000 2020,1234029198295040003,it
Sun Mar 01 08:15:06 +0000 2020,1234029380365623296,en
Sun Mar 01 08:16:07 +0000 2020,1234029638797516800,en
Sun Mar 01 08:16:20 +0000 2020,1234029694456074245,de
Sun Mar 01 08:17:29 +0000 2020,1234029980121812992,it
Sun Mar 01 08:22:10 +0000 2020,1234031161682399232,it
Sun Mar 01 08:22:20 +0000 2020,1234031200416735232,en
Sun Mar 01 08:22:32 +0000 2020,1234031252107407361,it
Sun Mar 01 08:22:48 +0000 2020,1234031321917329411,it
Sun Mar 01 08:24:30 +0000 2020,1234031748486332416,en
Sun Mar 01 08:25:03 +0000 2020,1234031884574822400,en
Sun Mar 01 08:25:39 +0000 2020,1234032037545332736,en
Sun Mar 01 08:25:40 +0000 2020,1234032041798164480,in
Sun Mar 01 08:28:33 +0000 2020,1234032765185777664,en
Sun Mar 01 08:28:53 +0000 2020,1234032851609423872,en
Sun Mar 01 08:29:47 +0000 2020,1234033077539573761,en
Sun Mar 01 08:29:59 +0000 2020,1234033128378757121,en
Sun Mar 01 08:30:05 +0000 2020,1234033152395563008,en
Sun Mar 01 08:30:14 +0000 2020,1234033188810436608,en
Sun Mar 01 08:30:49 +0000 2020,1234033336034697217,en
Sun Mar 01 08:30:49 +0000 2020,1234033338807021568,en
Sun Mar 01 08:32:20 +0000 2020,1234033717737377792,en
Sun Mar 01 08:33:12 +0000 2020,1234033937095196672,en
Sun Mar 01 08:34:13 +0000 2020,1234034191056031747,in
Sun Mar 01 08:34:19 +0000 2020,1234034219086761987,en
Sun Mar 01 08:35:05 +0000 2020,1234034409642373120,en
Sun Mar 01 08:36:51 +0000 2020,1234034855475896321,en
Sun Mar 01 08:37:13 +0000 2020,1234034948543303680,en
