"","Geo_Location","Date_Created"
"5847104","{type: Point, coordinates: [51.526, -0.078]}","Thu Mar 26 11:12:42 +0000 2020"
"5850699","{type: Point, coordinates: [37.93003749, -0.80551109]}","Thu Mar 26 10:09:12 +0000 2020"
"5851288","{type: Point, coordinates: [10.506, -66.9146]}","Thu Mar 26 22:45:30 +0000 2020"
"5851925","{type: Point, coordinates: [53.36853317, -6.28034668]}","Thu Mar 26 07:09:32 +0000 2020"
"5852351","{type: Point, coordinates: [19.3, -70.25]}","Thu Mar 26 16:45:11 +0000 2020"
"5853100","{type: Point, coordinates: [13.70781667, -89.72669333]}","Thu Mar 26 13:53:48 +0000 2020"
"5853615","{type: Point, coordinates: [35.22694444, -80.84333333]}","Thu Mar 26 13:44:55 +0000 2020"
"5854880","{type: Point, coordinates: [-36.8473, 174.7657]}","Thu Mar 26 02:08:01 +0000 2020"
"5855733","{type: Point, coordinates: [41.84585987, -87.94070721]}","Thu Mar 26 17:00:15 +0000 2020"
"5859761","{type: Point, coordinates: [10.506, -66.9146]}","Thu Mar 26 23:33:02 +0000 2020"
"5859995","{type: Point, coordinates: [-7.74941, 110.34806]}","Thu Mar 26 06:55:13 +0000 2020"
"5861220","{type: Point, coordinates: [2.90983697, 102.39521532]}","Thu Mar 26 07:24:00 +0000 2020"
"5863273","{type: Point, coordinates: [33.0444, -117.272]}","Thu Mar 26 02:26:44 +0000 2020"
"5866707","{type: Point, coordinates: [52.47874372, -1.82931703]}","Thu Mar 26 14:12:03 +0000 2020"
"5870105","{type: Point, coordinates: [37.7793, -122.419]}","Thu Mar 26 23:44:26 +0000 2020"
"5870938","{type: Point, coordinates: [41.663618, -91.537654]}","Thu Mar 26 15:54:56 +0000 2020"
"5871506","{type: Point, coordinates: [-6.39960946, 107.11218066]}","Thu Mar 26 00:55:40 +0000 2020"
"5873954","{type: Point, coordinates: [11.8333, 13.15]}","Thu Mar 26 09:35:57 +0000 2020"
"5874403","{type: Point, coordinates: [43.31345, -8.23111]}","Thu Mar 26 12:58:55 +0000 2020"
"5876128","{type: Point, coordinates: [-34.62492879, -58.53796909]}","Thu Mar 26 22:16:37 +0000 2020"
"5878292","{type: Point, coordinates: [34.0522, -118.243]}","Thu Mar 26 20:59:46 +0000 2020"
"5879369","{type: Point, coordinates: [18.54159905, -69.88840626]}","Thu Mar 26 22:03:35 +0000 2020"
"5880611","{type: Point, coordinates: [33.47382919, -112.02436563]}","Thu Mar 26 16:24:38 +0000 2020"
"5881360","{type: Point, coordinates: [51.3689583, -0.0993633]}","Thu Mar 26 20:10:10 +0000 2020"
"5881403","{type: Point, coordinates: [53.36001999, -6.24327711]}","Thu Mar 26 06:13:02 +0000 2020"
"5881996","{type: Point, coordinates: [-33.82688, 151.20146]}","Thu Mar 26 02:35:35 +0000 2020"
"5882276","{type: Point, coordinates: [4.93814893, 6.33409429]}","Thu Mar 26 09:12:40 +0000 2020"
"5882411","{type: Point, coordinates: [44.9774, -93.2645]}","Thu Mar 26 02:37:34 +0000 2020"
"5890950","{type: Point, coordinates: [45.518237, -122.678249]}","Thu Mar 26 11:15:05 +0000 2020"
"5896009","{type: Point, coordinates: [-6.87222931, 107.66451254]}","Thu Mar 26 04:52:33 +0000 2020"
"5896915","{type: Point, coordinates: [40.1716, -105.109]}","Thu Mar 26 16:23:57 +0000 2020"
"5901152","{type: Point, coordinates: [-22.83997678, -43.2708433]}","Thu Mar 26 02:35:00 +0000 2020"
"5901714","{type: Point, coordinates: [34.0522, -118.243]}","Thu Mar 26 07:36:32 +0000 2020"
"5903446","{type: Point, coordinates: [36.1651, -86.7837]}","Thu Mar 26 21:43:51 +0000 2020"
"5904957","{type: Point, coordinates: [-7.97599457, 112.65516073]}","Thu Mar 26 05:22:47 +0000 2020"
"5906240","{type: Point, coordinates: [43.648, -79.3872]}","Thu Mar 26 15:28:41 +0000 2020"
"5906890","{type: Point, coordinates: [33.4931, -111.926]}","Thu Mar 26 01:36:13 +0000 2020"
"5909758","{type: Point, coordinates: [48.70716, 44.45896]}","Thu Mar 26 18:30:23 +0000 2020"
"5911378","{type: Point, coordinates: [37.9861, -1.1303]}","Thu Mar 26 11:37:51 +0000 2020"
"5916070","{type: Point, coordinates: [5.55, -0.2]}","Thu Mar 26 14:52:47 +0000 2020"
"5916888","{type: Point, coordinates: [41.8897366, 12.5682047]}","Thu Mar 26 12:25:02 +0000 2020"
"5923730","{type: Point, coordinates: [33.046289, -96.994123]}","Thu Mar 26 22:29:07 +0000 2020"
"5924149","{type: Point, coordinates: [32.69436047, -97.06018456]}","Thu Mar 26 23:34:21 +0000 2020"
"5925028","{type: Point, coordinates: [38.99087412, -121.02544917]}","Thu Mar 26 20:00:58 +0000 2020"
"5925409","{type: Point, coordinates: [49.44648095, -123.01936819]}","Thu Mar 26 13:09:04 +0000 2020"
"5927006","{type: Point, coordinates: [-33.9581, 25.6]}","Thu Mar 26 08:40:38 +0000 2020"
"5927483","{type: Point, coordinates: [42.92449906, -9.26168296]}","Thu Mar 26 15:09:55 +0000 2020"
"5929062","{type: Point, coordinates: [-1.30681, 36.76291]}","Thu Mar 26 07:55:37 +0000 2020"
"5929916","{type: Point, coordinates: [12.97021389, 77.56028889]}","Thu Mar 26 19:33:17 +0000 2020"
"5930753","{type: Point, coordinates: [53.2158, -6.66694]}","Thu Mar 26 14:45:58 +0000 2020"
"5933047","{type: Point, coordinates: [17.1667, -61.8333]}","Thu Mar 26 19:24:58 +0000 2020"
"5934770","{type: Point, coordinates: [43.6408863, -79.38512824]}","Thu Mar 26 00:11:15 +0000 2020"
"5943816","{type: Point, coordinates: [43.29355791, -2.35531946]}","Thu Mar 26 10:21:13 +0000 2020"
"5944623","{type: Point, coordinates: [-23.55, -46.6333]}","Thu Mar 26 22:25:12 +0000 2020"
"5946205","{type: Point, coordinates: [-7.97599457, 112.65516073]}","Thu Mar 26 08:53:54 +0000 2020"
"5946417","{type: Point, coordinates: [49.1364, -122.821]}","Thu Mar 26 17:28:37 +0000 2020"
"5946982","{type: Point, coordinates: [31.55955856, -88.0347991]}","Thu Mar 26 16:40:47 +0000 2020"
"5956771","{type: Point, coordinates: [33.75963, -117.87488]}","Thu Mar 26 16:53:21 +0000 2020"
"5958777","{type: Point, coordinates: [40.85, -73.8669]}","Thu Mar 26 18:42:10 +0000 2020"
"5959963","{type: Point, coordinates: [32.2927762, -64.7860306]}","Thu Mar 26 20:13:24 +0000 2020"
"5960497","{type: Point, coordinates: [16.4333, 103.5]}","Thu Mar 26 07:56:48 +0000 2020"
"5960895","{type: Point, coordinates: [47.5675, -52.707222]}","Thu Mar 26 02:19:14 +0000 2020"
"5962326","{type: Point, coordinates: [39.5805, -104.9042]}","Thu Mar 26 15:28:42 +0000 2020"
"5963291","{type: Point, coordinates: [39.79225, -104.90403]}","Thu Mar 26 09:59:03 +0000 2020"
"5966781","{type: Point, coordinates: [34.0522, -118.243]}","Thu Mar 26 05:05:07 +0000 2020"
"5968457","{type: Point, coordinates: [23.16561685, 79.91367245]}","Thu Mar 26 05:06:24 +0000 2020"
"5969161","{type: Point, coordinates: [45.4167, -75.7]}","Thu Mar 26 18:30:19 +0000 2020"
"5969932","{type: Point, coordinates: [-13.9400675, 33.76015]}","Thu Mar 26 06:23:05 +0000 2020"
"5970381","{type: Point, coordinates: [-6.15539852, 106.89352135]}","Thu Mar 26 02:53:43 +0000 2020"
"5970712","{type: Point, coordinates: [48.8573, 2.3492]}","Thu Mar 26 19:24:12 +0000 2020"
"5971187","{type: Point, coordinates: [11.2419, -74.2053]}","Thu Mar 26 00:05:01 +0000 2020"
"5973354","{type: Point, coordinates: [-19.9367, -43.9363]}","Thu Mar 26 15:16:12 +0000 2020"
"5973926","{type: Point, coordinates: [18.4596876, -69.9485084]}","Thu Mar 26 11:12:05 +0000 2020"
"5974089","{type: Point, coordinates: [56.23298, -117.29043]}","Thu Mar 26 22:17:59 +0000 2020"
"5975489","{type: Point, coordinates: [-25.32, -57.54]}","Thu Mar 26 17:53:45 +0000 2020"
"5976272","{type: Point, coordinates: [37.7573758, -122.3970291]}","Thu Mar 26 15:09:13 +0000 2020"
"5976357","{type: Point, coordinates: [-29.61929536, 31.10479286]}","Thu Mar 26 19:12:19 +0000 2020"
"5976439","{type: Point, coordinates: [49.88058504, -123.17918345]}","Thu Mar 26 11:14:33 +0000 2020"
"5977427","{type: Point, coordinates: [-22.89323653, -43.26920388]}","Thu Mar 26 20:11:25 +0000 2020"
"5981358","{type: Point, coordinates: [49.04440086, -122.78156866]}","Thu Mar 26 00:37:10 +0000 2020"
"5982418","{type: Point, coordinates: [-1.33305178, -48.45087842]}","Thu Mar 26 00:26:18 +0000 2020"
"5982713","{type: Point, coordinates: [40.740209, -73.830727]}","Thu Mar 26 20:24:37 +0000 2020"
"5987523","{type: Point, coordinates: [-35.24621174, 174.11905041]}","Thu Mar 26 02:50:18 +0000 2020"
"5989483","{type: Point, coordinates: [44.9774, -93.2645]}","Thu Mar 26 16:42:05 +0000 2020"
"5990393","{type: Point, coordinates: [28.04111111, -81.95888889]}","Thu Mar 26 17:17:06 +0000 2020"
"5992909","{type: Point, coordinates: [51.52239, -0.72725]}","Thu Mar 26 12:15:12 +0000 2020"
"5994086","{type: Point, coordinates: [36.1675, -115.149]}","Thu Mar 26 05:57:54 +0000 2020"
"5995116","{type: Point, coordinates: [4.63333, 96.8333]}","Thu Mar 26 13:15:40 +0000 2020"
"5998080","{type: Point, coordinates: [-8.71582228, 115.16905163]}","Thu Mar 26 07:51:04 +0000 2020"
"5999313","{type: Point, coordinates: [47.4687, -122.339]}","Thu Mar 26 03:34:43 +0000 2020"
"5999751","{type: Point, coordinates: [18.4596876, -69.9485084]}","Thu Mar 26 04:41:05 +0000 2020"
"6001147","{type: Point, coordinates: [28.5974128, 77.19102783]}","Thu Mar 26 02:37:32 +0000 2020"
"6001762","{type: Point, coordinates: [-39.05, 174.1]}","Thu Mar 26 03:27:53 +0000 2020"
"6002920","{type: Point, coordinates: [19.40202997, -99.14105031]}","Thu Mar 26 17:13:20 +0000 2020"
"6003536","{type: Point, coordinates: [-6.91428663, 107.66635735]}","Thu Mar 26 06:44:01 +0000 2020"
"6007041","{type: Point, coordinates: [52.67074, 0.15664]}","Thu Mar 26 18:30:22 +0000 2020"
"6009807","{type: Point, coordinates: [23.316667, -102.366667]}","Thu Mar 26 03:06:14 +0000 2020"
"6010247","{type: Point, coordinates: [44.56083333, 38.07666667]}","Thu Mar 26 08:43:06 +0000 2020"
"6011627","{type: Point, coordinates: [26.9167, 75.8167]}","Thu Mar 26 18:41:33 +0000 2020"
"6013262","{type: Point, coordinates: [19.37632, -99.15506]}","Thu Mar 26 17:41:54 +0000 2020"
"6014392","{type: Point, coordinates: [41.9, 12.5]}","Thu Mar 26 13:52:34 +0000 2020"
"6015535","{type: Point, coordinates: [-37.80316264, 145.2263422]}","Thu Mar 26 10:08:35 +0000 2020"
"6017061","{type: Point, coordinates: [4.8164, 7.0642]}","Thu Mar 26 08:11:22 +0000 2020"
"6017947","{type: Point, coordinates: [-6.16666667, 106.8]}","Thu Mar 26 13:10:55 +0000 2020"
"6018991","{type: Point, coordinates: [52.633, -1.695]}","Thu Mar 26 17:56:22 +0000 2020"
"6020716","{type: Point, coordinates: [36.1651, -86.7837]}","Thu Mar 26 01:53:05 +0000 2020"
"6025522","{type: Point, coordinates: [23.0333, 72.6167]}","Thu Mar 26 18:43:27 +0000 2020"
"6029050","{type: Point, coordinates: [40.15, -8.11667]}","Thu Mar 26 22:29:49 +0000 2020"
"6030004","{type: Point, coordinates: [18.43, -68.97]}","Thu Mar 26 12:40:09 +0000 2020"
"6030679","{type: Point, coordinates: [-37.8895005, 145.0422836]}","Thu Mar 26 14:39:39 +0000 2020"
"6030719","{type: Point, coordinates: [37.90267676, -4.77025509]}","Thu Mar 26 21:16:19 +0000 2020"
"6031019","{type: Point, coordinates: [-34.00597745, 18.46537763]}","Thu Mar 26 20:56:03 +0000 2020"
"6035078","{type: Point, coordinates: [46.60305556, -94.30944444]}","Thu Mar 26 04:28:02 +0000 2020"
"6035472","{type: Point, coordinates: [51.68326625, -3.99540655]}","Thu Mar 26 14:30:13 +0000 2020"
"6038438","{type: Point, coordinates: [48.1397, -2.46128]}","Thu Mar 26 16:53:21 +0000 2020"
"6041936","{type: Point, coordinates: [-6.58972, 106.791]}","Thu Mar 26 01:27:14 +0000 2020"
"6042002","{type: Point, coordinates: [44.6462, -63.5735]}","Thu Mar 26 18:01:25 +0000 2020"
"6042497","{type: Point, coordinates: [25.12200625, 55.35676909]}","Thu Mar 26 09:14:00 +0000 2020"
"6042976","{type: Point, coordinates: [53.36853317, -6.28034668]}","Thu Mar 26 07:09:32 +0000 2020"
"6044154","{type: Point, coordinates: [25.7752, -80.192]}","Thu Mar 26 19:43:13 +0000 2020"
"6050263","{type: Point, coordinates: [-22.90756, -43.17584]}","Thu Mar 26 00:20:05 +0000 2020"
"6051531","{type: Point, coordinates: [-33.03263, -71.43296]}","Thu Mar 26 23:48:20 +0000 2020"
"6052509","{type: Point, coordinates: [41.3089, -72.9253]}","Thu Mar 26 21:26:15 +0000 2020"
"6052926","{type: Point, coordinates: [-2.57418333, 140.52772333]}","Thu Mar 26 03:40:20 +0000 2020"
"6053457","{type: Point, coordinates: [31.0937, -97.3622]}","Thu Mar 26 23:42:35 +0000 2020"
"6054349","{type: Point, coordinates: [-36.08101, 146.91851]}","Thu Mar 26 04:41:11 +0000 2020"
"6056981","{type: Point, coordinates: [51.2887, -114.01344]}","Thu Mar 26 05:20:14 +0000 2020"
"6059119","{type: Point, coordinates: [38.23563515, 15.43252945]}","Thu Mar 26 23:43:08 +0000 2020"
"6060363","{type: Point, coordinates: [51.51364056, 7.47722626]}","Thu Mar 26 18:54:06 +0000 2020"
"6061718","{type: Point, coordinates: [-15.33055556, 28.4525]}","Thu Mar 26 12:11:01 +0000 2020"
"6062089","{type: Point, coordinates: [51.4333, -0.216667]}","Thu Mar 26 14:01:17 +0000 2020"
"6065072","{type: Point, coordinates: [41.5619, 2.0053]}","Thu Mar 26 06:43:54 +0000 2020"
"6065199","{type: Point, coordinates: [3.00039, 30.87621]}","Thu Mar 26 05:50:29 +0000 2020"
"6066625","{type: Point, coordinates: [-12.52, -41.69]}","Thu Mar 26 00:54:22 +0000 2020"
"6069068","{type: Point, coordinates: [41.8897366, 12.5682047]}","Thu Mar 26 10:08:02 +0000 2020"
"6071061","{type: Point, coordinates: [8.0, -65.0]}","Thu Mar 26 00:35:06 +0000 2020"
"6074468","{type: Point, coordinates: [51.9248151, 4.477849]}","Thu Mar 26 18:09:28 +0000 2020"
"6074822","{type: Point, coordinates: [42.1314, -87.7608]}","Thu Mar 26 21:15:06 +0000 2020"
"6077644","{type: Point, coordinates: [-12.99891202, -38.46204089]}","Thu Mar 26 05:35:15 +0000 2020"
"6083521","{type: Point, coordinates: [41.88707, 12.4718]}","Thu Mar 26 21:55:07 +0000 2020"
"6087133","{type: Point, coordinates: [-2.50618056, -44.30435556]}","Thu Mar 26 01:40:19 +0000 2020"
"6088637","{type: Point, coordinates: [41.007932, 28.978144]}","Thu Mar 26 19:29:24 +0000 2020"
"6088797","{type: Point, coordinates: [40.707916, -74.017212]}","Thu Mar 26 23:26:12 +0000 2020"
"6088926","{type: Point, coordinates: [41.81272, 2.23497]}","Thu Mar 26 16:54:39 +0000 2020"
"6090005","{type: Point, coordinates: [38.4231751, -121.4245356]}","Thu Mar 26 05:05:12 +0000 2020"
"6091092","{type: Point, coordinates: [-29.61929536, 31.10479286]}","Thu Mar 26 19:16:17 +0000 2020"
"6091233","{type: Point, coordinates: [10.188904, -64.695053]}","Thu Mar 26 17:41:12 +0000 2020"
"6091493","{type: Point, coordinates: [-6.27771157, 107.00826623]}","Thu Mar 26 04:42:25 +0000 2020"
"6092763","{type: Point, coordinates: [3.2032, 101.6107]}","Thu Mar 26 11:14:34 +0000 2020"
"6093529","{type: Point, coordinates: [33.90504334, -79.04744556]}","Thu Mar 26 11:43:12 +0000 2020"
"6094608","{type: Point, coordinates: [36.08690587, -115.31034546]}","Thu Mar 26 19:55:45 +0000 2020"
"6096713","{type: Point, coordinates: [47.0, 2.0]}","Thu Mar 26 16:46:19 +0000 2020"
"6098297","{type: Point, coordinates: [44.94234584, -93.09057945]}","Thu Mar 26 02:55:13 +0000 2020"
"6098550","{type: Point, coordinates: [18.4596876, -69.9485084]}","Thu Mar 26 02:37:32 +0000 2020"
"6099340","{type: Point, coordinates: [40.8563, -73.1166]}","Thu Mar 26 14:13:52 +0000 2020"
"6104165","{type: Point, coordinates: [40.1032, -83.1598]}","Thu Mar 26 04:08:34 +0000 2020"
"6107055","{type: Point, coordinates: [-23.60158655, -46.7121141]}","Thu Mar 26 17:53:45 +0000 2020"
"6107097","{type: Point, coordinates: [32.97466, -117.0023]}","Thu Mar 26 22:14:01 +0000 2020"
"6107463","{type: Point, coordinates: [3.20452142, 101.47644324]}","Thu Mar 26 08:59:26 +0000 2020"
"6114780","{type: Point, coordinates: [37.77002596, -122.44699707]}","Thu Mar 26 05:08:52 +0000 2020"
"6115604","{type: Point, coordinates: [-7.64098989, 111.5150888]}","Thu Mar 26 00:40:37 +0000 2020"
"6116469","{type: Point, coordinates: [-25.7533, 28.1869]}","Thu Mar 26 07:36:42 +0000 2020"
"6117035","{type: Point, coordinates: [45.44378333, -75.66041667]}","Thu Mar 26 16:28:18 +0000 2020"
"6117583","{type: Point, coordinates: [-20.45, -54.6167]}","Thu Mar 26 20:43:31 +0000 2020"
"6119524","{type: Point, coordinates: [49.34432, 6.13364]}","Thu Mar 26 16:01:19 +0000 2020"
"6124632","{type: Point, coordinates: [56.0, -109.0]}","Thu Mar 26 23:11:13 +0000 2020"
"6125319","{type: Point, coordinates: [36.17501477, -94.14057486]}","Thu Mar 26 00:50:11 +0000 2020"
"6127197","{type: Point, coordinates: [36.04146957, -115.1347326]}","Thu Mar 26 15:27:29 +0000 2020"
"6129795","{type: Point, coordinates: [6.84083, 79.9631]}","Thu Mar 26 16:29:28 +0000 2020"
"6130050","{type: Point, coordinates: [34.0522, -118.243]}","Thu Mar 26 21:14:20 +0000 2020"
"6130253","{type: Point, coordinates: [-21.13316, -44.25843]}","Thu Mar 26 02:23:01 +0000 2020"
"6130987","{type: Point, coordinates: [35.3733, -119.019]}","Thu Mar 26 15:15:35 +0000 2020"
"6131089","{type: Point, coordinates: [9.9333, 8.8833]}","Thu Mar 26 11:30:19 +0000 2020"
"6132566","{type: Point, coordinates: [51.79879, -4.97733]}","Thu Mar 26 23:00:31 +0000 2020"
"6133951","{type: Point, coordinates: [8.05137394, 98.41002077]}","Thu Mar 26 11:07:49 +0000 2020"
"6134017","{type: Point, coordinates: [-27.980186, 26.70915213]}","Thu Mar 26 04:57:34 +0000 2020"
"6137402","{type: Point, coordinates: [36.7157757, -4.45213589]}","Thu Mar 26 12:37:40 +0000 2020"
"6139085","{type: Point, coordinates: [39.7391, -104.98360001]}","Thu Mar 26 01:22:27 +0000 2020"
"6139674","{type: Point, coordinates: [39.7603, -84.1965]}","Thu Mar 26 17:09:11 +0000 2020"
"6140641","{type: Point, coordinates: [37.77002639, -122.42151709]}","Thu Mar 26 18:40:58 +0000 2020"
"6141113","{type: Point, coordinates: [32.8859648, -111.7356032]}","Thu Mar 26 23:27:30 +0000 2020"
"6142168","{type: Point, coordinates: [41.48489972, -87.44792654]}","Thu Mar 26 04:56:12 +0000 2020"
"6142335","{type: Point, coordinates: [-4.5465976, 120.36048669]}","Thu Mar 26 03:51:05 +0000 2020"
"6145683","{type: Point, coordinates: [45.67070719, -111.07427917]}","Thu Mar 26 16:59:02 +0000 2020"
"6147881","{type: Point, coordinates: [49.11065, 8.24356]}","Thu Mar 26 23:57:35 +0000 2020"
"6148676","{type: Point, coordinates: [29.9499346, -90.0635708]}","Thu Mar 26 21:39:58 +0000 2020"
"6150027","{type: Point, coordinates: [27.9473, -82.4558]}","Thu Mar 26 19:47:01 +0000 2020"
"6150502","{type: Point, coordinates: [-20.6639, -40.5008]}","Thu Mar 26 18:16:31 +0000 2020"
"6150744","{type: Point, coordinates: [-23.3644428, -46.7480551]}","Thu Mar 26 20:27:11 +0000 2020"
"6154554","{type: Point, coordinates: [51.86755357, 0.4041185]}","Thu Mar 26 10:27:25 +0000 2020"
"6157747","{type: Point, coordinates: [-11.11854, -77.60909]}","Thu Mar 26 06:50:47 +0000 2020"
"6158414","{type: Point, coordinates: [43.71926, 7.27496]}","Thu Mar 26 10:23:42 +0000 2020"
"6159787","{type: Point, coordinates: [35.2640291, -77.5817439]}","Thu Mar 26 18:56:36 +0000 2020"
"6159936","{type: Point, coordinates: [-37.75110986, 145.00355345]}","Thu Mar 26 09:10:53 +0000 2020"
"6161892","{type: Point, coordinates: [52.63769556, 1.08588113]}","Thu Mar 26 18:02:47 +0000 2020"
"6163994","{type: Point, coordinates: [28.13443, -81.97431]}","Thu Mar 26 14:59:03 +0000 2020"
"6167228","{type: Point, coordinates: [10.63096, -74.92105]}","Thu Mar 26 11:51:46 +0000 2020"
"6167509","{type: Point, coordinates: [53.34563, -6.26409]}","Thu Mar 26 18:01:27 +0000 2020"
"6171587","{type: Point, coordinates: [-33.92436976, 18.42175373]}","Thu Mar 26 20:46:38 +0000 2020"
"6171667","{type: Point, coordinates: [34.0522, -118.243]}","Thu Mar 26 03:41:31 +0000 2020"
"6172408","{type: Point, coordinates: [41.2815, -70.1004]}","Thu Mar 26 20:11:24 +0000 2020"
"6172881","{type: Point, coordinates: [-11.0, -53.0]}","Thu Mar 26 00:11:57 +0000 2020"
"6172970","{type: Point, coordinates: [35.2640291, -77.5817439]}","Thu Mar 26 22:17:14 +0000 2020"
"6181755","{type: Point, coordinates: [53.27838, -2.90226]}","Thu Mar 26 08:36:15 +0000 2020"
"6183876","{type: Point, coordinates: [40.09549956, -88.42749424]}","Thu Mar 26 02:09:13 +0000 2020"
"6184061","{type: Point, coordinates: [53.592064, -113.4854144]}","Thu Mar 26 20:30:18 +0000 2020"
"6185051","{type: Point, coordinates: [25.91231, -80.30934]}","Thu Mar 26 20:17:10 +0000 2020"
"6185277","{type: Point, coordinates: [48.85114441, 2.33058876]}","Thu Mar 26 23:28:42 +0000 2020"
"6185627","{type: Point, coordinates: [45.09069711, -75.35353465]}","Thu Mar 26 19:46:28 +0000 2020"
"6189583","{type: Point, coordinates: [-10.9162, -37.0526]}","Thu Mar 26 16:12:13 +0000 2020"
"6193066","{type: Point, coordinates: [41.01353928, -72.561934]}","Thu Mar 26 21:14:20 +0000 2020"
"6194373","{type: Point, coordinates: [37.3229, -122.0323]}","Thu Mar 26 03:51:05 +0000 2020"
"6194422","{type: Point, coordinates: [-3.01201216, 104.77394966]}","Thu Mar 26 03:34:02 +0000 2020"
"6196371","{type: Point, coordinates: [57.16057648, -2.12866617]}","Thu Mar 26 17:55:43 +0000 2020"
"6196929","{type: Point, coordinates: [-8.11672388, -34.89627788]}","Thu Mar 26 18:09:30 +0000 2020"
"6203140","{type: Point, coordinates: [-7.97599457, 112.65516073]}","Thu Mar 26 05:20:56 +0000 2020"
"6204968","{type: Point, coordinates: [28.50876, -81.16939]}","Thu Mar 26 06:20:39 +0000 2020"
"6205370","{type: Point, coordinates: [36.9875, 35.3286]}","Thu Mar 26 20:10:52 +0000 2020"
"6205463","{type: Point, coordinates: [-25.4388752, -49.2762909]}","Thu Mar 26 02:24:53 +0000 2020"
"6207335","{type: Point, coordinates: [-6.57119765, 106.75007301]}","Thu Mar 26 03:56:38 +0000 2020"
"6207764","{type: Point, coordinates: [49.8873, -97.1397]}","Thu Mar 26 01:20:24 +0000 2020"
"6208365","{type: Point, coordinates: [-34.96527504, -54.94961704]}","Thu Mar 26 22:11:30 +0000 2020"
"6208557","{type: Point, coordinates: [-7.80138889, 110.36444444]}","Thu Mar 26 06:24:21 +0000 2020"
"6210237","{type: Point, coordinates: [51.50413561, -0.13608912]}","Thu Mar 26 13:09:02 +0000 2020"
"6210818","{type: Point, coordinates: [33.61695, -117.93033]}","Thu Mar 26 23:59:27 +0000 2020"
"6212883","{type: Point, coordinates: [8.6285, -70.2349]}","Thu Mar 26 02:58:47 +0000 2020"
"6215622","{type: Point, coordinates: [-37.79863, 144.97947]}","Thu Mar 26 09:58:03 +0000 2020"
"6220554","{type: Point, coordinates: [-39.05931, 174.07712]}","Thu Mar 26 18:11:56 +0000 2020"
"6221473","{type: Point, coordinates: [-26.52541, 29.98657]}","Thu Mar 26 13:08:29 +0000 2020"
"6222888","{type: Point, coordinates: [-33.86751, 151.20797]}","Thu Mar 26 01:11:28 +0000 2020"
"6223898","{type: Point, coordinates: [19.33355348, -99.18599294]}","Thu Mar 26 18:59:55 +0000 2020"
"6224133","{type: Point, coordinates: [39.9231, -75.1753]}","Thu Mar 26 03:06:58 +0000 2020"
"6224263","{type: Point, coordinates: [41.0581284, 29.0105209]}","Thu Mar 26 21:42:33 +0000 2020"
"6224884","{type: Point, coordinates: [-7.51268728, 110.59433394]}","Thu Mar 26 02:48:47 +0000 2020"
"6227242","{type: Point, coordinates: [40.7472105, -112.1881973]}","Thu Mar 26 01:26:38 +0000 2020"
"6233104","{type: Point, coordinates: [48.8573, 2.3492]}","Thu Mar 26 06:27:02 +0000 2020"
"6238777","{type: Point, coordinates: [17.9833, -76.8]}","Thu Mar 26 01:12:54 +0000 2020"
"6240442","{type: Point, coordinates: [8.0, -65.0]}","Thu Mar 26 00:09:09 +0000 2020"
"6242757","{type: Point, coordinates: [-3.440447, 114.83093709]}","Thu Mar 26 05:57:18 +0000 2020"
"6246302","{type: Point, coordinates: [41.78311966, 12.49107863]}","Thu Mar 26 17:43:52 +0000 2020"
"6247010","{type: Point, coordinates: [40.7142, -74.0064]}","Thu Mar 26 20:47:58 +0000 2020"
"6247905","{type: Point, coordinates: [43.0, 12.0]}","Thu Mar 26 21:26:13 +0000 2020"
"6248249","{type: Point, coordinates: [-3.21429, -79.79885]}","Thu Mar 26 05:20:08 +0000 2020"
"6250406","{type: Point, coordinates: [42.76401424, -7.90691801]}","Thu Mar 26 19:11:44 +0000 2020"
"6252951","{type: Point, coordinates: [43.5473579, -96.7302371]}","Thu Mar 26 21:13:10 +0000 2020"
"6254395","{type: Point, coordinates: [43.648, -79.3872]}","Thu Mar 26 02:48:48 +0000 2020"
"6255829","{type: Point, coordinates: [41.38294789, 2.18332474]}","Thu Mar 26 16:10:14 +0000 2020"
"6259847","{type: Point, coordinates: [-33.94585958, 18.46878242]}","Thu Mar 26 21:47:05 +0000 2020"
"6263596","{type: Point, coordinates: [38.87429286, -76.9982797]}","Thu Mar 26 17:10:22 +0000 2020"
"6266704","{type: Point, coordinates: [1.4886, 124.8401]}","Thu Mar 26 10:00:19 +0000 2020"
"6266781","{type: Point, coordinates: [4.92472, 6.26417]}","Thu Mar 26 18:57:53 +0000 2020"
"6266971","{type: Point, coordinates: [-33.9977897, -61.6039043]}","Thu Mar 26 13:55:36 +0000 2020"
"6267311","{type: Point, coordinates: [43.65484378, 51.1461693]}","Thu Mar 26 15:44:52 +0000 2020"
"6267821","{type: Point, coordinates: [-34.8833, -56.1667]}","Thu Mar 26 21:29:23 +0000 2020"
"6268329","{type: Point, coordinates: [14.4983, 121.17705]}","Thu Mar 26 13:38:01 +0000 2020"
"6269167","{type: Point, coordinates: [36.81225593, -119.73495985]}","Thu Mar 26 17:28:36 +0000 2020"
"6269734","{type: Point, coordinates: [19.29191701, -99.06728804]}","Thu Mar 26 01:21:44 +0000 2020"
"6270474","{type: Point, coordinates: [-41.2167, 174.917]}","Thu Mar 26 08:09:57 +0000 2020"
"6273026","{type: Point, coordinates: [51.2667, -1.08333]}","Thu Mar 26 08:09:18 +0000 2020"
