"Tweet_ID","Hashtag"
"1293321390129438720","#Trump2020Landslide"
"1293321390129438720","#Trump2020Landslide"
"1293321390129438720","#Trump2020Landslide"
"1293321390129438720","#Trump2020Landslide"
"1293321390129438720","#Trump2020Landslide"
"1293321391295672325","#Australias"
"1293321391295672325","#coronavirus"
"1293321391698321413","#COVID19"
"1293321392193015808","#VaksinCovid"
"1293321392868532227","#COVID"
"1293321393296166913","#coronavirus"
"1293321393296166913","#COVID19"
"1293321393296166913","#Do"
"1293321393665380352","#ReporteCOVID19"
"1293321394445602816","#UniónYLuchaConElPueblo"
"1293321394445602816","#UniónYLuchaConElPueblo"
"1293321394948845571","#coronavirus<U+200B>"
"1293321394948845571","#hotels"
"1293321394948845571","#tourism"
"1293321394948845571","#travel"
"1293321395531927557","#EnFotos"
"1293321395531927557","#Rusia"
"1293321395594825732","#COVID19"
"1293321398287585281","#Trumpdeathtoll165k"
"1293321398526644231","#coronavirus"
"1293321398526644231","#coronavirus"
"1293321398841151493","#Covid19"
"1293321400569040896","#COVID19"
"1293321402460889089","#lawandorder"
"1293321402460889089","#riot"
"1293321403626913799","#UniónYLuchaConEl"
"1293321406390951937","#ARN"
"1293321406390951937","#ARN"
"1293321410656509956","#ReporteCOVID19"
"1293321411327533057","#adaptasikebiasaanbaru"
"1293321414859268096","#revolution"
"1293321415723229186","#BeCounted"
"1293321416566140928","#coronavirus"
"1293321416960425984","#coronavirus"
"1293321418164191232","#corona"
"1293321418164191232","#coronavírus"
"1293321418164191232","#indonesia"
"1293321418164191232","#indonesiabisa"
"1293321418164191232","#indonesiahebat"
"1293321418164191232","#indonesiasehat"
"1293321418164191232","#jokowi"
"1293321418164191232","#kerjanyata"
"1293321418164191232","#lawanradikalisme"
"1293321418164191232","#nawacita"
"1293321418164191232","#newnormal"
"1293321418164191232","#NKRI"
"1293321418164191232","#nkriberpancasilahargamati"
"1293321418164191232","#opposite6890"
"1293321418164191232","#pemerintah"
"1293321418164191232","#sayaindonesia"
"1293321418164191232","#virus"
"1293321418915164162","#Covid19"
"1293321420672573452","#coronavirus"
"1293321420672573452","#coronavirus"
"1293321420672573452","#TWICE"
"1293321420672573452","#TWICE"
"1293321421049995264","#Nacional"
"1293321421049995264","#Noticias"
"1293321424539713537","#Putin"
"1293321424539713537","#Rusia"
"1293321424539713537","#SputnikV"
"1293321424539713537","#vacuna"
"1293321425395290112","#COVI"
"1293321425395290112","#vaccine"
"1293321425395290112","#vacunaRusa"
"1293321425940549640","#HarvardHealth"
"1293321429799170048","#coronavirus"
"1293321432232071169","#ReporteCOVID19"
"1293321432634519552","#biker"
"1293321432634519552","#smashmouth"
"1293321432634519552","#SturgisSuperSpreader"
"1293321432706035712","#coronavirus"
"1293321432706035712","#COVID19"
"1293321432706035712","#Putin"
"1293321432706035712","#vaccine"
"1293321432815075331","#UniónYLuchaConElPueblo"
"1293321432815075331","#UniónYLuchaConElPueblo"
"1293321433268051968","#MoneyShortDuePriestLawsuits"
"1293321443174948869","#ArmadaTeCuida"
"1293321443174948869","#coronavirus"
"1293321443174948869","#QuédateEnCasa"
"1293321443174948869","#UsaMascarilla"
"1293321443174948869","#Valparaíso"
"1293321444814979075","#Ahora"
"1293321444814979075","#Coronavirus"
"1293321444814979075","#Rosario"
"1293321445120995328","#modelling"
"1293321445120995328","#pandemic"
"1293321445481775106","#collaboration"
"1293321445481775106","#coronavirus"
"1293321445481775106","#COVID19"
"1293321445733552128","#Noticias"
"1293321445733552128","#Tecnología"
"1293321447004426245","#coronavirus"
"1293321447004426245","#covid19"
"1293321447352541185","#Coronavirus"
"1293321447352541185","#PNB"
"1293321450040958978","#corona"
"1293321450040958978","#coronavírus"
"1293321450040958978","#indonesia"
"1293321450040958978","#indonesiabisa"
"1293321450040958978","#indonesiahebat"
"1293321450040958978","#indonesiasehat"
"1293321450040958978","#jokowi"
"1293321450040958978","#kerjanyata"
"1293321450040958978","#lawanradikalisme"
"1293321450040958978","#nawacita"
"1293321450040958978","#newnormal"
