"","Month","M","SD","Mdn","Total","Type","NoDays"
"1","All_M","2534.86206896552","3021.1475199729","1348","73511","All","29"
"2","Feb","1011.66666666667","67.8920712111019","999","3035","All","3"
"3","Mar","2710.61538461538","3148.28584568712","1551","70476","All","26"
"4","All_M","526.48275862069","285.814577840956","414","15268","Org","29"
"5","Feb","361.666666666667","12.4230967690561","355","1085","Org","3"
"6","Mar","545.5","296.385863360586","437.5","14183","Org","26"
"7","All_M","2008.37931034483","2838.33844017679","934","58243","RT","29"
"8","Feb","650","78.1728853247723","644","1950","RT","3"
"9","Mar","2165.11538461538","2962.33756789361","958.5","56293","RT","26"
