Tweet_ID,Language
1227022253054976001,es
1227022253327601664,en
1227022253377740800,ja
1227022253847650307,en
1227022254376177664,pt
1227022255483490304,it
1227022255798018048,en
1227022256141950978,es
1227022256892567552,en
1227022257740034050,pt
1227022257786060800,pt
1227022257802878976,fr
1227022258100563968,en
1227022258335555584,en
1227022258729836552,es
1227022258931195904,en
1227022259426078720,en
1227022259761688576,en
1227022260025741312,en
1227022260281565184,en
1227022260948566017,pt
1227022261867220993,pt
1227022261992947714,it
1227022262005460993,ja
1227022262659883010,pt
1227022262735450113,en
1227022262752043008,in
1227022263138029574,en
1227022263389569024,en
1227022263494463488,en
1227022263578394624,en
1227022264022913024,en
1227022264429895681,fr
1227022264547381251,es
1227022264656433152,en
1227022264895496192,pt
1227022266204065798,en
1227022266627772416,es
1227022266912755712,en
1227022267848306689,en
1227022268213186561,pt
1227022269760798721,en
1227022270364889089,it
1227022270473723904,en
1227022270486335488,en
1227022270654287872,en
1227022271589404672,en
1227022273275682823,en
1227022273573421057,en
1227022274324312064,pt
1227022274865385473,pt
1227022276941373441,en
1227022277365174279,en
1227022277818159104,en
1227022278883495937,en
1227022279017672705,und
1227022279130763264,en
1227022279210651648,en
1227022279638274050,en
1227022280225697792,es
1227022280615714817,en
1227022280661688320,en
1227022280779345920,es
1227022281076903936,en
1227022281169305601,en
1227022281316151298,it
1227022281534300161,en
1227022281664155648,en
1227022281769009152,en
1227022281869791233,es
1227022282079387648,en
1227022282230464519,pt
1227022282544959488,en
1227022282742272002,en
1227022282796806144,en
1227022282847084544,es
1227022282905673728,es
1227022283337805825,en
1227022283618652161,en
1227022283866169346,en
1227022284050837506,en
1227022284369670145,en
1227022284382232576,en
1227022284382261248,en
1227022285019762689,en
1227022285682274304,en
1227022285728559104,it
1227022286257041409,pt
1227022286798118912,en
1227022287091765250,und
1227022287234371584,en
1227022287674781696,es
1227022288052203520,pt
1227022288609955840,ja
1227022289348243456,en
1227022289528553472,es
1227022289654472704,en
1227022289864200193,en
1227022289948041216,es
1227022290010824704,en
1227022351801421824,pt
1227022352417984513,es
1227022352606621696,en
1227022353017659392,en
1227022354661830657,en
1227022356176134144,es
1227022356222226432,pt
1227022356738191360,pt
