Tweet_ID,Language
1229558163806052354,en
1229558164535857152,pt
1229558164636352512,th
1229558165186007041,en
1229558165341118465,de
1229558165533933568,th
1229558166528155648,en
1229558166792343552,es
1229558166968569856,en
1229558168159768576,pt
1229558170248531968,en
1229558170411921408,en
1229558170520973313,ja
1229558170621825024,lt
1229558171125059592,tr
1229558171389181953,th
1229558171490017282,und
1229558172764868608,en
1229558174535028738,nl
1229558174841069569,en
1229558175789178880,es
1229558176015503361,en
1229558176191639553,en
1229558177093558278,en
1229558177550630912,en
1229558177689108480,en
1229558178200743936,en
1229558178255441920,und
1229558179593220097,en
1229558180042149888,en
1229558180100751360,en
1229558181770059776,en
1229558181938028551,en
1229558185142476801,en
1229558186123788288,en
1229558191387635712,en
1229558192021131264,pt
1229558192926969856,es
1229558196827607040,en
1229558197720977408,en
1229558199730212864,es
1229558199956668416,en
1229558201491783686,en
1229558201776893954,en
1229558202313867266,en
1229558203303825409,en
1229558203442028544,en
1229558204595499008,in
1229558204763398144,en
1229558206193684487,en
1229558207250608129,en
1229558207317565440,th
1229558207548248065,en
1229558207619706880,en
1229558208508891137,en
1229558209406545921,en
1229558209465266177,pt
1229558209922437121,es
1229558209964322816,en
1229558210903699457,en
1229558211289763840,en
1229558212334014464,en
1229558212476768259,en
1229558213030354946,es
1229558213843902464,en
1229558215848804352,en
1229558216603779072,ja
1229558217220313088,en
1229558217291763714,en
1229558217534894080,en
1229558218222755841,en
1229558218814361606,es
1229558219409940480,en
1229558220164915205,en
1229558220361994241,es
1229558220794007553,es
1229558222161268737,ja
1229558223730069504,th
1229558224833175554,en
1229558224950562817,en
1229558225139388417,en
1229558225743306752,it
1229558225848004609,th
1229558226267623425,it
1229558226632478720,tr
1229558226636673025,en
1229558226653523974,en
1229558227223764993,en
1229558227320365056,en
1229558227966267393,es
1229558228423520256,es
1229558230784905216,fr
1229558231388708865,en
1229558231778852865,en
1229558233959845889,th
1229558234580692992,en
1229558235646119937,en
1229558236442963968,en
1229558237021769728,en
1229558237529280520,fr
1229558269204549632,th
1229558270773387264,es
1229558271259873285,es
1229558271285088256,ja
1229558271322681344,th
1229558272304275456,en
1229558274405650435,en
1229558274854227968,en
1229558275437256704,und
1229558275752038400,en
1229558276892889095,en
1229558277874253824,en
1229558279220662272,es
1229558280269074433,en
1229558281196142596,en
1229558281410093057,es
1229558282261368833,en
1229558282949398529,en
1229558283997827073,en
1229558284182528001,en
1229558284907974657,en
1229558284924915714,es
1229558285424046081,en
1229558285801578496,en
1229558286086574080,ja
1229558286837411840,es
1229558287240024064,ja
1229558288326393856,ja
1229558288385269760,en
1229558288728985601,en
1229558289228152832,ja
1229558289307852800,en
1229558289421217793,es
1229558291958829057,en
1229558291971395587,en
1229558292315328513,es
1229558292764143617,es
1229558293019930624,es
1229558293510545410,th
1229558293963501568,en
1229558294563430402,en
1229558294899019779,en
1229558295628779520,en
1229558295741886465,ja
1229558296228585474,en
1229558296564002821,en
1229558297998454784,en
1229558298287824897,en
1229558301249064960,es
1229558301895077889,en
1229558304202002434,en
1229558304415899649,es
1229558307242860545,en
1229558308551315456,en
1229558309679751168,th
1229558313995685888,en
1229558314045972480,en
1229558316281540608,en
1229558317384683520,en
1229558317418237953,es
1229558317799870470,en
1229558318756245509,en
1229558319167111168,ja
1229558319540469762,en
1229558320551354370,en
1229558321478324224,en
1229558322862460928,und
1229558324292718596,en
1229558324322086913,und
1229558325685166080,en
1229558326016409601,en
1229558327421669382,es
1229558327484481542,en
1229558329606799361,en
1229558330932285442,und
1229558332156981249,en
1229558332890828800,en
1229558333029277696,en
1229558334237421569,th
1229558335155920899,en
1229558336103817216,en
1229558336435212291,en
1229558336691097601,en
1229558337571885056,en
1229558340142891008,en
1229558340558049280,en
1229558340780462086,es
1229558340910383104,en
1229558342164635648,es
1229558343527796737,es
1229558343926046720,ja
1229558345943732225,tr
1229558346929172480,th
1229558347088580609,ja
1229558347726192640,en
1229558350498627585,en
1229558350565847040,pt
1229558351324942336,es
1229558352201515009,en
1229558353300340736,und
1229558405976559616,th
1229558406966599680,en
1229558407062900737,en
1229558408405307401,fr
1229558409315393537,es
1229558409512525826,en
1229558409982169088,en
1229558410926055428,pt
1229558413631209473,th
1229558415027912704,en
1229558416080719872,en
1229558416730836993,es
1229558417611575297,en
1229558417745960961,es
1229558417846677504,en
1229558418106650624,es
1229558418123309056,en
1229558418375049216,es
1229558418438074368,es
1229558419532603393,en
1229558420153368577,en
1229558420304318466,es
1229558421340508162,en
1229558421877403650,en
1229558422699294720,en
1229558422875471873,en
1229558422997291008,en
1229558423127089152,en
1229558423764664321,th
1229558424767123456,en
1229558424788037632,en
1229558425006301185,en
1229558425207570432,en
1229558425228599297,en
1229558426822270977,es
1229558426906349569,en
1229558428860899331,es
1229558428932214784,ja
1229558429204799493,es
1229558430110609409,ja
1229558430635118593,es
1229558431171960833,th
1229558432803381249,fr
1229558433357029376,en
1229558434678239232,th
1229558435106050050,en
1229558436414644225,ja
1229558436481781760,ja
1229558436658065409,en
1229558437547302912,en
1229558437798973440,es
1229558438130118656,en
1229558438612602880,en
1229558438637686786,en
1229558440596393984,en
1229558440852410371,en
1229558441116676097,en
1229558441217318914,en
1229558441347362817,en
1229558442202890241,es
1229558442945175552,th
1229558443423469568,en
1229558444170108929,und
1229558444249812994,zh
1229558444694409218,en
1229558444702806016,en
1229558445206097926,it
1229558445306548224,en
1229558447563100162,en
1229558448028696576,en
1229558448037224449,es
1229558448423161864,en
1229558449400360960,es
1229558452223082496,en
1229558452394921985,en
1229558453812760576,en
1229558454861230080,en
1229558454907482113,es
1229558455276470272,en
1229558455926697984,en
1229558457847517185,ja
1229558458694983680,es
1229558458707410945,ja
1229558459470884869,en
1229558460011859968,th
1229558460083101697,en
1229558460217356288,en
1229558460439621632,en
1229558462528487424,en
1229558463342292992,es
1229558465116459008,ja
1229558465498009601,th
1229558465993027584,en
1229558466232168448,en
1229558468299894784,es
1229558468631318528,en
1229558468807462912,es
1229558468849422337,en
1229558469084229632,en
1229558469323182080,ja
1229558498972749824,en
1229558499685863424,en
1229558499798970368,en
1229558499815890947,en
1229558500637933568,en
1229558501330083840,es
1229558502340907008,es
1229558505629081600,en
1229558505964634113,en
1229558507005005825,en
1229558507587895300,en
1229558507596386312,th
1229558507944345600,en
1229558509714509824,en
1229558510104412160,th
1229558510112739328,en
1229558510981173249,es
1229558512604213250,th
1229558513132810242,en
1229558514420371456,en
1229558514424729602,es
1229558515494215680,en
1229558517993852928,en
1229558519197769728,es
1229558519378014208,es
1229558519655010306,en
1229558519747117057,en
1229558520640487424,en
1229558524197384193,en
1229558525380173825,es
1229558525380177920,en
1229558525485047810,en
1229558526458126336,und
1229558526793510912,en
1229558526873202688,en
1229558527275995136,en
1229558528177733634,en
1229558528873861120,en
1229558529326870528,es
1229558529842962434,en
1229558529851215872,ja
1229558529889112064,en
1229558530601963520,en
1229558531357102085,es
1229558533991141382,und
1229558534460837888,es
1229558537518448642,en
1229558537694646274,en
1229558538097373184,en
1229558538642567173,en
1229558538856361984,en
1229558540139778049,th
1229558542924828672,en
1229558543809904640,en
1229558544179048450,en
1229558545126838272,en
1229558546217435136,en
1229558546985103360,und
1229558547001888775,es
1229558547698024448,en
1229558548335644672,es
1229558548582952960,ja
1229558549937704960,th
1229558555100971008,pt
1229558555973496832,en
1229558556208377860,en
1229558556728295426,en
1229558557474947072,en
1229558559257452544,es
1229558560587165697,es
1229558561899982854,es
1229558562298269696,th
1229558562520813569,en
1229558562701004801,en
1229558564227817473,en
1229558564366188546,en
1229558564726898689,zh
1229558565083414531,en
1229558566668795904,th
1229558566778032128,es
1229558566929010691,pt
1229558567163908096,in
1229558567772049408,pt
1229558568560578561,en
1229558568854028289,en
1229558569042948098,en
1229558572121382912,ja
1229558572368920578,en
1229558572473733120,en
1229558573576773632,en
1229558574088519680,th
1229558576328454146,en
1229558578547240962,en
1229558578845044736,en
1229558580849844224,zh
1229558581080363008,en
1229558581198016515,en
1229558581894107137,en
1229558582083031046,en
1229558582468923397,en
1229558647145009153,es
