Tweet_ID,Language
1238629071740944385,en
1238629071757684736,en
1238629071761874944,es
1238629071799627777,es
1238629071824859143,en
1238629071833255939,pt
1238629071937994752,pt
1238629071950614528,en
1238629071950659584,pt
1238629071954874368,pt
1238629071963201537,es
1238629071971659776,es
1238629072055525376,en
1238629072076488706,en
1238629072114245633,pt
1238629072130932738,it
1238629072147746816,pt
1238629072147750914,en
1238629072155992065,en
1238629072181305347,pt
1238629072189689858,en
1238629072206323713,es
1238629072252489728,en
1238629072256864258,es
1238629072273473536,en
1238629072281927680,es
1238629072303009794,en
1238629072332132352,en
1238629072332341248,en
1238629072344940545,en
1238629072349081600,en
1238629072370126848,en
1238629072378494977,en
1238629072391090176,es
1238629072416038913,en
1238629072495947777,en
1238629072521105414,en
1238629072529317888,en
1238629072567181314,it
1238629072567242752,en
1238629072579760129,en
1238629072583839745,ko
1238629072617562112,es
1238629072630153216,en
1238629072655339523,en
1238629072718254080,es
1238629072739147778,pt
1238629072768512000,es
1238629072781131777,es
1238629072801939457,es
1238629072802103298,en
1238629072806313984,pt
1238629072818835459,es
1238629072823074816,en
1238629072823103489,es
1238629072953126918,pt
1238629072969912322,es
1238629072974086149,en
1238629072982376449,fr
1238629072990863360,en
1238629073015857152,en
1238629073045336064,es
1238629073070387201,en
1238629073087324161,de
1238629073091473408,es
1238629073099898881,es
1238629073104048128,pt
1238629073120825345,es
1238629073129107456,en
1238629073141800961,en
1238629073166848000,en
1238629073183784961,pt
1238629073221451777,en
1238629073234116615,en
1238629073250893824,es
1238629073259298818,es
1238629073275867136,en
1238629073288601607,en
1238629073334697984,pt
1238629073342984193,en
1238629073343188992,pt
1238629073435463680,en
1238629073468841984,fr
1238629073473155075,en
1238629073485783042,en
1238629073624150016,en
1238629073649307651,en
1238629073649389568,en
1238629073670361090,en
1238629073682825218,es
1238629073691140097,en
1238629073783533568,es
1238629073787719681,en
1238629073791758336,en
1238629073800306689,en
1238629073800355840,en
1238629073808695297,en
1238629073816940544,en
1238629073842126848,en
1238629073880002560,pt
1238629156101001216,pt
1238629156105134080,es
1238629156134350848,es
1238629156142841858,en
1238629156151267328,es
1238629156176498688,pt
1238629156189061122,en
1238629156239409152,en
1238629156251930626,pt
1238629156256006144,en
1238629156281298944,en
1238629156285378560,en
1238629156289642498,pt
1238629156289642499,es
1238629156327501824,es
1238629156340084738,en
1238629156340092928,en
1238629156356677632,en
1238629156394541058,en
1238629156398784512,en
1238629156407173121,en
1238629156407193605,en
1238629156444913669,pt
1238629156453109760,en
1238629156499460096,en
1238629156528754693,en
1238629156537151489,pt
1238629156553965571,en
1238629156558004224,en
1238629156562382849,en
1238629156595863552,pt
1238629156600020997,es
1238629156646158340,es
1238629156654649345,es
1238629156658851841,pt
1238629156679630848,en
1238629156692393984,en
1238629156721537025,en
1238629156763516929,en
1238629156767690752,en
1238629156788846597,pt
1238629156834836480,en
1238629156839014400,en
1238629156897898497,en
1238629156939862017,pt
1238629156956626950,en
1238629156994220032,en
1238629157015375873,en
1238629157023682560,es
1238629157107642368,en
1238629157128601601,en
1238629157178945536,es
1238629157208240128,en
1238629157233442817,en
1238629157250248705,es
1238629157283811329,en
1238629157296320512,es
1238629157329920002,es
1238629157334114306,es
1238629157350903809,pt
1238629157405446147,en
1238629157447307264,es
1238629157451505664,en
1238629157464137729,en
1238629157539635209,en
1238629157569003521,in
1238629157585723398,es
1238629157598355457,es
1238629157602504710,en
1238629157652836352,en
1238629157661179904,en
1238629157677957121,en
1238629157732364288,es
1238629157745156097,pt
1238629157766119426,en
1238629157799591936,pt
1238629157824860162,en
1238629157875134465,es
1238629157891903489,en
1238629157900337153,en
1238629157921226755,en
1238629157937893377,en
1238629157967290368,en
1238629157971451904,en
1238629157988446208,es
1238629158013583360,es
1238629158034518016,pt
1238629158156197889,en
1238629158206558208,en
1238629158227521536,en
1238629158273630209,es
1238629158290259968,en
1238629158512726016,es
1238629158525206528,en
1238629158554603522,en
1238629158625988608,en
1238629158625988609,en
1238629158663720960,en
1238629158676090881,en
1238629158705561600,es
1238629246748315648,en
1238629246752509952,es
1238629246764867584,en
1238629246790012928,en
1238629246823776262,en
1238629246827970560,en
1238629246857330689,en
1238629246869921792,en
1238629246886690816,es
1238629246911664129,en
1238629246920245248,es
1238629246937022465,es
1238629246983004161,en
1238629246991507457,pt
1238629247016751106,en
1238629247058616326,en
1238629247058620416,en
1238629247071158274,en
1238629247150886913,es
1238629247163355136,en
1238629247163478016,es
1238629247209660418,pt
1238629247259992064,de
1238629247301947392,en
1238629247327100928,en
1238629247327113216,es
1238629247339683841,en
1238629247385776128,es
1238629247389843456,en
1238629247406637056,en
1238629247406792705,es
1238629247452880899,en
1238629247511678982,en
1238629247603933184,en
1238629247616507904,en
1238629247620653056,pt
