Tweet_ID,Language
1222311338225078272,en
1222311338803974145,en
1222311339231719424,en
1222311339412066304,en
1222311339680505856,en
1222311339839971329,en
1222311340729143297,en
1222311341324562432,en
1222311341773533185,en
1222311342511656962,en
1222311342784147457,en
1222311343434264576,en
1222311343673552903,en
1222311345598550016,en
1222311345649082371,en
1222311346848571394,en
1222311347544784897,en
1222311347893022720,en
1222311347905388545,en
1222311348865884160,en
1222311350166265856,en
1222311350623449094,en
1222311351839789056,en
1222311352443658240,en
1222311352724623360,en
1222311353743888384,en
1222311354796670977,en
1222311356940025856,en
1222311358554767360,en
1222311360727412736,en
1222311361021186051,en
1222311361444663296,en
1222311361637580800,en
1222311361788563456,en
1222311361885220866,en
1222311362027757568,en
1222311362170241024,en
1222311362308820992,en
1222311362833080320,en
1222311363445280768,en
1222311363952902146,en
1222311365735354370,en
1222311366461214721,en
1222311366834262017,en
1222311367346180098,en
1222311368151519233,en
1222311368193343489,en
1222311368851742720,en
1222311369279705094,en
1222311370445619200,en
1222311370902974464,en
1222311372119322625,en
1222311372819582976,en
1222311373142659076,en
1222311373343866880,en
1222311374304444417,en
1222311374749159425,en
1222311374879186946,en
1222311374946213888,en
1222311375751536640,en
1222311376258883584,en
1222311376514961409,en
1222311376745455616,en
1222311377185828864,en
1222311378041671680,en
1222311378251210755,en
1222311378435706881,en
1222311378939191296,en
1222311380117647360,en
1222311380348522496,en
1222311382135320581,en
1222311382227542016,en
1222311382575656961,en
1222311382579695617,en
1222311382764253189,en
1222311383020097537,en
1222311383577980930,en
1222311384085487616,en
1222311384391745536,en
1222311384458772480,en
1222311385784295426,en
1222311386916634625,en
1222311387294326791,en
1222311389189947392,en
1222311390980870144,en
1222311391169662976,en
1222311391572348928,en
1222311391794614272,en
1222311392524435457,en
1222311394223296515,en
1222311394651099136,en
1222311394818785281,en
1222311394881699845,en
1222311395464830982,en
1222311395653369857,en
1222311396735500288,en
1222311396811014144,en
1222311397528203264,en
1222311398379794433,en
1222311398551609344,en
1222311433301479424,en
1222311434098315264,en
1222311434207596544,en
1222311434446606338,en
1222311434652209152,en
1222311434836533248,en
1222311435071631362,en
1222311435226603521,en
1222311436057075712,en
1222311436585766912,en
1222311437600612352,en
1222311437735006208,en
1222311438225555462,en
1222311438284251136,en
1222311438448058369,en
1222311438611632128,en
1222311438796103686,en
1222311439483883520,en
1222311439588741121,en
1222311439806820353,en
1222311440893214720,en
1222311441207832578,en
1222311441467875329,en
1222311441589555200,en
1222311445293076481,en
1222311445402091520,en
1222311446148599809,en
