Tweet_ID,Language
1239342710621945856,en
1239342710642835456,en
1239342710680686592,en
1239342710693249027,pt
1239342710693285888,en
1239342710730956800,en
1239342710739402761,pt
1239342710772899840,en
1239342710772961280,es
1239342710777163778,en
1239342710814801922,es
1239342710814842881,en
1239342710819041286,es
1239342710831661057,en
1239342710886195200,lt
1239342710915555329,es
1239342710940741632,es
1239342710957408256,es
1239342710970081282,en
1239342710991060992,es
1239342711074947072,es
1239342711104290816,en
1239342711116873728,pt
1239342711146192896,en
1239342711150346240,pt
1239342711163027465,en
1239342711272079360,und
1239342711376936962,pt
1239342711385264129,es
1239342711418707969,und
1239342711418822656,es
1239342711473426432,es
1239342711523684352,en
1239342711578087425,es
1239342711691493380,es
1239342711708278784,pt
1239342711733354497,en
1239342711733399552,en
1239342711737593862,es
1239342711754424322,pt
1239342711758413825,es
1239342711783776262,en
1239342711842295809,en
1239342711867674630,pt
1239342711871856640,en
1239342711951392768,en
1239342711989243905,pt
1239342712035426304,es
1239342712060551169,en
1239342712081526785,ca
1239342712102563842,es
1239342712131850246,en
1239342712148688897,it
1239342712169451522,en
1239342712177950722,es
1239342712223961088,th
1239342712324751360,es
1239342712329064451,es
1239342712391757826,en
1239342712400138241,en
1239342712416899072,en
1239342712417071105,en
1239342712526159873,en
1239342712534347777,en
1239342712559722496,es
1239342712593186818,es
1239342712597491718,en
1239342712626860043,pt
1239342712630980609,es
1239342712635166727,es
1239342712647712770,en
1239342712698134530,en
1239342712727277568,en
1239342712752570368,es
1239342712761049088,es
1239342712786059266,es
1239342712790360067,en
1239342712840732672,en
1239342712853323777,es
1239342712870047746,en
1239342712870092801,en
1239342712874205184,en
1239342713012662272,en
1239342713012719618,en
1239342713067225088,pt
1239342713079828481,pt
1239342713100795904,pt
1239342713130176514,es
1239342713180307456,en
1239342713188896768,es
1239342713218240512,es
1239342713226629120,es
1239342713260126211,es
1239342713322889216,en
1239342713339809792,es
1239342713356660736,pt
1239342713369251840,es
1239342713478103040,en
1239342713507635201,en
1239342713515978752,es
1239342795640442881,en
1239342795682394112,fr
1239342795686584320,en
1239342795695034368,pt
1239342795711807494,pt
1239342795728576512,es
1239342795728576517,pt
1239342795904749573,es
1239342795908734979,en
1239342795913154560,und
1239342795921522689,es
1239342795955081217,es
1239342795967496192,en
1239342795967561728,en
1239342796009504770,pt
1239342796042948608,und
1239342796047343617,en
1239342796055724033,en
1239342796076711940,en
1239342796139569152,es
1239342796198330368,es
1239342796202479624,en
1239342796231892992,en
1239342796240289792,es
1239342796257079296,es
1239342796315734024,en
1239342796319973379,en
1239342796349325313,es
1239342796395499523,en
1239342796416462848,ca
1239342796424830976,en
1239342796462526466,fr
1239342796479369216,en
1239342796496089088,es
1239342796546375682,es
1239342796554805250,pt
1239342796558884864,es
1239342796563263488,und
1239342796617715712,en
1239342796634501123,en
1239342796688875525,en
1239342796697460741,es
1239342796756172800,pt
1239342796819095554,pt
1239342796840013826,es
1239342796852559874,es
1239342796861067268,en
1239342796965695488,es
1239342796974313472,pt
1239342796986699781,en
1239342797045587969,es
1239342797074788352,in
1239342797100060672,es
1239342797146259458,en
1239342797158862849,es
1239342797179826176,en
1239342797188206592,en
1239342797188214786,en
1239342797204926464,es
1239342797238525953,en
1239342797251117063,es
